,APINumber,TotalVerticalDepth,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume
19063,4.24614E+13,9712,Texas,1.20901E+11,31.54628853,-101.988702,201710,16421202
19064,4.24614E+13,9330,Texas,1.20901E+11,31.546379,-102.023539,201406,10070088
19065,4.24614E+13,9330,Texas,1.20901E+11,31.546529,-102.022922,201406,10686144
19066,4.24614E+13,9458,Texas,1.20901E+11,31.54653192,-101.9854586,201710,16264038
19067,4.24614E+13,9717,Texas,1.20901E+11,31.54655406,-101.9856007,201710,16266180
19068,4.24614E+13,9454,Texas,1.20901E+11,31.5465762,-101.9857428,201710,16165002
19069,4.24614E+13,9657,Texas,1.20901E+11,31.54689,-102.017327,201407,8212722
19070,4.24614E+13,9180,Texas,1.20901E+11,31.546932,-102.017132,201406,8102388
19071,4.24614E+13,9659,Texas,1.20901E+11,31.547843,-102.01327,201407,7614646
19072,4.24614E+13,9184,Texas,1.20901E+11,31.54788,-102.01308,201407,7532994
19073,4.24614E+13,9507,Texas,1.20901E+11,31.54795581,-102.0019872,201901,21380304
19074,4.24614E+13,9712,Texas,1.20901E+11,31.54795694,-101.9809167,201709,7962570
19075,4.24614E+13,9475,Texas,1.20901E+11,31.54807628,-101.9809545,201710,7562646
19076,4.24614E+13,9718,Texas,1.20901E+11,31.54819569,-101.9809923,201710,8124522
19077,4.24614E+13,9460,Texas,1.20901E+11,31.54849646,-101.9787495,201704,14233632
19078,4.24614E+13,9700,Texas,1.20901E+11,31.54852889,-101.9786099,201705,17808630
19079,4.24614E+13,9459,Texas,1.20901E+11,31.54936862,-101.9764144,201607,15124199
19080,4.24614E+13,9691,Texas,1.20901E+11,31.55064683,-102.0000077,201904,22055922
19081,4.24614E+13,9256,Texas,1.20901E+11,31.55066826,-101.9999147,201904,21258048
19082,4.24614E+13,9706,Texas,1.20901E+11,31.551025,-101.995992,201702,12895512
19083,4.24614E+13,9264,Texas,1.20901E+11,31.551267,-101.99497,201702,11929890
19084,4.24614E+13,9700,Texas,1.20901E+11,31.551508,-101.993948,201702,11817582
19085,4.24614E+13,11600,Texas,1.20901E+11,31.5519289,-101.9998186,201405,2144325
19086,4.24614E+13,10600,Texas,1.20901E+11,31.553,-102.02,201302,992158
19087,4.24614E+13,9482,Texas,1.20901E+11,31.55482277,-101.9719392,201812,9883692
19088,4.21034E+13,6270,Texas,1.307E+11,31.5288,-102.6541,202011,211800
19089,4.21034E+13,6526,Texas,1.307E+11,31.5294,-102.7093,202011,552426
19090,4.2103E+13,6007,Texas,1.307E+11,31.52945,-102.661254,202010,562668
19091,4.21034E+13,6460,Texas,1.307E+11,31.529914,-102.687025,202108,290222
19092,4.21034E+13,6325,Texas,1.307E+11,31.5300444,-102.6476639,201411,217516
19093,4.21034E+13,6245,Texas,1.307E+11,31.530854,-102.665082,201909,612780
19094,4.21034E+13,6041,Texas,1.307E+11,31.531525,-102.6506223,201411,223773
19095,4.21034E+13,6370,Texas,1.307E+11,31.531675,-102.695649,201904,389340
19096,4.21033E+13,6232,Texas,1.307E+11,31.5320412,-102.7146708,202010,343210
19097,4.21034E+13,3705,Texas,1.307E+11,31.532055,-102.659933,201803,108354
19098,4.21034E+13,3700,Texas,1.307E+11,31.53205519,-102.6599327,201502,221550
19099,4.21033E+13,5170,Texas,1.307E+11,31.532064,-102.714417,202011,214327.5
19100,4.21034E+13,5476,Texas,1.307E+11,31.532341,-102.710067,202011,889308
19101,4.21034E+13,7500,Texas,1.307E+11,31.532413,-102.691498,201801,502560
19102,4.21033E+13,6030,Texas,1.307E+11,31.53254,-102.648677,202101,352842
19103,4.21033E+13,4372,Texas,1.307E+11,31.5326883,-102.6673815,201907,158003
19104,4.2103E+13,6005,Texas,1.307E+11,31.5329,-102.64457,201403,58275
19105,4.21034E+13,6327,Texas,1.307E+11,31.533062,-102.711049,202009,308742
19106,4.2103E+13,3420,Texas,1.307E+11,31.533071,-102.655241,201804,114933
19107,4.21034E+13,6318,Texas,1.307E+11,31.533388,-102.654208,202001,419997.5
19108,4.21034E+13,9000,Texas,1.307E+11,31.533439,-102.706965,202010,572334
19109,4.21034E+13,3700,Texas,1.307E+11,31.534053,-102.651366,201502,177870
19110,4.21034E+13,3725,Texas,1.307E+11,31.534053,-102.651366,201803,121057
19111,4.21034E+13,3700,Texas,1.307E+11,31.534651,-102.656309,201503,141114.5
19112,4.21034E+13,3700,Texas,1.307E+11,31.534959,-102.647467,201503,123259.5
19113,4.21034E+13,6525,Texas,1.307E+11,31.535,-102.7024,202010,329280
19114,4.21034E+13,5000,Texas,1.307E+11,31.5356755,-102.7151522,202001,370986
19115,4.21034E+13,3700,Texas,1.307E+11,31.53572,-102.652209,201502,180768
19116,4.21034E+13,3725,Texas,1.307E+11,31.53572,-102.652209,201804,116840
19117,4.21034E+13,3750,Texas,1.307E+11,31.535759,-102.643986,201506,122892.5
19118,4.21034E+13,6662,Texas,1.307E+11,31.536607,-102.714308,201711,578550
19119,4.21034E+13,3750,Texas,1.307E+11,31.536611,-102.640268,201507,117537
19120,4.21034E+13,3750,Texas,1.307E+11,31.536643,-102.648882,201503,122352
19121,4.2103E+13,3420,Texas,1.307E+11,31.536866,-102.65529,201801,121722
19122,4.21034E+13,3750,Texas,1.307E+11,31.537209,-102.644975,201504,121678.5
19123,4.21034E+13,6316,Texas,1.307E+11,31.537292,-102.655825,202102,163005
19124,4.21034E+13,3750,Texas,1.307E+11,31.537456,-102.636581,201508,116676
19125,4.2103E+13,3487,Texas,1.307E+11,31.537866,-102.663295,201803,140132
19126,4.21034E+13,5404,Texas,1.307E+11,31.53796,-102.69024,201302,2362748
19127,4.21034E+13,6309,Texas,1.307E+11,31.537974,-102.651676,202009,1121148
19128,4.21034E+13,4000,Texas,1.307E+11,31.5381055,-102.65,201310,241106
19129,4.21034E+13,6408,Texas,1.307E+11,31.538134,-102.707216,201910,384804
19130,4.21034E+13,3750,Texas,1.307E+11,31.538668,-102.640987,201508,115080
19131,4.21034E+13,5000,Texas,1.307E+11,31.538674,-102.699199,201910,1334298
19132,4.21034E+13,6308,Texas,1.307E+11,31.538721,-102.664551,202001,372435
19133,4.21034E+13,6727,Texas,1.307E+11,31.538787,-102.713953,201912,468048
19134,4.21034E+13,5724,Texas,1.307E+11,31.53901,-102.69811,201312,3506958
19135,4.21034E+13,4900,Texas,1.307E+11,31.539017,-102.716623,202011,1115193
19136,4.21034E+13,5880,Texas,1.307E+11,31.539092,-102.703131,201811,318321
19137,4.21034E+13,4851,Texas,1.307E+11,31.53914,-102.69303,201401,3511074
19138,4.21034E+13,3750,Texas,1.307E+11,31.539248,-102.636953,201508,116172
19139,4.21034E+13,4800,Texas,1.307E+11,31.53925,-102.711406,202007,1135503
19140,4.21034E+13,3722,Texas,1.307E+11,31.539473,-102.663783,201802,120365
19141,4.21034E+13,3700,Texas,1.307E+11,31.53947305,-102.6637826,201501,273252
19142,4.21034E+13,6498,Texas,1.307E+11,31.539512,-102.69331,201908,749658
19143,4.2103E+13,3420,Texas,1.307E+11,31.539809,-102.646253,201801,116367
19144,4.21034E+13,5436,Texas,1.307E+11,31.53995,-102.712512,202009,1144542
19145,4.21034E+13,5978,Texas,1.307E+11,31.54015,-102.69214,201311,2622274
19146,4.21034E+13,3750,Texas,1.307E+11,31.540164,-102.633155,201506,90174
19147,4.21034E+13,3750,Texas,1.307E+11,31.540274,-102.636332,201602,85302
19148,4.21034E+13,4828,Texas,1.307E+11,31.5403,-102.68926,201401,2795965
19149,4.2103E+13,5000,Texas,1.307E+11,31.5403461,-102.6392149,201409,191186
19150,4.2103E+13,3750,Texas,1.307E+11,31.540463,-102.639655,201507,51240
19151,4.21034E+13,6301,Texas,1.307E+11,31.540511,-102.698292,201908,287630
19152,4.21034E+13,6180,Texas,1.307E+11,31.540689,-102.712367,201905,501648
19153,4.2103E+13,3420,Texas,1.307E+11,31.540742,-102.659982,201802,123487
19154,4.21034E+13,4975,Texas,1.307E+11,31.540758,-102.708061,202102,1114386
19155,4.21034E+13,5441,Texas,1.307E+11,31.54099,-102.68574,201311,2545532
19156,4.21034E+13,6050,Texas,1.307E+11,31.541132,-102.678876,202001,770910
19157,4.21034E+13,11032,Texas,1.307E+11,31.54121,-102.68626,201304,3040544
19158,4.23834E+13,8200,Texas,1.20901E+11,31.481741,-101.642173,201406,555391
19159,4.23834E+13,9300,Texas,1.20901E+11,31.482407,-101.705457,201702,19104578
19160,4.23834E+13,8987,Texas,1.20901E+11,31.482672,-101.692247,202109,21649131
19161,4.23834E+13,9015,Texas,1.20901E+11,31.482694,-101.692153,202109,22002647
19162,4.23834E+13,8737,Texas,1.20901E+11,31.482715,-101.69206,202109,21584617
19163,4.23834E+13,9005,Texas,1.20901E+11,31.482735,-101.691968,202109,21540941
19164,4.23834E+13,8350,Texas,1.20901E+11,31.483281,-101.651538,201501,531871
19165,4.23834E+13,8689,Texas,1.20901E+11,31.484482,-101.692042,202109,19022010
19166,4.23834E+13,8729,Texas,1.20901E+11,31.484504,-101.691947,202109,20786468
19167,4.23834E+13,8403,Texas,1.20901E+11,31.484525,-101.691855,202109,17388840
19168,4.23834E+13,8000,Texas,1.20901E+11,31.484546,-101.691761,202109,18887694
19169,4.23834E+13,8792,Texas,1.20901E+11,31.485172,-101.653372,201704,14563762
19170,4.23834E+13,9094,Texas,1.20901E+11,31.485233,-101.653092,201704,11226494
19171,4.23834E+13,8300,Texas,1.20901E+11,31.4859786,-101.6569612,201403,510909
19172,4.23834E+13,8160,Texas,1.20901E+11,31.486,-101.639,201212,735219
19173,4.23834E+13,7924,Texas,1.20901E+11,31.487086,-101.64901,201308,584850
19174,4.23834E+13,8467,Texas,1.20901E+11,31.48779,-101.67642,202104,20023752
19175,4.23834E+13,8913,Texas,1.20901E+11,31.488153,-101.675127,202103,29757588
19176,4.23834E+13,8485,Texas,1.20901E+11,31.488233,-101.675152,202103,20155010
19177,4.23834E+13,8479,Texas,1.20901E+11,31.488312,-101.675176,202103,20107427
19178,4.23834E+13,8300,Texas,1.20901E+11,31.4885183,-101.6609325,201410,576652
19179,4.23834E+13,7888,Texas,1.20901E+11,31.489401,-101.64026,201307,585816
19180,4.23834E+13,19005,Texas,1.20901E+11,31.490047,-101.635106,201604,19582962
19181,4.23834E+13,8300,Texas,1.20901E+11,31.490446,-101.65464,201409,584602
19182,4.23834E+13,8884.2,Texas,1.20901E+11,31.49071237,-101.6282495,201807,21700505
19183,4.23834E+13,9434.9,Texas,1.20901E+11,31.49077971,-101.6281939,201807,23458984
19184,4.23834E+13,8588.1,Texas,1.20901E+11,31.490847,-101.6281383,201807,21121312
19185,4.23834E+13,0,Texas,1.20901E+11,31.49110596,-101.6328136,201508,21338431
19186,4.23834E+13,8300,Texas,1.20901E+11,31.5012733,-101.657867,201409,570024
19187,4.23834E+13,8320,Texas,1.20901E+11,31.504,-101.663,201303,552750
19188,4.23834E+13,8450,Texas,1.20901E+11,31.5046691,-101.6574362,201412,530107
19189,4.23834E+13,8819,Texas,1.20901E+11,31.507372,-101.660607,201703,8793417.5
19190,4.23834E+13,8400,Texas,1.20901E+11,31.508132,-101.6552,201409,557676
19191,4.23834E+13,8500,Texas,1.20901E+11,31.509,-101.638,201301,735710
19192,4.23834E+13,8300,Texas,1.20901E+11,31.511357,-101.647626,201410,555068
19193,4.23834E+13,16333,Texas,1.20901E+11,31.511931,-101.677469,201604,13281702
19194,4.23834E+13,16356,Texas,1.20901E+11,31.511953,-101.677378,201604,13475826
19195,4.23834E+13,8310,Texas,1.20901E+11,31.512,-101.656,201302,579558
19196,4.23834E+13,11000,Texas,1.20901E+11,31.512761,-101.633642,201803,9467772
19197,4.23834E+13,11000,Texas,1.20901E+11,31.512779,-101.633564,201803,12343907
19198,4.23834E+13,8400,Texas,1.20901E+11,31.513163,-101.653093,201504,590833
19199,4.23834E+13,8936,Texas,1.20901E+11,31.516229,-101.687453,202104,29591184
19200,4.23834E+13,8887,Texas,1.20901E+11,31.516836,-101.676371,202104,29735622
19201,4.23834E+13,8200,Texas,1.20901E+11,31.517,-101.635,201307,601440
19202,4.23834E+13,8300,Texas,1.20901E+11,31.517,-101.649,201304,570234
19203,4.23834E+13,8423,Texas,1.20901E+11,31.518639,-101.644072,201702,25165098
19204,4.23834E+13,8400,Texas,1.20901E+11,31.529722,-101.628814,201612,22546146
19205,4.23834E+13,8250,Texas,1.20901E+11,31.531,-101.64,201307,659358
19206,4.23834E+13,8900,Texas,1.20901E+11,31.532882,-101.681989,201708,8301005
19207,4.23834E+13,8900,Texas,1.20901E+11,31.532885,-101.681989,201708,10912051
19208,4.23834E+13,8900,Texas,1.20901E+11,31.532975,-101.681897,201708,8579197
19209,4.23834E+13,8500,Texas,1.20901E+11,31.5340727,-101.645627,201412,541838
19210,4.23834E+13,8590,Texas,1.20901E+11,31.538124,-101.656818,201709,19358766
19211,4.23834E+13,8400,Texas,1.20901E+11,31.539244,-101.638387,201504,550248
19212,4.23834E+13,8350,Texas,1.20901E+11,31.54,-101.665,201212,571150
19213,4.23834E+13,8400,Texas,1.20901E+11,31.5442191,-101.66644,201401,696738
19214,4.23834E+13,8400,Texas,1.20901E+11,31.544995,-101.66301,201312,756924
19215,4.23834E+13,8400,Texas,1.20901E+11,31.546294,-101.640404,201504,568966
19216,4.23834E+13,8500,Texas,1.20901E+11,31.547243,-101.670585,201501,541317
19217,4.23834E+13,8609,Texas,1.20901E+11,31.548838,-101.673378,201807,22251054
19218,4.23834E+13,8967,Texas,1.20901E+11,31.548917,-101.673403,201807,23297988
19219,4.23834E+13,8250,Texas,1.20901E+11,31.549,-101.663,201303,571721
19220,4.23834E+13,8350,Texas,1.20901E+11,31.549,-101.659,201301,572943
19221,4.23834E+13,9148,Texas,1.20901E+11,31.55494615,-101.6540195,201512,12968907.1
19222,4.23834E+13,8331,Texas,1.20901E+11,31.55586455,-101.6512707,201610,17793552
19223,4.23834E+13,8621,Texas,1.20901E+11,31.55589264,-101.6511468,201610,17349528
19224,4.23834E+13,8907,Texas,1.20901E+11,31.55642368,-101.6487936,201703,15683927
19225,4.23834E+13,8384,Texas,1.20901E+11,31.55645157,-101.6486694,201703,15575873
19226,4.23834E+13,8676,Texas,1.20901E+11,31.55647945,-101.6485451,201703,15310217
19227,4.23834E+13,8329,Texas,1.20901E+11,31.55721736,-101.6452749,201702,11510310
19228,4.21034E+13,6061,Texas,1.307E+11,31.5084027,-102.6551449,202012,179676
19229,4.21034E+13,6358,Texas,1.307E+11,31.5098,-102.6815,202012,416889
19230,4.21034E+13,6257,Texas,1.307E+11,31.511913,-102.678164,202010,367406
19231,4.2103E+13,6170,Texas,1.307E+11,31.51246,-102.68176,201403,54403
19232,4.21034E+13,6137,Texas,1.307E+11,31.512503,-102.6756048,201408,323296
19233,4.21034E+13,6280,Texas,1.307E+11,31.5129279,-102.6488609,201411,222506
19234,4.2103E+13,3750,Texas,1.307E+11,31.5139472,-102.6361553,201407,27583.5
19235,4.21034E+13,3868,Texas,1.307E+11,31.513989,-102.665876,202011,202050
19236,4.21034E+13,5912,Texas,1.307E+11,31.51469,-102.651172,201506,196203
19237,4.21034E+13,6115,Texas,1.307E+11,31.514919,-102.671322,201309,134960
19238,4.21034E+13,6115,Texas,1.307E+11,31.515055,-102.671748,202009,404145
19239,4.21034E+13,6093,Texas,1.307E+11,31.5158281,-102.6607412,201409,247970
19240,4.2103E+13,3430,Texas,1.307E+11,31.5158391,-102.6518184,201204,38371
19241,4.21034E+13,6107,Texas,1.307E+11,31.5162722,-102.6434889,201410,251985
19242,4.21034E+13,5750,Texas,1.307E+11,31.516527,-102.638895,202106,180012
19243,4.21034E+13,6300,Texas,1.307E+11,31.516528,-102.6499636,201411,203376
19244,4.21033E+13,4750,Texas,1.307E+11,31.5167136,-102.6471625,201206,149729
19245,4.21034E+13,6295,Texas,1.307E+11,31.5167277,-102.6560417,201410,178910
19246,4.21034E+13,6095,Texas,1.307E+11,31.516863,-102.656467,202012,286210
19247,4.21034E+13,4865,Texas,1.307E+11,31.517494,-102.666242,202102,186127
19248,4.21034E+13,6115,Texas,1.307E+11,31.517494,-102.666242,201309,128350
19249,4.21034E+13,6305,Texas,1.307E+11,31.5177406,-102.6520452,201410,278845
19250,4.21034E+13,6080,Texas,1.307E+11,31.518708,-102.693265,202008,646818
19251,4.21034E+13,6035,Texas,1.307E+11,31.518764,-102.672561,202010,357714
19252,4.21034E+13,6035,Texas,1.307E+11,31.518764,-102.672561,201309,116136
19253,4.21034E+13,6080,Texas,1.307E+11,31.518774,-102.662422,201508,225484
19254,4.21034E+13,5700,Texas,1.307E+11,31.518806,-102.649852,202109,766458
19255,4.2103E+13,6200,Texas,1.307E+11,31.51952,-102.68401,201307,45424
19256,4.21034E+13,6355,Texas,1.307E+11,31.519616,-102.676322,202010,370566
19257,4.21034E+13,5996,Texas,1.307E+11,31.519697,-102.643667,201410,238016
19258,4.21034E+13,6277,Texas,1.307E+11,31.51991,-102.6581,202102,629690
19259,4.21034E+13,5884,Texas,1.307E+11,31.520075,-102.664984,202012,360700
19260,4.21034E+13,6125,Texas,1.307E+11,31.5208,-102.6395,202103,164598
19261,4.21034E+13,6129,Texas,1.307E+11,31.5212694,-102.6533278,201412,211431
19262,4.21034E+13,4775,Texas,1.307E+11,31.521329,-102.638507,202107,1070034
19263,4.21034E+13,6350,Texas,1.307E+11,31.521434,-102.6491203,201411,198212
19264,4.2103E+13,3435,Texas,1.307E+11,31.52211,-102.66488,201302,41198
19265,4.21034E+13,6319,Texas,1.307E+11,31.52212,-102.667351,202008,251362
19266,4.21034E+13,6058,Texas,1.307E+11,31.523032,-102.67437,202007,332094
19267,4.21034E+13,6160,Texas,1.307E+11,31.5232277,-102.6737121,201408,138718
19268,4.21034E+13,6197,Texas,1.307E+11,31.523531,-102.669736,201401,133375
19269,4.21034E+13,6212,Texas,1.307E+11,31.523666,-102.670162,202102,370188
19270,4.21033E+13,6002,Texas,1.307E+11,31.5236846,-102.653633,202012,299796
19271,4.21033E+13,6025,Texas,1.307E+11,31.5236871,-102.658296,201202,100225
19272,4.2103E+13,6050,Texas,1.307E+11,31.5238,-102.65073,201303,68561
19273,4.21034E+13,6178,Texas,1.307E+11,31.5242,-102.6868,202011,267672
19274,4.21034E+13,7000,Texas,1.307E+11,31.524369,-102.692906,201905,389340
19275,4.21034E+13,2991,Texas,1.307E+11,31.524556,-102.639694,201507,15008
19276,4.2103E+13,6250,Texas,1.307E+11,31.524589,-102.6840124,201205,92621
19277,4.21034E+13,5770,Texas,1.307E+11,31.524636,-102.647692,202105,168554
19278,4.21034E+13,5305,Texas,1.307E+11,31.525376,-102.693624,202006,563304
19279,4.2103E+13,3440,Texas,1.307E+11,31.5256,-102.66601,201302,41092
19280,4.2103E+13,6090,Texas,1.307E+11,31.52561,-102.64186,201302,27751
19281,4.21034E+13,7000,Texas,1.307E+11,31.525766,-102.688988,201901,351414
19282,4.21034E+13,6402,Texas,1.307E+11,31.525806,-102.678497,202008,95256
19283,4.21034E+13,6119,Texas,1.307E+11,31.525823,-102.65138,201507,15000
19284,4.21034E+13,6528,Texas,1.307E+11,31.5259,-102.7075,202011,349356
19285,4.2103E+13,6015,Texas,1.307E+11,31.526209,-102.659902,202101,338936
19286,4.21034E+13,6161,Texas,1.307E+11,31.526486,-102.67529,202012,298196
19287,4.21034E+13,6161,Texas,1.307E+11,31.5267031,-102.6745995,201408,137049
19288,4.21034E+13,6404,Texas,1.307E+11,31.526775,-102.703933,202009,376866
19289,4.21034E+13,0,Texas,1.307E+11,31.526838,-102.647142,201508,324830
19290,4.21034E+13,4725,Texas,1.307E+11,31.52689,-102.68053,201309,3574402
19291,4.21034E+13,6360,Texas,1.307E+11,31.5276,-102.6704,202101,921816
19292,4.21034E+13,6402,Texas,1.307E+11,31.527764,-102.699872,202009,699648.5
19293,4.21034E+13,5755,Texas,1.307E+11,31.527778,-102.657271,202103,694180
19294,4.21034E+13,5770,Texas,1.307E+11,31.528026,-102.641227,202105,164089
19295,4.21034E+13,7500,Texas,1.307E+11,31.528044,-102.694056,201806,309441
19296,4.21034E+13,4880,Texas,1.307E+11,31.528218,-102.689773,201811,344646
19297,4.21034E+13,6055,Texas,1.307E+11,31.528312,-102.689829,201811,363677
19298,4.24614E+13,9445,Texas,1.20901E+11,31.49376,-102.11077,201503,9375752.4
19299,4.24614E+13,11379,Texas,1.20901E+11,31.494024,-102.0991366,201305,1610092
19300,4.24614E+13,11414,Texas,1.20901E+11,31.494317,-102.094653,201304,1336835
19301,4.24614E+13,12000,Texas,1.20901E+11,31.49862,-102.04738,201408,1438626
19302,4.24614E+13,0,Texas,1.20901E+11,31.5010631,-102.0529055,201302,1623636
19303,4.24614E+13,10480,Texas,1.20901E+11,31.50219607,-102.0870422,201210,1132824
19304,4.24614E+13,10726,Texas,1.20901E+11,31.5039583,-102.0720278,201305,1201096
19305,4.24614E+13,10700,Texas,1.20901E+11,31.504831,-102.04133,201311,1117914
19306,4.24614E+13,11459,Texas,1.20901E+11,31.50612451,-102.049871,201212,1557192
19307,4.24614E+13,9426,Texas,1.20901E+11,31.5067917,-102.0577917,201503,8860320
19308,4.24614E+13,9497,Texas,1.20901E+11,31.5070905,-102.1155972,201411,8535708
19309,4.24614E+13,10900,Texas,1.20901E+11,31.508,-102.042,201307,1068417
19310,4.24614E+13,11450,Texas,1.20901E+11,31.508856,-102.056636,201507,708582
19311,4.24614E+13,130000,Texas,1.20901E+11,31.50924,-102.04754,201407,1013418
19312,4.24614E+13,9593,Texas,1.20901E+11,31.509852,-102.0977,201708,25302550
19313,4.24614E+13,9565,Texas,1.20901E+11,31.509936,-102.097806,201708,25162384
19314,4.24614E+13,9257,Texas,1.20901E+11,31.510019,-102.097912,201708,25457870
19315,4.24614E+13,9585,Texas,1.20901E+11,31.511819,-102.094461,201508,17998130
19316,4.24614E+13,9716,Texas,1.20901E+11,31.512011,-102.090774,201604,28073
19317,4.24614E+13,9556,Texas,1.20901E+11,31.512045,-102.090635,201604,21413359
19318,4.24614E+13,11358,Texas,1.20901E+11,31.51291,-102.0545,201507,372666
19319,4.24614E+13,9265,Texas,1.20901E+11,31.5132666,-102.0729084,201410,17366999
19320,4.24614E+13,10390,Texas,1.20901E+11,31.51432,-102.1057,201308,1751190
19321,4.24614E+13,11436,Texas,1.20901E+11,31.515551,-102.05909,201505,737688
19322,4.24614E+13,11500,Texas,1.20901E+11,31.515932,-102.046282,201412,1245174
19323,4.24614E+13,11346,Texas,1.20901E+11,31.517102,-102.050524,201404,1175454
19324,4.24614E+13,12500,Texas,1.20901E+11,31.5188,-102.04154,201402,1257690
19325,4.24614E+13,10925,Texas,1.20901E+11,31.519,-102.069,201211,1120404
19326,4.24614E+13,11517,Texas,1.20901E+11,31.519639,-102.056728,201504,52752
19327,4.24614E+13,10390,Texas,1.20901E+11,31.52006,-102.10268,201308,657890
19328,4.24614E+13,8859,Texas,1.20901E+11,31.520473,-102.089804,202105,25211780
19329,4.24614E+13,9509,Texas,1.20901E+11,31.520578,-102.089839,202105,25634493
19330,4.24614E+13,11400,Texas,1.20901E+11,31.5211,-102.07725,201303,1562207
19331,4.24614E+13,10708,Texas,1.20901E+11,31.521208,-102.095108,201510,1345638
19332,4.24614E+13,9500,Texas,1.20901E+11,31.521892,-102.084336,201502,12301818
19333,4.24614E+13,11422,Texas,1.20901E+11,31.521965,-102.047338,201405,1147230
19334,4.24614E+13,11881,Texas,1.20901E+11,31.52277,-102.086214,201305,2160480
19335,4.24614E+13,10390,Texas,1.20901E+11,31.52338,-102.10147,201306,1337116
19336,4.24614E+13,10925,Texas,1.20901E+11,31.525,-102.066,201212,927545
19337,4.24614E+13,11210,Texas,1.20901E+11,31.52509,-102.11087,201212,850933
19338,4.24614E+13,11784,Texas,1.20901E+11,31.52579,-102.087197,201307,1837038
19339,4.24614E+13,11100,Texas,1.20901E+11,31.525883,-102.05678,201401,251748
19340,4.24614E+13,10718,Texas,1.20901E+11,31.526137,-102.04828,201307,831390
19341,4.24614E+13,10430,Texas,1.20901E+11,31.52698,-102.09266,201311,1112349
19342,4.24614E+13,10950,Texas,1.20901E+11,31.528,-102.053,201212,990467.5
19343,4.24614E+13,11240,Texas,1.20901E+11,31.52848,-102.09431,201310,1403312.4
19344,4.24614E+13,10730,Texas,1.20901E+11,31.52952,-102.04518,201308,886284
19345,4.24614E+13,11270,Texas,1.20901E+11,31.53037,-102.09054,201307,1778297
19346,4.24614E+13,8945,Texas,1.20901E+11,31.5304678,-102.0728122,201810,20265966
19347,4.24614E+13,9492,Texas,1.20901E+11,31.5305342,-102.0728341,201810,20259708
19348,4.24614E+13,9204,Texas,1.20901E+11,31.5306666,-102.0728772,201810,20254626
19349,4.24614E+13,11270,Texas,1.20901E+11,31.53067,-102.09872,201307,1816597
19350,4.24614E+13,8778,Texas,1.20901E+11,31.530733,-102.0728988,201810,20369286
19351,4.24614E+13,9511,Texas,1.20901E+11,31.5308616,-102.0704416,201810,20322498
19352,4.24614E+13,9235,Texas,1.20901E+11,31.5308994,-102.0702871,201810,20263152
19353,4.24614E+13,8767,Texas,1.20901E+11,31.5309369,-102.070133,201810,20141814
19354,4.24614E+13,8917,Texas,1.20901E+11,31.5309746,-102.0699783,201810,20062854
19355,4.24614E+13,9521,Texas,1.20901E+11,31.5313518,-102.0684353,201810,464011
19356,4.24614E+13,9249,Texas,1.20901E+11,31.5313894,-102.0682809,201810,475561
19357,4.24614E+13,8760,Texas,1.20901E+11,31.5314273,-102.0681264,201810,464787
19358,4.24614E+13,8927,Texas,1.20901E+11,31.5314649,-102.0679722,201810,476822
19359,4.24614E+13,8438,Texas,1.20901E+11,31.5319808,-102.0552123,201912,21328567
19360,4.24614E+13,8863,Texas,1.20901E+11,31.5319993,-102.055135,201912,23165168
19361,4.24614E+13,9447,Texas,1.20901E+11,31.5320183,-102.055058,201912,22820353
19362,4.24614E+13,9198,Texas,1.20901E+11,31.5320374,-102.0549805,201912,23058580
19363,4.24614E+13,8079,Texas,1.20901E+11,31.5321648,-102.0530007,202001,23167931
19364,4.24614E+13,8592,Texas,1.20901E+11,31.5323947,-102.0535145,202001,24242048
19365,4.24614E+13,8834,Texas,1.20901E+11,31.5324323,-102.0533603,202001,24092225
19366,4.24614E+13,9597,Texas,1.20901E+11,31.5324511,-102.0532831,202001,23496659
19367,4.24614E+13,9189,Texas,1.20901E+11,31.5324699,-102.0532057,202001,24108543
19368,4.23833E+13,7812,Texas,1.20901E+11,31.46273,-101.62338,201307,601734
19369,4.23834E+13,7840,Texas,1.20901E+11,31.46747,-101.53153,201910,22603854
19370,4.23834E+13,8411,Texas,1.20901E+11,31.46754,-101.5316,201910,21597030
19371,4.23834E+13,8100,Texas,1.20901E+11,31.4676022,-101.6199514,201312,594216
19372,4.23834E+13,8135,Texas,1.20901E+11,31.46763,-101.53185,201910,21827946
19373,4.23834E+13,8200,Texas,1.20901E+11,31.4755544,-101.6183034,201406,617312
19374,4.23834E+13,10300,Texas,1.20901E+11,31.477,-101.603,201303,962220
19375,4.23834E+13,10310,Texas,1.20901E+11,31.4784825,-101.6076447,201211,1127091
19376,4.23834E+13,8040,Texas,1.20901E+11,31.4792,-101.59436,202104,26349894
19377,4.23834E+13,10300,Texas,1.20901E+11,31.481,-101.605,201304,1111824
19378,4.23834E+13,10300,Texas,1.20901E+11,31.482,-101.601,201304,1087880
19379,4.23834E+13,9474,Texas,1.20901E+11,31.484469,-101.562792,201708,10097746
19380,4.23834E+13,9000,Texas,1.20901E+11,31.484936,-101.560744,201708,10300454
19381,4.23834E+13,8274,Texas,1.20901E+11,31.48708472,-101.5451633,202102,21998339
19382,4.23834E+13,8278,Texas,1.20901E+11,31.487103,-101.545086,202102,21784630
