State,County,Use,Year,Volume
Texas,Scurry,Indirect,1987,1.691424
Texas,Scurry,Indirect,1988,73.431372
Texas,Scurry,Indirect,1988,36.786
Texas,Scurry,Indirect,1988,1.279866
Texas,Scurry,Indirect,1989,67.5849
Texas,Scurry,Indirect,1989,36.786
Texas,Scurry,Indirect,1989,0.8237
Texas,Scurry,Indirect,1990,40.189
Texas,Scurry,Indirect,1990,36.786
Texas,Scurry,Indirect,1990,0.8969
Texas,Scurry,Indirect,1991,44.192
Texas,Scurry,Indirect,1991,36.786
Texas,Scurry,Indirect,1991,0.8285
Texas,Scurry,Indirect,1992,64.9135
Texas,Scurry,Indirect,1992,36.786
Texas,Scurry,Indirect,1992,1.2315
Texas,Scurry,Indirect,1993,58.9158
Texas,Scurry,Indirect,1993,0.7218
Texas,Scurry,Indirect,1993,0.0365
Texas,Scurry,Indirect,1994,62.576662
Texas,Scurry,Indirect,1994,1.011506
Texas,Scurry,Indirect,1995,51.623066
Texas,Scurry,Indirect,1995,0.596017
Texas,Scurry,Indirect,1996,65.425086
Texas,Scurry,Indirect,1996,1.066715
Texas,Scurry,Indirect,1996,0.1825
Texas,Scurry,Indirect,1997,63.417315
Texas,Scurry,Indirect,1997,0.742265
Texas,Scurry,Indirect,1997,0.1987
Texas,Scurry,Indirect,1998,55.184934
Texas,Scurry,Indirect,1998,1.011919
Texas,Scurry,Indirect,1999,55.184934
Texas,Scurry,Indirect,1999,1.011919
Texas,Sterling,Indirect,1981,10.368
Texas,Sterling,Indirect,1982,10.368
Texas,Sterling,Indirect,1982,0.284
Texas,Sterling,Indirect,1983,10.368
Texas,Sterling,Indirect,1983,0.3193
Texas,Sterling,Indirect,1984,10.512
Texas,Sterling,Indirect,1985,10.368
Texas,Sterling,Indirect,1986,10.368
Texas,Sterling,Indirect,1987,10.368
Texas,Sterling,Indirect,1988,10.368
Texas,Sterling,Indirect,1989,10.368
Texas,Sterling,Indirect,1989,0.15
Texas,Sterling,Indirect,1990,9
Texas,Sterling,Indirect,1990,0.73
Texas,Sterling,Indirect,1991,9
Texas,Sterling,Indirect,1991,0.6925
Texas,Sterling,Indirect,1992,7
Texas,Sterling,Indirect,1992,0.5177
Texas,Sterling,Indirect,1993,9
Texas,Sterling,Indirect,1993,0.444
Texas,Sterling,Indirect,1994,2.1
Texas,Sterling,Indirect,1994,0.67411
Texas,Sterling,Indirect,1995,1.2
Texas,Sterling,Indirect,1995,1.054815
Texas,Sterling,Indirect,1996,0.54
Texas,Sutton,Indirect,1981,3.5
Texas,Sutton,Indirect,1981,0.036
Texas,Sutton,Indirect,1981,0.022
Texas,Sutton,Indirect,1982,3.5
Texas,Sutton,Indirect,1982,0.18
Texas,Sutton,Indirect,1983,3.5
Texas,Sutton,Indirect,1983,0.096
Texas,Sutton,Indirect,1984,3.4
Texas,Sutton,Indirect,1984,0.143
Texas,Sutton,Indirect,1985,3.4
Texas,Sutton,Indirect,1985,0.0129
Texas,Sutton,Indirect,1986,3.5
Texas,Sutton,Indirect,1987,0.4572
Texas,Sutton,Indirect,1988,0.4572
Texas,Sutton,Indirect,1989,0.4572
Texas,Sutton,Indirect,1990,0.4572
Texas,Sutton,Indirect,1992,1.296
Texas,Sutton,Indirect,1993,1.296
Texas,Sutton,Indirect,1994,0.24
Texas,Sutton,Indirect,1995,0.12
Texas,Sutton,Indirect,1996,0.12
Texas,Sutton,Indirect,1997,0.12
Texas,Sutton,Indirect,1998,0.12
Texas,Sutton,Indirect,1999,0.12
Texas,Terrell,Indirect,2000,1.596875
Texas,Terrell,Indirect,2001,1.596875
Texas,Terrell,Indirect,2002,1.596875
Texas,Terrell,Indirect,2003,1.596875
Texas,Terrell,Indirect,2004,1.4783
Texas,Terrell,Indirect,2005,1.438
Texas,Terrell,Indirect,2006,1.494
Texas,Terrell,Indirect,2007,1.439
Texas,Terrell,Indirect,2008,1.443
Texas,Terrell,Indirect,2009,1.443
Texas,Terrell,Indirect,2010,1.39
Texas,Terrell,Indirect,2011,2.945
Texas,Terrell,Indirect,2012,2.959756
Texas,Terrell,Indirect,2013,1.739438
Texas,Terrell,Indirect,2014,2.724
Texas,Terrell,Indirect,2014,0.759
Texas,Terrell,Indirect,2015,1.2439
Texas,Terrell,Indirect,2016,2.215756
Texas,Terrell,Indirect,2017,43.000529
Texas,Terrell,Indirect,2018,32.893065
Texas,Terry,Indirect,1981,52.406
Texas,Terry,Indirect,1981,4.38
Texas,Terry,Indirect,1981,0.125
Texas,Terry,Indirect,1982,52.56
Texas,Terry,Indirect,1982,6.753
Texas,Terry,Indirect,1983,52.928
Texas,Terry,Indirect,1983,6.406
Texas,Terry,Indirect,1983,0.0835
Texas,Terry,Indirect,1984,52.928
Texas,Terry,Indirect,1984,6.6778
Texas,Terry,Indirect,1985,36.792
Texas,Terry,Indirect,1985,9.343698
Texas,Terry,Indirect,1986,19.197466
Texas,Terry,Indirect,1986,8.327319
Texas,Terry,Indirect,1987,13.172
Texas,Terry,Indirect,1987,9.0234
Texas,Terry,Indirect,1988,8.48538
Texas,Terry,Indirect,1988,5.184
Texas,Terry,Indirect,1989,10.9811
Texas,Terry,Indirect,1990,7.9455
Texas,Terry,Indirect,1991,10.4258
Texas,Terry,Indirect,1992,9.7128
Texas,Terry,Indirect,1993,9.5378
Texas,Terry,Indirect,1994,10.475613
Texas,Terry,Indirect,1995,9.830625
Texas,Terry,Indirect,1996,4.091849
Texas,Tom Green,Indirect,1981,2.5915
Texas,Tom Green,Indirect,1981,0.10585
Texas,Tom Green,Indirect,1982,2.59
Texas,Tom Green,Indirect,1982,0.10585
Texas,Tom Green,Indirect,1983,2.58
Texas,Tom Green,Indirect,1983,0.10585
Texas,Tom Green,Indirect,1984,2.56
Texas,Tom Green,Indirect,1984,0.1612
Texas,Tom Green,Indirect,1985,2.415
Texas,Tom Green,Indirect,1985,0.1651
Texas,Tom Green,Indirect,1986,0.167
Texas,Tom Green,Indirect,1987,0.17
Texas,Tom Green,Indirect,1987,0.1697
Texas,Tom Green,Indirect,1988,0.1711
Texas,Tom Green,Indirect,1988,0.0024
Texas,Tom Green,Indirect,1989,0.1692
Texas,Upton,Indirect,1981,0.258
Texas,Upton,Indirect,1981,0.039
Texas,Upton,Indirect,1982,0.265
Texas,Upton,Indirect,1982,0.026
Texas,Upton,Indirect,1983,0.265
Texas,Upton,Indirect,1983,0.049872
Texas,Upton,Indirect,1984,0.272
Texas,Upton,Indirect,1985,0.247
Texas,Upton,Indirect,1986,0.229
Texas,Upton,Indirect,1987,0.1335
Texas,Upton,Indirect,1988,0.085
Texas,Upton,Indirect,1989,0.13
Texas,Upton,Indirect,1991,0.3718
Texas,Upton,Indirect,1992,0.4545
Texas,Upton,Indirect,1993,18.4186
Texas,Upton,Indirect,1993,0.5964
Texas,Upton,Indirect,1994,94.68708
Texas,Upton,Indirect,1994,0.537978
Texas,Upton,Indirect,1995,50.972478
Texas,Upton,Indirect,1995,1.6363
Texas,Upton,Indirect,1996,47.927508
Texas,Upton,Indirect,1996,0.745122
Texas,Upton,Indirect,1997,28.30887
Texas,Upton,Indirect,1997,0.466368
Texas,Upton,Indirect,1998,37.80057
Texas,Upton,Indirect,1998,0.013585
Texas,Upton,Indirect,1999,37.80057
Texas,Upton,Indirect,1999,0.838026
Texas,Upton,Indirect,2010,14.841671
Texas,Upton,Indirect,2011,14.841671
Texas,Val Verde,Indirect,1982,0.8704
Texas,Val Verde,Indirect,1983,0.86842
Texas,Val Verde,Indirect,1984,0.86842
Texas,Val Verde,Indirect,1985,0.871
Texas,Val Verde,Indirect,1986,0.875
Texas,Val Verde,Indirect,1987,0.875
Texas,Val Verde,Indirect,1988,0.8572
Texas,Val Verde,Indirect,1989,0.8418
Texas,Val Verde,Indirect,1990,0.86
Texas,Val Verde,Indirect,1991,0.848
Texas,Val Verde,Indirect,1992,0.1
Texas,Val Verde,Indirect,1993,0.0664
Texas,Val Verde,Indirect,2013,0.412464
Texas,Val Verde,Indirect,2014,0.4908
Texas,Val Verde,Indirect,2015,0.268212
Texas,Val Verde,Indirect,2016,0.25543
Texas,Val Verde,Indirect,2017,0.13755
Texas,Val Verde,Indirect,2018,0.120566
Texas,Ward,Indirect,1981,50.5983
Texas,Ward,Indirect,1981,2.6
Texas,Ward,Indirect,1981,2.28
Texas,Ward,Indirect,1981,0.0365
Texas,Ward,Indirect,1981,0.012592
Texas,Ward,Indirect,1981,0.001213
Texas,Ward,Indirect,1982,52.419457
Texas,Ward,Indirect,1982,2.28
Texas,Ward,Indirect,1982,0.994
Texas,Ward,Indirect,1982,0.218484
Texas,Ward,Indirect,1982,0.036
Texas,Ward,Indirect,1982,0.01785
Texas,Ward,Indirect,1983,39.3443
Texas,Ward,Indirect,1983,1.2
Texas,Ward,Indirect,1983,0.994
Texas,Ward,Indirect,1983,0.099485
Texas,Ward,Indirect,1983,0.036
Texas,Ward,Indirect,1983,0.016975
Texas,Ward,Indirect,1984,48.1926
Texas,Ward,Indirect,1984,0.726
Texas,Ward,Indirect,1984,0.4974
Texas,Ward,Indirect,1984,0.014231
Texas,Ward,Indirect,1984,0.004345
Texas,Ward,Indirect,1985,20.1396
Texas,Ward,Indirect,1985,0.726
Texas,Ward,Indirect,1985,0.356
Texas,Ward,Indirect,1985,0.04439
Texas,Ward,Indirect,1985,0.006324
Texas,Ward,Indirect,1986,20.1459
Texas,Ward,Indirect,1986,0.748
Texas,Ward,Indirect,1986,0.3415
Texas,Ward,Indirect,1986,0.017326
Texas,Ward,Indirect,1986,0.0047
Texas,Ward,Indirect,1987,20.1676
Texas,Ward,Indirect,1987,0.748
Texas,Ward,Indirect,1987,0.441
Texas,Ward,Indirect,1987,0.0412
Texas,Ward,Indirect,1987,0.021389
Texas,Ward,Indirect,1988,20.0933
Texas,Ward,Indirect,1988,0.748
Texas,Ward,Indirect,1988,0.449
Texas,Ward,Indirect,1988,0.06949
Texas,Ward,Indirect,1988,0.026950000000000002
Texas,Ward,Indirect,1989,17.9887
Texas,Ward,Indirect,1989,0.9169
Texas,Ward,Indirect,1989,0.748
Texas,Ward,Indirect,1989,0.0992
Texas,Ward,Indirect,1989,0.0338
Texas,Ward,Indirect,1990,12.5542
Texas,Ward,Indirect,1990,0.9554
Texas,Ward,Indirect,1990,0.748
Texas,Ward,Indirect,1990,0.0581
Texas,Ward,Indirect,1990,0.045
Texas,Ward,Indirect,1991,17.0233
Texas,Ward,Indirect,1991,2.0598
Texas,Ward,Indirect,1991,1.4806
Texas,Ward,Indirect,1991,1.092
Texas,Ward,Indirect,1991,0.0732
Texas,Ward,Indirect,1991,0.0238
Texas,Ward,Indirect,1992,13.6086
Texas,Ward,Indirect,1992,2.4887
Texas,Ward,Indirect,1992,2.0693
Texas,Ward,Indirect,1992,1.092
Texas,Ward,Indirect,1992,0.0518
Texas,Ward,Indirect,1992,0.0386
Texas,Ward,Indirect,1993,13.165
Texas,Ward,Indirect,1993,2.1334
Texas,Ward,Indirect,1993,1.8837
Texas,Ward,Indirect,1993,1.092
Texas,Ward,Indirect,1993,0.0261
Texas,Ward,Indirect,1993,0.0039
Texas,Ward,Indirect,1994,13.07705
Texas,Ward,Indirect,1994,2.9566
Texas,Ward,Indirect,1994,1.1857
Texas,Ward,Indirect,1994,1.092
Texas,Ward,Indirect,1995,11.5724
Texas,Ward,Indirect,1995,3.3024
Texas,Ward,Indirect,1995,2.549694
Texas,Ward,Indirect,1995,1.092
Texas,Ward,Indirect,1996,2.1525
Texas,Ward,Indirect,1996,1.736549
Texas,Ward,Indirect,1996,1.092
Texas,Ward,Indirect,1997,2.438296
Texas,Ward,Indirect,1997,1.092
Texas,Ward,Indirect,1997,0.30377
Texas,Ward,Indirect,1998,2.062746
Texas,Ward,Indirect,1998,0.756
Texas,Ward,Indirect,1998,1.6e-4
Texas,Ward,Indirect,1999,2.062746
Texas,Ward,Indirect,1999,0.756
Texas,Ward,Indirect,2000,2.062746
Texas,Winkler,Indirect,1981,53.5669
Texas,Winkler,Indirect,1981,31.4
Texas,Winkler,Indirect,1981,14.00007
Texas,Winkler,Indirect,1981,12.31198
Texas,Winkler,Indirect,1981,7.094
Texas,Winkler,Indirect,1981,6.46576
Texas,Winkler,Indirect,1981,0.384507
Texas,Winkler,Indirect,1982,57.03266
Texas,Winkler,Indirect,1982,30
Texas,Winkler,Indirect,1982,14.87661
Texas,Winkler,Indirect,1982,14.24884
Texas,Winkler,Indirect,1982,6.993
Texas,Winkler,Indirect,1982,5.07
Texas,Winkler,Indirect,1982,0.436914
Texas,Winkler,Indirect,1983,56.45515
Texas,Winkler,Indirect,1983,15.2676
Texas,Winkler,Indirect,1983,15.091062
Texas,Winkler,Indirect,1983,13.5695
Texas,Winkler,Indirect,1983,7.373
Texas,Winkler,Indirect,1983,5.35
Texas,Winkler,Indirect,1983,0.160929
Texas,Winkler,Indirect,1984,105.013677
Texas,Winkler,Indirect,1984,15.147636
Texas,Winkler,Indirect,1984,14.531371
Texas,Winkler,Indirect,1984,7.8
Texas,Winkler,Indirect,1984,7.581
Texas,Winkler,Indirect,1984,6.098544
Texas,Winkler,Indirect,1984,0.186708
Texas,Winkler,Indirect,1985,95.19787
Texas,Winkler,Indirect,1985,15.167586
Texas,Winkler,Indirect,1985,9.77281
Texas,Winkler,Indirect,1985,9.04008
Texas,Winkler,Indirect,1985,7.66
Texas,Winkler,Indirect,1985,7.5
Texas,Winkler,Indirect,1985,6.97234
Texas,Winkler,Indirect,1985,4.217772
Texas,Winkler,Indirect,1985,0.151025
Texas,Winkler,Indirect,1986,76.57273
Texas,Winkler,Indirect,1986,15.37074
Texas,Winkler,Indirect,1986,10.062
Texas,Winkler,Indirect,1986,7.67
Texas,Winkler,Indirect,1986,7.5
Texas,Winkler,Indirect,1986,6.97235
Texas,Winkler,Indirect,1986,2.267
Texas,Winkler,Indirect,1986,0.48598
Texas,Winkler,Indirect,1986,0.120872
Texas,Winkler,Indirect,1987,92.34246
Texas,Winkler,Indirect,1987,15.167686
Texas,Winkler,Indirect,1987,14.536788
Texas,Winkler,Indirect,1987,7.5
Texas,Winkler,Indirect,1987,6.97235
Texas,Winkler,Indirect,1987,0.35972
Texas,Winkler,Indirect,1987,0.35402
Texas,Winkler,Indirect,1987,0.2267
Texas,Winkler,Indirect,1988,86.283037
Texas,Winkler,Indirect,1988,15.167586
Texas,Winkler,Indirect,1988,7.5
Texas,Winkler,Indirect,1988,3.518048
Texas,Winkler,Indirect,1988,1.982418
Texas,Winkler,Indirect,1988,0.326434
Texas,Winkler,Indirect,1988,0.261894
Texas,Winkler,Indirect,1988,0.11485
Texas,Winkler,Indirect,1989,90.9764
Texas,Winkler,Indirect,1989,15.7537
Texas,Winkler,Indirect,1989,3.75
Texas,Winkler,Indirect,1989,1.8546
Texas,Winkler,Indirect,1989,0.3658
Texas,Winkler,Indirect,1989,0.2892
Texas,Winkler,Indirect,1989,0.2859
Texas,Winkler,Indirect,1989,0.0569
Texas,Winkler,Indirect,1990,131.544
Texas,Winkler,Indirect,1990,15.1953
Texas,Winkler,Indirect,1990,7.0002
Texas,Winkler,Indirect,1990,2.053
Texas,Winkler,Indirect,1990,0.3862
Texas,Winkler,Indirect,1991,87.9373
Texas,Winkler,Indirect,1991,15.3373
Texas,Winkler,Indirect,1991,7.0002
Texas,Winkler,Indirect,1991,1.9752
Texas,Winkler,Indirect,1991,0.4187
Texas,Winkler,Indirect,1992,85.1379
Texas,Winkler,Indirect,1992,16.8197
Texas,Winkler,Indirect,1992,7.0002
Texas,Winkler,Indirect,1992,0.4348
Texas,Winkler,Indirect,1992,0.0901
Texas,Winkler,Indirect,1993,96.31
Texas,Winkler,Indirect,1993,16.6925
Texas,Winkler,Indirect,1993,7.101
Texas,Winkler,Indirect,1993,2.4134
Texas,Winkler,Indirect,1993,0.3959
Texas,Winkler,Indirect,1994,93.7484
Texas,Winkler,Indirect,1994,17.063508
Texas,Winkler,Indirect,1994,7.101
Texas,Winkler,Indirect,1994,0.889078
Texas,Winkler,Indirect,1994,0.16947
Texas,Winkler,Indirect,1995,88.846
Texas,Winkler,Indirect,1995,17
Texas,Winkler,Indirect,1995,7.15
Texas,Winkler,Indirect,1995,0.65499
Texas,Winkler,Indirect,1995,0.336192
Texas,Winkler,Indirect,1996,80.13558
Texas,Winkler,Indirect,1996,6.85
Texas,Winkler,Indirect,1996,0.535038
Texas,Winkler,Indirect,1996,0.37944
Texas,Winkler,Indirect,1997,56.444492
Texas,Winkler,Indirect,1997,6.8
Texas,Winkler,Indirect,1997,0.37944
Texas,Winkler,Indirect,1997,0.325416
Texas,Winkler,Indirect,1998,72.083413
Texas,Winkler,Indirect,1998,6.446
Texas,Winkler,Indirect,1998,0.42
Texas,Winkler,Indirect,1998,0.3171
Texas,Winkler,Indirect,1999,61.91244
Texas,Winkler,Indirect,1999,6.446
Texas,Winkler,Indirect,1999,0.42
Texas,Winkler,Indirect,1999,0.0756
Texas,Winkler,Indirect,2000,65.453938
Texas,Winkler,Indirect,2000,6.446
Texas,Winkler,Indirect,2001,67.4301
Texas,Winkler,Indirect,2001,3.21867
Texas,Winkler,Indirect,2002,63.521942
Texas,Winkler,Indirect,2002,0.15925
Texas,Winkler,Indirect,2003,70.659702
Texas,Winkler,Indirect,2003,0.191482
Texas,Winkler,Indirect,2004,70.659702
Texas,Winkler,Indirect,2004,6.46779
Texas,Winkler,Indirect,2005,70.659702
Texas,Winkler,Indirect,2005,6.46779
Texas,Winkler,Indirect,2006,70.659702
Texas,Winkler,Indirect,2006,2.640254
Texas,Winkler,Indirect,2007,56.289371
Texas,Winkler,Indirect,2007,2.090404
Texas,Winkler,Indirect,2008,56.289371
Texas,Winkler,Indirect,2009,56.289371
Texas,Winkler,Indirect,2010,32.943075
Texas,Winkler,Indirect,2015,1.825
Texas,Winkler,Indirect,2016,1.83
Texas,Winkler,Indirect,2017,23.328
Texas,Winkler,Indirect,2018,23.328
Texas,Yoakum,Indirect,1981,3.8
Texas,Yoakum,Indirect,1982,1.067817
