State,County,Use,Year,Volume
Texas,Lee,Industrial,2011,0
Texas,Lee,Industrial,2012,0
Texas,Lee,Industrial,2013,0
Texas,Lee,Industrial,2014,0
Texas,Lee,Industrial,2015,0
Texas,Lee,Industrial,2016,0
Texas,Lee,Industrial,2017,0
Texas,Lee,Industrial,2018,0
Texas,Lee,Industrial,2019,0
Texas,Leon,Industrial,1981,51.1
Texas,Leon,Industrial,1982,51.1
Texas,Leon,Industrial,1983,51.1
Texas,Leon,Industrial,1984,51.1
Texas,Leon,Industrial,1985,51.1
Texas,Leon,Industrial,1986,51.1
Texas,Leon,Industrial,1987,51.1
Texas,Leon,Industrial,1988,51.1
Texas,Leon,Industrial,1989,51.1
Texas,Leon,Industrial,1990,51.1
Texas,Leon,Industrial,1991,185.42000000000002
Texas,Leon,Industrial,1992,319.74
Texas,Leon,Industrial,1993,454.05999999999995
Texas,Leon,Industrial,1994,588.38
Texas,Leon,Industrial,1995,722.7
Texas,Leon,Industrial,1996,743.8699999999999
Texas,Leon,Industrial,1997,765.0400000000001
Texas,Leon,Industrial,1998,786.2099999999999
Texas,Leon,Industrial,1999,807.3800000000001
Texas,Leon,Industrial,2000,828.55
Texas,Leon,Industrial,2001,802.27
Texas,Leon,Industrial,2002,775.99
Texas,Leon,Industrial,2003,749.7099999999999
Texas,Leon,Industrial,2004,723.43
Texas,Leon,Industrial,2005,697.15
Texas,Leon,Industrial,2006,593.49
Texas,Leon,Industrial,2007,489.83000000000004
Texas,Leon,Industrial,2008,386.16999999999996
Texas,Leon,Industrial,2009,282.51
Texas,Leon,Industrial,2010,178.85
Texas,Leon,Industrial,2011,177.39
Texas,Leon,Industrial,2012,175.93
Texas,Leon,Industrial,2013,174.47
Texas,Leon,Industrial,2014,173.01
Texas,Leon,Industrial,2015,171.54999999999998
Texas,Leon,Industrial,2016,171.54999999999998
Texas,Leon,Industrial,2017,171.54999999999998
Texas,Leon,Industrial,2018,171.54999999999998
Texas,Leon,Industrial,2019,171.54999999999998
Texas,Liberty,Industrial,1981,48282.2
Texas,Liberty,Industrial,1982,48282.2
Texas,Liberty,Industrial,1983,48282.2
Texas,Liberty,Industrial,1984,48282.2
Texas,Liberty,Industrial,1985,48282.2
Texas,Liberty,Industrial,1986,38646.2
Texas,Liberty,Industrial,1987,29010.199999999997
Texas,Liberty,Industrial,1988,19374.2
Texas,Liberty,Industrial,1989,9738.199999999997
Texas,Liberty,Industrial,1990,102.2
Texas,Liberty,Industrial,1991,8926.44
Texas,Liberty,Industrial,1992,17750.68
Texas,Liberty,Industrial,1993,26574.92
Texas,Liberty,Industrial,1994,35399.16
Texas,Liberty,Industrial,1995,44223.4
Texas,Liberty,Industrial,1996,53440.380000000005
Texas,Liberty,Industrial,1997,62657.35999999999
Texas,Liberty,Industrial,1998,71874.34
Texas,Liberty,Industrial,1999,81091.32
Texas,Liberty,Industrial,2000,90308.29999999999
Texas,Liberty,Industrial,2001,87425.53
Texas,Liberty,Industrial,2002,84542.76
Texas,Liberty,Industrial,2003,81659.99
Texas,Liberty,Industrial,2004,78777.22
Texas,Liberty,Industrial,2005,75894.45
Texas,Liberty,Industrial,2006,60723.590000000004
Texas,Liberty,Industrial,2007,45552.73
Texas,Liberty,Industrial,2008,30381.870000000006
Texas,Liberty,Industrial,2009,15211.010000000002
Texas,Liberty,Industrial,2010,40.15
Texas,Liberty,Industrial,2011,43.07
Texas,Liberty,Industrial,2012,45.99
Texas,Liberty,Industrial,2013,48.910000000000004
Texas,Liberty,Industrial,2014,51.83
Texas,Liberty,Industrial,2015,54.75
Texas,Liberty,Industrial,2016,54.75
Texas,Liberty,Industrial,2017,54.75
Texas,Liberty,Industrial,2018,54.75
Texas,Liberty,Industrial,2019,54.75
Texas,Limestone,Industrial,1981,3.65
Texas,Limestone,Industrial,1982,3.65
Texas,Limestone,Industrial,1983,3.65
Texas,Limestone,Industrial,1984,3.65
Texas,Limestone,Industrial,1985,3.65
Texas,Limestone,Industrial,1986,41.61
Texas,Limestone,Industrial,1987,79.57000000000001
Texas,Limestone,Industrial,1988,117.53
Texas,Limestone,Industrial,1989,155.49
Texas,Limestone,Industrial,1990,193.45000000000002
Texas,Limestone,Industrial,1991,183.96
Texas,Limestone,Industrial,1992,174.47000000000003
Texas,Limestone,Industrial,1993,164.98000000000002
Texas,Limestone,Industrial,1994,155.49
Texas,Limestone,Industrial,1995,146
Texas,Limestone,Industrial,1996,118.99000000000001
Texas,Limestone,Industrial,1997,91.98
Texas,Limestone,Industrial,1998,64.97
Texas,Limestone,Industrial,1999,37.959999999999994
Texas,Limestone,Industrial,2000,10.949999999999996
Texas,Limestone,Industrial,2001,9.489999999999995
Texas,Limestone,Industrial,2002,8.029999999999998
Texas,Limestone,Industrial,2003,6.5699999999999985
Texas,Limestone,Industrial,2004,5.1099999999999985
Texas,Limestone,Industrial,2005,3.65
Texas,Limestone,Industrial,2006,2.92
Texas,Limestone,Industrial,2007,2.19
Texas,Limestone,Industrial,2008,1.46
Texas,Limestone,Industrial,2009,0.73
Texas,Limestone,Industrial,2010,0
Texas,Limestone,Industrial,2011,0
Texas,Limestone,Industrial,2012,0
Texas,Limestone,Industrial,2013,0
Texas,Limestone,Industrial,2014,0
Texas,Limestone,Industrial,2015,0
Texas,Limestone,Industrial,2016,0
Texas,Limestone,Industrial,2017,0
Texas,Limestone,Industrial,2018,0
Texas,Limestone,Industrial,2019,0
Texas,Lipscomb,Industrial,1981,0
Texas,Lipscomb,Industrial,1982,0
Texas,Lipscomb,Industrial,1983,0
Texas,Lipscomb,Industrial,1984,0
Texas,Lipscomb,Industrial,1985,0
Texas,Lipscomb,Industrial,1986,0
Texas,Lipscomb,Industrial,1987,0
Texas,Lipscomb,Industrial,1988,0
Texas,Lipscomb,Industrial,1989,0
Texas,Lipscomb,Industrial,1990,0
Texas,Lipscomb,Industrial,1991,0
Texas,Lipscomb,Industrial,1992,0
Texas,Lipscomb,Industrial,1993,0
Texas,Lipscomb,Industrial,1994,0
Texas,Lipscomb,Industrial,1995,0
Texas,Lipscomb,Industrial,1996,5.84
Texas,Lipscomb,Industrial,1997,11.68
Texas,Lipscomb,Industrial,1998,17.52
Texas,Lipscomb,Industrial,1999,23.36
Texas,Lipscomb,Industrial,2000,29.2
Texas,Lipscomb,Industrial,2001,33.58
Texas,Lipscomb,Industrial,2002,37.96
Texas,Lipscomb,Industrial,2003,42.34
Texas,Lipscomb,Industrial,2004,46.72
Texas,Lipscomb,Industrial,2005,51.1
Texas,Lipscomb,Industrial,2006,40.88
Texas,Lipscomb,Industrial,2007,30.66
Texas,Lipscomb,Industrial,2008,20.44
Texas,Lipscomb,Industrial,2009,10.219999999999999
Texas,Lipscomb,Industrial,2010,0
Texas,Lipscomb,Industrial,2011,0
Texas,Lipscomb,Industrial,2012,0
Texas,Lipscomb,Industrial,2013,0
Texas,Lipscomb,Industrial,2014,0
Texas,Lipscomb,Industrial,2015,0
Texas,Lipscomb,Industrial,2016,0
Texas,Lipscomb,Industrial,2017,0
Texas,Lipscomb,Industrial,2018,0
Texas,Lipscomb,Industrial,2019,0
Texas,Live Oak,Industrial,1981,430.7
Texas,Live Oak,Industrial,1982,430.7
Texas,Live Oak,Industrial,1983,430.7
Texas,Live Oak,Industrial,1984,430.7
Texas,Live Oak,Industrial,1985,430.7
Texas,Live Oak,Industrial,1986,346.75
Texas,Live Oak,Industrial,1987,262.8
Texas,Live Oak,Industrial,1988,178.85
Texas,Live Oak,Industrial,1989,94.9
Texas,Live Oak,Industrial,1990,10.95
Texas,Live Oak,Industrial,1991,101.47000000000001
Texas,Live Oak,Industrial,1992,191.99
Texas,Live Oak,Industrial,1993,282.51
Texas,Live Oak,Industrial,1994,373.03000000000003
Texas,Live Oak,Industrial,1995,463.55
Texas,Live Oak,Industrial,1996,481.8
Texas,Live Oak,Industrial,1997,500.05
Texas,Live Oak,Industrial,1998,518.3
Texas,Live Oak,Industrial,1999,536.55
Texas,Live Oak,Industrial,2000,554.8
Texas,Live Oak,Industrial,2001,754.82
Texas,Live Oak,Industrial,2002,954.8399999999999
Texas,Live Oak,Industrial,2003,1154.86
Texas,Live Oak,Industrial,2004,1354.8799999999999
Texas,Live Oak,Industrial,2005,1554.8999999999999
Texas,Live Oak,Industrial,2006,1300.8600000000001
Texas,Live Oak,Industrial,2007,1046.82
Texas,Live Oak,Industrial,2008,792.7800000000001
Texas,Live Oak,Industrial,2009,538.74
Texas,Live Oak,Industrial,2010,284.7
Texas,Live Oak,Industrial,2011,286.89
Texas,Live Oak,Industrial,2012,289.08000000000004
Texas,Live Oak,Industrial,2013,291.27000000000004
Texas,Live Oak,Industrial,2014,293.46000000000004
Texas,Live Oak,Industrial,2015,295.65000000000003
Texas,Live Oak,Industrial,2016,295.65000000000003
Texas,Live Oak,Industrial,2017,295.65000000000003
Texas,Live Oak,Industrial,2018,295.65000000000003
Texas,Live Oak,Industrial,2019,295.65000000000003
Texas,Llano,Industrial,1981,0
Texas,Llano,Industrial,1982,0
Texas,Llano,Industrial,1983,0
Texas,Llano,Industrial,1984,0
Texas,Llano,Industrial,1985,0
Texas,Llano,Industrial,1986,0
Texas,Llano,Industrial,1987,0
Texas,Llano,Industrial,1988,0
Texas,Llano,Industrial,1989,0
Texas,Llano,Industrial,1990,0
Texas,Llano,Industrial,1991,0.73
Texas,Llano,Industrial,1992,1.46
Texas,Llano,Industrial,1993,2.19
Texas,Llano,Industrial,1994,2.92
Texas,Llano,Industrial,1995,3.65
Texas,Llano,Industrial,1996,3.65
Texas,Llano,Industrial,1997,3.65
Texas,Llano,Industrial,1998,3.65
Texas,Llano,Industrial,1999,3.65
Texas,Llano,Industrial,2000,3.65
Texas,Llano,Industrial,2001,2.92
Texas,Llano,Industrial,2002,2.19
Texas,Llano,Industrial,2003,1.46
Texas,Llano,Industrial,2004,0.73
Texas,Llano,Industrial,2005,0
Texas,Llano,Industrial,2006,0
Texas,Llano,Industrial,2007,0
Texas,Llano,Industrial,2008,0
Texas,Llano,Industrial,2009,0
Texas,Llano,Industrial,2010,0
Texas,Llano,Industrial,2011,0
Texas,Llano,Industrial,2012,0
Texas,Llano,Industrial,2013,0
Texas,Llano,Industrial,2014,0
Texas,Llano,Industrial,2015,0
Texas,Llano,Industrial,2016,0
Texas,Llano,Industrial,2017,0
Texas,Llano,Industrial,2018,0
Texas,Llano,Industrial,2019,0
Texas,Loving,Industrial,1981,0
Texas,Loving,Industrial,1982,0
Texas,Loving,Industrial,1983,0
Texas,Loving,Industrial,1984,0
Texas,Loving,Industrial,1985,0
Texas,Loving,Industrial,1986,0
Texas,Loving,Industrial,1987,0
Texas,Loving,Industrial,1988,0
Texas,Loving,Industrial,1989,0
Texas,Loving,Industrial,1990,0
Texas,Loving,Industrial,1991,0
Texas,Loving,Industrial,1992,0
Texas,Loving,Industrial,1993,0
Texas,Loving,Industrial,1994,0
Texas,Loving,Industrial,1995,0
Texas,Loving,Industrial,1996,0
Texas,Loving,Industrial,1997,0
Texas,Loving,Industrial,1998,0
Texas,Loving,Industrial,1999,0
Texas,Loving,Industrial,2000,0
Texas,Loving,Industrial,2001,0
Texas,Loving,Industrial,2002,0
Texas,Loving,Industrial,2003,0
Texas,Loving,Industrial,2004,0
Texas,Loving,Industrial,2005,0
Texas,Loving,Industrial,2006,0
Texas,Loving,Industrial,2007,0
Texas,Loving,Industrial,2008,0
Texas,Loving,Industrial,2009,0
Texas,Loving,Industrial,2010,0
Texas,Loving,Industrial,2011,0
Texas,Loving,Industrial,2012,0
Texas,Loving,Industrial,2013,0
Texas,Loving,Industrial,2014,0
Texas,Loving,Industrial,2015,0
Texas,Loving,Industrial,2016,0
Texas,Loving,Industrial,2017,0
Texas,Loving,Industrial,2018,0
Texas,Loving,Industrial,2019,0
Texas,Lubbock,Industrial,1981,87.6
Texas,Lubbock,Industrial,1982,87.6
Texas,Lubbock,Industrial,1983,87.6
Texas,Lubbock,Industrial,1984,87.6
Texas,Lubbock,Industrial,1985,87.6
Texas,Lubbock,Industrial,1986,94.17
Texas,Lubbock,Industrial,1987,100.74000000000001
Texas,Lubbock,Industrial,1988,107.30999999999999
Texas,Lubbock,Industrial,1989,113.88
Texas,Lubbock,Industrial,1990,120.45
Texas,Lubbock,Industrial,1991,211.70000000000002
Texas,Lubbock,Industrial,1992,302.95000000000005
Texas,Lubbock,Industrial,1993,394.20000000000005
Texas,Lubbock,Industrial,1994,485.45000000000005
Texas,Lubbock,Industrial,1995,576.7
Texas,Lubbock,Industrial,1996,492.75000000000006
Texas,Lubbock,Industrial,1997,408.8
Texas,Lubbock,Industrial,1998,324.85
Texas,Lubbock,Industrial,1999,240.89999999999998
Texas,Lubbock,Industrial,2000,156.95
Texas,Lubbock,Industrial,2001,157.68
Texas,Lubbock,Industrial,2002,158.41
Texas,Lubbock,Industrial,2003,159.14
Texas,Lubbock,Industrial,2004,159.87
Texas,Lubbock,Industrial,2005,160.6
Texas,Lubbock,Industrial,2006,150.38
Texas,Lubbock,Industrial,2007,140.16
Texas,Lubbock,Industrial,2008,129.94
Texas,Lubbock,Industrial,2009,119.71999999999998
Texas,Lubbock,Industrial,2010,109.5
Texas,Lubbock,Industrial,2011,104.38999999999999
Texas,Lubbock,Industrial,2012,99.28
Texas,Lubbock,Industrial,2013,94.17
Texas,Lubbock,Industrial,2014,89.06
Texas,Lubbock,Industrial,2015,83.95
Texas,Lubbock,Industrial,2016,83.95
Texas,Lubbock,Industrial,2017,83.95
Texas,Lubbock,Industrial,2018,83.95
Texas,Lubbock,Industrial,2019,83.95
Texas,Lynn,Industrial,1981,0
Texas,Lynn,Industrial,1982,0
Texas,Lynn,Industrial,1983,0
Texas,Lynn,Industrial,1984,0
Texas,Lynn,Industrial,1985,0
Texas,Lynn,Industrial,1986,0
Texas,Lynn,Industrial,1987,0
Texas,Lynn,Industrial,1988,0
Texas,Lynn,Industrial,1989,0
Texas,Lynn,Industrial,1990,0
Texas,Lynn,Industrial,1991,0
Texas,Lynn,Industrial,1992,0
Texas,Lynn,Industrial,1993,0
Texas,Lynn,Industrial,1994,0
Texas,Lynn,Industrial,1995,0
Texas,Lynn,Industrial,1996,0
Texas,Lynn,Industrial,1997,0
Texas,Lynn,Industrial,1998,0
Texas,Lynn,Industrial,1999,0
Texas,Lynn,Industrial,2000,0
Texas,Lynn,Industrial,2001,0
Texas,Lynn,Industrial,2002,0
Texas,Lynn,Industrial,2003,0
Texas,Lynn,Industrial,2004,0
Texas,Lynn,Industrial,2005,0
Texas,Lynn,Industrial,2006,0
Texas,Lynn,Industrial,2007,0
Texas,Lynn,Industrial,2008,0
Texas,Lynn,Industrial,2009,0
Texas,Lynn,Industrial,2010,0
Texas,Lynn,Industrial,2011,0
Texas,Lynn,Industrial,2012,0
Texas,Lynn,Industrial,2013,0
Texas,Lynn,Industrial,2014,0
Texas,Lynn,Industrial,2015,0
Texas,Lynn,Industrial,2016,0
Texas,Lynn,Industrial,2017,0
Texas,Lynn,Industrial,2018,0
Texas,Lynn,Industrial,2019,0
Texas,McCulloch,Industrial,1981,2839.7000000000003
Texas,McCulloch,Industrial,1982,2839.7000000000003
Texas,McCulloch,Industrial,1983,2839.7000000000003
Texas,McCulloch,Industrial,1984,2839.7000000000003
Texas,McCulloch,Industrial,1985,2839.7000000000003
Texas,McCulloch,Industrial,1986,2315.56
Texas,McCulloch,Industrial,1987,1791.4199999999998
Texas,McCulloch,Industrial,1988,1267.2800000000002
Texas,McCulloch,Industrial,1989,743.1399999999999
Texas,McCulloch,Industrial,1990,219
Texas,McCulloch,Industrial,1991,202.93999999999997
Texas,McCulloch,Industrial,1992,186.88
Texas,McCulloch,Industrial,1993,170.82
Texas,McCulloch,Industrial,1994,154.76
Texas,McCulloch,Industrial,1995,138.7
Texas,McCulloch,Industrial,1996,113.88
Texas,McCulloch,Industrial,1997,89.06
Texas,McCulloch,Industrial,1998,64.24
Texas,McCulloch,Industrial,1999,39.419999999999995
Texas,McCulloch,Industrial,2000,14.6
Texas,McCulloch,Industrial,2001,62.05
Texas,McCulloch,Industrial,2002,109.49999999999997
Texas,McCulloch,Industrial,2003,156.95
Texas,McCulloch,Industrial,2004,204.39999999999998
Texas,McCulloch,Industrial,2005,251.85
Texas,McCulloch,Industrial,2006,201.48
Texas,McCulloch,Industrial,2007,151.10999999999999
Texas,McCulloch,Industrial,2008,100.74
Texas,McCulloch,Industrial,2009,50.370000000000005
Texas,McCulloch,Industrial,2010,0
Texas,McCulloch,Industrial,2011,2.19
Texas,McCulloch,Industrial,2012,4.38
Texas,McCulloch,Industrial,2013,6.569999999999999
Texas,McCulloch,Industrial,2014,8.76
Texas,McCulloch,Industrial,2015,10.95
Texas,McCulloch,Industrial,2016,10.95
Texas,McCulloch,Industrial,2017,10.95
Texas,McCulloch,Industrial,2018,10.95
Texas,McCulloch,Industrial,2019,10.95
Texas,McLennan,Industrial,1981,547.5
Texas,McLennan,Industrial,1982,547.5
Texas,McLennan,Industrial,1983,547.5
Texas,McLennan,Industrial,1984,547.5
Texas,McLennan,Industrial,1985,547.5
Texas,McLennan,Industrial,1986,490.55999999999995
Texas,McLennan,Industrial,1987,433.62
Texas,McLennan,Industrial,1988,376.68
Texas,McLennan,Industrial,1989,319.73999999999995
Texas,McLennan,Industrial,1990,262.8
Texas,McLennan,Industrial,1991,571.59
Texas,McLennan,Industrial,1992,880.38
Texas,McLennan,Industrial,1993,1189.17
Texas,McLennan,Industrial,1994,1497.96
Texas,McLennan,Industrial,1995,1806.75
Texas,McLennan,Industrial,1996,1705.2800000000002
Texas,McLennan,Industrial,1997,1603.81
Texas,McLennan,Industrial,1998,1502.34
Texas,McLennan,Industrial,1999,1400.8700000000001
Texas,McLennan,Industrial,2000,1299.4
Texas,McLennan,Industrial,2001,1153.4
Texas,McLennan,Industrial,2002,1007.4
Texas,McLennan,Industrial,2003,861.4000000000001
Texas,McLennan,Industrial,2004,715.4
Texas,McLennan,Industrial,2005,569.4
Texas,McLennan,Industrial,2006,488.37
Texas,McLennan,Industrial,2007,407.34000000000003
Texas,McLennan,Industrial,2008,326.31
Texas,McLennan,Industrial,2009,245.27999999999997
Texas,McLennan,Industrial,2010,164.25
Texas,McLennan,Industrial,2011,168.63
Texas,McLennan,Industrial,2012,173.01000000000002
Texas,McLennan,Industrial,2013,177.39
Texas,McLennan,Industrial,2014,181.77
Texas,McLennan,Industrial,2015,186.15
Texas,McLennan,Industrial,2016,186.15
Texas,McLennan,Industrial,2017,186.15
Texas,McLennan,Industrial,2018,186.15
Texas,McLennan,Industrial,2019,186.15
Texas,McMullen,Industrial,1981,0
Texas,McMullen,Industrial,1982,0
Texas,McMullen,Industrial,1983,0
Texas,McMullen,Industrial,1984,0
Texas,McMullen,Industrial,1985,0
Texas,McMullen,Industrial,1986,0
Texas,McMullen,Industrial,1987,0
Texas,McMullen,Industrial,1988,0
Texas,McMullen,Industrial,1989,0
Texas,McMullen,Industrial,1990,0
Texas,McMullen,Industrial,1991,0
Texas,McMullen,Industrial,1992,0
Texas,McMullen,Industrial,1993,0
Texas,McMullen,Industrial,1994,0
Texas,McMullen,Industrial,1995,0
Texas,McMullen,Industrial,1996,14.600000000000003
Texas,McMullen,Industrial,1997,29.200000000000006
Texas,McMullen,Industrial,1998,43.8
Texas,McMullen,Industrial,1999,58.40000000000001
Texas,McMullen,Industrial,2000,73
Texas,McMullen,Industrial,2001,58.4
Texas,McMullen,Industrial,2002,43.8
Texas,McMullen,Industrial,2003,29.200000000000006
Texas,McMullen,Industrial,2004,14.599999999999993
Texas,McMullen,Industrial,2005,0
Texas,McMullen,Industrial,2006,0
Texas,McMullen,Industrial,2007,0
Texas,McMullen,Industrial,2008,0
Texas,McMullen,Industrial,2009,0
Texas,McMullen,Industrial,2010,0
Texas,McMullen,Industrial,2011,17.52
Texas,McMullen,Industrial,2012,35.04
Texas,McMullen,Industrial,2013,52.559999999999995
Texas,McMullen,Industrial,2014,70.08
Texas,McMullen,Industrial,2015,87.6
Texas,McMullen,Industrial,2016,87.6
Texas,McMullen,Industrial,2017,87.6
Texas,McMullen,Industrial,2018,87.6
Texas,McMullen,Industrial,2019,87.6
Texas,Madison,Industrial,1981,25.55
Texas,Madison,Industrial,1982,25.55
Texas,Madison,Industrial,1983,25.55
Texas,Madison,Industrial,1984,25.55
Texas,Madison,Industrial,1985,25.55
Texas,Madison,Industrial,1986,24.82
Texas,Madison,Industrial,1987,24.09
Texas,Madison,Industrial,1988,23.36
Texas,Madison,Industrial,1989,22.63
Texas,Madison,Industrial,1990,21.9
Texas,Madison,Industrial,1991,22.63
Texas,Madison,Industrial,1992,23.36
Texas,Madison,Industrial,1993,24.09
Texas,Madison,Industrial,1994,24.82
Texas,Madison,Industrial,1995,25.55
Texas,Madison,Industrial,1996,34.31
Texas,Madison,Industrial,1997,43.07
Texas,Madison,Industrial,1998,51.830000000000005
Texas,Madison,Industrial,1999,60.59
Texas,Madison,Industrial,2000,69.35
Texas,Madison,Industrial,2001,67.89
Texas,Madison,Industrial,2002,66.42999999999999
Texas,Madison,Industrial,2003,64.97000000000001
Texas,Madison,Industrial,2004,63.510000000000005
Texas,Madison,Industrial,2005,62.050000000000004
Texas,Madison,Industrial,2006,49.64
Texas,Madison,Industrial,2007,37.230000000000004
Texas,Madison,Industrial,2008,24.82
Texas,Madison,Industrial,2009,12.41
Texas,Madison,Industrial,2010,0
Texas,Madison,Industrial,2011,0
Texas,Madison,Industrial,2012,0
Texas,Madison,Industrial,2013,0
Texas,Madison,Industrial,2014,0
Texas,Madison,Industrial,2015,0
Texas,Madison,Industrial,2016,0
Texas,Madison,Industrial,2017,0
Texas,Madison,Industrial,2018,0
Texas,Madison,Industrial,2019,0
Texas,Marion,Industrial,1981,3.65
Texas,Marion,Industrial,1982,3.65
Texas,Marion,Industrial,1983,3.65
Texas,Marion,Industrial,1984,3.65
Texas,Marion,Industrial,1985,3.65
Texas,Marion,Industrial,1986,5.109999999999999
Texas,Marion,Industrial,1987,6.569999999999999
Texas,Marion,Industrial,1988,8.03
Texas,Marion,Industrial,1989,9.489999999999998
Texas,Marion,Industrial,1990,10.95
Texas,Marion,Industrial,1991,8.76
Texas,Marion,Industrial,1992,6.569999999999999
Texas,Marion,Industrial,1993,4.38
Texas,Marion,Industrial,1994,2.1899999999999995
Texas,Marion,Industrial,1995,0
Texas,Marion,Industrial,1996,1.46
Texas,Marion,Industrial,1997,2.92
Texas,Marion,Industrial,1998,4.38
Texas,Marion,Industrial,1999,5.84
Texas,Marion,Industrial,2000,7.3
Texas,Marion,Industrial,2001,47.44999999999999
Texas,Marion,Industrial,2002,87.59999999999998
Texas,Marion,Industrial,2003,127.74999999999999
Texas,Marion,Industrial,2004,167.89999999999998
Texas,Marion,Industrial,2005,208.04999999999998
Texas,Marion,Industrial,2006,192.71999999999997
Texas,Marion,Industrial,2007,177.39
Texas,Marion,Industrial,2008,162.05999999999997
Texas,Marion,Industrial,2009,146.73
Texas,Marion,Industrial,2010,131.4
Texas,Marion,Industrial,2011,105.11999999999999
Texas,Marion,Industrial,2012,78.84
Texas,Marion,Industrial,2013,52.559999999999995
Texas,Marion,Industrial,2014,26.280000000000005
Texas,Marion,Industrial,2015,0
Texas,Marion,Industrial,2016,0
Texas,Marion,Industrial,2017,0
Texas,Marion,Industrial,2018,0
Texas,Marion,Industrial,2019,0
Texas,Martin,Industrial,1981,0
Texas,Martin,Industrial,1982,0
Texas,Martin,Industrial,1983,0
Texas,Martin,Industrial,1984,0
Texas,Martin,Industrial,1985,0
Texas,Martin,Industrial,1986,1.46
Texas,Martin,Industrial,1987,2.92
Texas,Martin,Industrial,1988,4.38
Texas,Martin,Industrial,1989,5.84
Texas,Martin,Industrial,1990,7.3
Texas,Martin,Industrial,1991,8.76
Texas,Martin,Industrial,1992,10.22
Texas,Martin,Industrial,1993,11.68
Texas,Martin,Industrial,1994,13.140000000000002
Texas,Martin,Industrial,1995,14.6
Texas,Martin,Industrial,1996,13.87
Texas,Martin,Industrial,1997,13.139999999999999
Texas,Martin,Industrial,1998,12.409999999999998
Texas,Martin,Industrial,1999,11.679999999999994
Texas,Martin,Industrial,2000,10.949999999999996
Texas,Martin,Industrial,2001,11.679999999999998
Texas,Martin,Industrial,2002,12.409999999999998
Texas,Martin,Industrial,2003,13.139999999999999
Texas,Martin,Industrial,2004,13.87
Texas,Martin,Industrial,2005,14.6
Texas,Martin,Industrial,2006,11.68
Texas,Martin,Industrial,2007,8.76
Texas,Martin,Industrial,2008,5.84
Texas,Martin,Industrial,2009,2.92
Texas,Martin,Industrial,2010,0
Texas,Martin,Industrial,2011,0
Texas,Martin,Industrial,2012,0
Texas,Martin,Industrial,2013,0
Texas,Martin,Industrial,2014,0
Texas,Martin,Industrial,2015,0
Texas,Martin,Industrial,2016,0
Texas,Martin,Industrial,2017,0
Texas,Martin,Industrial,2018,0
Texas,Martin,Industrial,2019,0
Texas,Mason,Industrial,1981,0
Texas,Mason,Industrial,1982,0
Texas,Mason,Industrial,1983,0
Texas,Mason,Industrial,1984,0
Texas,Mason,Industrial,1985,0
Texas,Mason,Industrial,1986,0
Texas,Mason,Industrial,1987,0
Texas,Mason,Industrial,1988,0
Texas,Mason,Industrial,1989,0
Texas,Mason,Industrial,1990,0
Texas,Mason,Industrial,1991,0
Texas,Mason,Industrial,1992,0
Texas,Mason,Industrial,1993,0
Texas,Mason,Industrial,1994,0
Texas,Mason,Industrial,1995,0
Texas,Mason,Industrial,1996,0
Texas,Mason,Industrial,1997,0
Texas,Mason,Industrial,1998,0
Texas,Mason,Industrial,1999,0
Texas,Mason,Industrial,2000,0
Texas,Mason,Industrial,2001,0
Texas,Mason,Industrial,2002,0
Texas,Mason,Industrial,2003,0
Texas,Mason,Industrial,2004,0
Texas,Mason,Industrial,2005,0
Texas,Mason,Industrial,2006,0
Texas,Mason,Industrial,2007,0
Texas,Mason,Industrial,2008,0
Texas,Mason,Industrial,2009,0
Texas,Mason,Industrial,2010,0
Texas,Mason,Industrial,2011,0
Texas,Mason,Industrial,2012,0
Texas,Mason,Industrial,2013,0
Texas,Mason,Industrial,2014,0
Texas,Mason,Industrial,2015,0
Texas,Mason,Industrial,2016,0
Texas,Mason,Industrial,2017,0
Texas,Mason,Industrial,2018,0
Texas,Mason,Industrial,2019,0
Texas,Matagorda,Industrial,1981,1441.75
Texas,Matagorda,Industrial,1982,1441.75
Texas,Matagorda,Industrial,1983,1441.75
Texas,Matagorda,Industrial,1984,1441.75
Texas,Matagorda,Industrial,1985,1441.75
Texas,Matagorda,Industrial,1986,1281.88
Texas,Matagorda,Industrial,1987,1122.01
Texas,Matagorda,Industrial,1988,962.1400000000001
Texas,Matagorda,Industrial,1989,802.2699999999999
Texas,Matagorda,Industrial,1990,642.4
Texas,Matagorda,Industrial,1991,1159.97
Texas,Matagorda,Industrial,1992,1677.54
Texas,Matagorda,Industrial,1993,2195.1099999999997
Texas,Matagorda,Industrial,1994,2712.6800000000003
Texas,Matagorda,Industrial,1995,3230.25
Texas,Matagorda,Industrial,1996,3206.1599999999994
Texas,Matagorda,Industrial,1997,3182.07
Texas,Matagorda,Industrial,1998,3157.9799999999996
Texas,Matagorda,Industrial,1999,3133.8900000000003
Texas,Matagorda,Industrial,2000,3109.7999999999997
Texas,Matagorda,Industrial,2001,3180.61
Texas,Matagorda,Industrial,2002,3251.4199999999996
Texas,Matagorda,Industrial,2003,3322.23
Texas,Matagorda,Industrial,2004,3393.04
Texas,Matagorda,Industrial,2005,3463.85
Texas,Matagorda,Industrial,2006,2997.38
Texas,Matagorda,Industrial,2007,2530.91
Texas,Matagorda,Industrial,2008,2064.44
Texas,Matagorda,Industrial,2009,1597.9699999999998
Texas,Matagorda,Industrial,2010,1131.5
