APINumber,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume,TotalVerticalDepth
42329388300000,Texas,Midland,31.842218,-102.084076,2013,780280,10570
42329392150000,Texas,Midland,31.88734,-102.08423,2015,683954,11163
42329410150000,Texas,Midland,31.7159029,-102.0842722,2016,13712118,9335
42329390600000,Texas,Midland,32.066669,-102.084284,2015,8648850,8269
42329393250000,Texas,Midland,31.859703,-102.084308,2014,2323356,11533
42329410160000,Texas,Midland,31.7158881,-102.0843341,2016,13589814,9035
42329401830000,Texas,Midland,31.877307,-102.084374,2015,6837986,9639
42329376070000,Texas,Midland,31.717522,-102.0844,2013,1645896,11349
42329410180000,Texas,Midland,31.7158587,-102.0844581,2016,14417928,9563
42329410190000,Texas,Midland,31.7158439,-102.0845201,2016,14144340,9753
42329410210000,Texas,Midland,31.7158293,-102.084582,2016,13955466,9386
42329385390000,Texas,Midland,31.8342414,-102.0846419,2013,1306410,11483
42329422540000,Texas,Midland,31.7157916,-102.0847366,2018,17230038,8259
42329387040000,Texas,Midland,31.861389,-102.084764,2013,1352862,11363
42329422550000,Texas,Midland,31.7157728,-102.084814,2018,16590924,8800
42329423350000,Texas,Midland,31.8795822,-102.0849631,2019,20215524,9060
42329422560000,Texas,Midland,31.7157356,-102.0849686,2018,17403120,8966
42329423330000,Texas,Midland,31.879546,-102.085,2019,20275163,9062
42329423340000,Texas,Midland,31.8795636,-102.0850408,2019,20285202,9053
42329422570000,Texas,Midland,31.7157168,-102.0850459,2018,16797480,8278
42329394750000,Texas,Midland,31.875205,-102.08517,2014,996198,11385
42329393280000,Texas,Midland,31.854236,-102.085272,2014,1992690,11581
42329392160000,Texas,Midland,31.89083,-102.08536,2015,750400,11185
42329387540000,Texas,Midland,31.974947,-102.085475,2014,1313046,10912
42329430860000,Texas,Midland,31.6942609,-102.0858386,2019,16403174,9348
42329430850000,Texas,Midland,31.6942422,-102.0859157,2019,16381581,8857
42329430840000,Texas,Midland,31.6942235,-102.0859932,2019,16564178,8291
42329430820000,Texas,Midland,31.6941862,-102.0861478,2019,16430744,9667
42329430830000,Texas,Midland,31.6941672,-102.0862255,2019,15717240,9046
42329430810000,Texas,Midland,31.6941488,-102.0863023,2019,16314533,8865
42329406810000,Texas,Midland,31.87884944,-102.0863336,2016,12790959.85,8955
42329387700000,Texas,Midland,31.6690906,-102.0863764,2013,1526868,11264
42329392240000,Texas,Midland,31.8803,-102.08638,2015,780635,10984
42329423660000,Texas,Midland,32.005703,-102.086418,2019,13961944,10285
42329386680000,Texas,Midland,31.8381177,-102.0865314,2013,1168440,11474
42329351380000,Texas,Midland,31.698159,-102.086805,2015,592620,10600
42329429580000,Texas,Midland,31.741512,-102.086994,2019,14575218,8911
42329392210000,Texas,Midland,31.88277,-102.08717,2015,107938,11079
42329386670000,Texas,Midland,31.841332,-102.0875639,2013,1646148,11479
42329384900000,Texas,Midland,31.660077,-102.087691,2013,1406874,11130
42329418030000,Texas,Midland,31.968067,-102.087933,2019,21293436,9554
42329387530000,Texas,Midland,31.972029,-102.088293,2014,33159.25,10919
42329392170000,Texas,Midland,31.88637,-102.08833,2015,773733,10973
42329384440000,Texas,Midland,31.8456493,-102.0883626,2013,1230012,11574
42329415770000,Texas,Midland,31.6964682,-102.088564,2017,23267202,9570
42329412260000,Texas,Midland,31.74111,-102.08862,2017,12629778,9493
42329429590000,Texas,Midland,31.741108,-102.088625,2019,14687064,9003
42329415760000,Texas,Midland,31.6964307,-102.0887186,2017,21632016,9119
42329418100000,Texas,Midland,31.967872,-102.088772,2019,26048271,8359
42329418090000,Texas,Midland,31.96785,-102.088867,2019,25963859,9183
42329415780000,Texas,Midland,31.6963932,-102.0888733,2017,13127478,8334
42329418020000,Texas,Midland,31.967828,-102.088961,2019,22734921,11800
42329415650000,Texas,Midland,31.6963557,-102.089028,2017,20907348,8912
42329425100000,Texas,Midland,31.803299,-102.08909,2019,17993611,9035
42329425110000,Texas,Midland,31.803281,-102.089168,2019,18549017,9385
42329425090000,Texas,Midland,31.8032731,-102.089207,2019,18158612,9700
42329425120000,Texas,Midland,31.803264,-102.089244,2019,18036881,9691
42329425130000,Texas,Midland,31.803247,-102.089323,2019,17807902,9125
42329385180000,Texas,Midland,31.666916,-102.0896182,2013,1473619,11300
42329388160000,Texas,Midland,31.83332304,-102.0896536,2013,1221318,11475
42329392140000,Texas,Midland,31.8898,-102.0897719,2015,803337,10983
42329392250000,Texas,Midland,31.87831,-102.09013,2014,770513,11206
42329404920000,Texas,Midland,31.86129,-102.09061,2016,7046496,9654
42329387690000,Texas,Midland,31.8371938,-102.0906418,2013,1400028,11492
42329380450000,Texas,Midland,32.074356,-102.090683,2012,1305138.676,11305
42329395520000,Texas,Midland,31.740477,-102.090823,2015,11883774,9780
42329396930000,Texas,Midland,31.853169,-102.090913,2015,11435928,9777
42329392200000,Texas,Midland,31.881748,-102.090922,2014,743246,10343
42329388780000,Texas,Midland,31.67858,-102.0916,2013,3356094,10000
42329387680000,Texas,Midland,31.840374,-102.091663,2013,1390435,11476
42329409880000,Texas,Midland,31.93426,-102.09168,2017,20484660,9473
42329409870000,Texas,Midland,31.934246,-102.091742,2017,23072238,9801
42329406800000,Texas,Midland,31.87697944,-102.0917881,2016,11766792,9651
42329409860000,Texas,Midland,31.934231,-102.091805,2017,19938828,9491
42329406790000,Texas,Midland,31.87696111,-102.0918656,2016,11844882.6,9605
42329409850000,Texas,Midland,31.934216,-102.091867,2017,23416680,9811
42329409840000,Texas,Midland,31.934202,-102.091929,2017,21118482,9495
42329406780000,Texas,Midland,31.87694306,-102.0919433,2016,12158640.4,9667
42329409830000,Texas,Midland,31.934187,-102.091991,2017,23164848,9802
42329406770000,Texas,Midland,31.87692444,-102.0920208,2016,11978373.82,9557
42329420230000,Texas,Midland,32.0043,-102.092121,2019,27963246,10283
42329421880000,Texas,Midland,31.9649546,-102.0923604,2018,17176154,9035
42329421890000,Texas,Midland,31.9649944,-102.0923734,2018,17182158,9750
42329385960000,Texas,Midland,31.6892491,-102.0924836,2013,1294748,11300
42329388390000,Texas,Midland,32.08017,-102.09257,2014,841134,10922
42329392180000,Texas,Midland,31.88537,-102.09258,2014,805372,11166
42329387670000,Texas,Midland,31.84396403,-102.0928703,2013,1347570,11495
42329410230000,Texas,Midland,32.071647,-102.092892,2017,15739268,9076
42329410240000,Texas,Midland,32.071625,-102.092985,2017,15488619,9316
42329410250000,Texas,Midland,32.071603,-102.093079,2017,15259037,9002
42329423300000,Texas,Midland,31.87833944,-102.093202,2019,19680108,9026
42329423320000,Texas,Midland,32.01721,-102.0933333,2019,20603772,9018.06
42329423310000,Texas,Midland,31.878303,-102.093357,2019,20298054,9050
42329412860000,Texas,Midland,32.07128,-102.0935,2019,16798194,9047
42329392130000,Texas,Midland,31.88891,-102.09355,2014,744963,11108
42329412870000,Texas,Midland,32.07125,-102.0937,2019,16273236,8345
42329392260000,Texas,Midland,31.87746,-102.09377,2014,778310,11302
42329383270000,Texas,Midland,31.703944,-102.093867,2013,1652132,11300
42329412850000,Texas,Midland,32.0714,-102.09395,2019,16751994,8449
42329386910000,Texas,Midland,31.6809305,-102.094076,2013,1512996,11164
42329414790000,Texas,Midland,31.855148,-102.094375,2018,16113005,9401
42329414780000,Texas,Midland,31.855134,-102.094437,2018,17674686,9406
42329414770000,Texas,Midland,31.855121,-102.094503,2018,17620947,9299
42329390750000,Texas,Midland,31.66751,-102.09467,2014,1435896,11300
42329382710000,Texas,Midland,31.86496,-102.09467,2013,848492,10937
42329412700000,Texas,Midland,32.07122,-102.09473,2017,15810269,9678
42329388150000,Texas,Midland,31.832163,-102.094852,2013,1807386,11479
42329412710000,Texas,Midland,32.071191,-102.094854,2017,15751900,9504
42329408160000,Texas,Midland,31.855343,-102.094881,2017,15972520,9795
42329382680000,Texas,Midland,31.86185056,-102.0949217,2013,1175152,11329
42329408150000,Texas,Midland,31.855328,-102.094943,2017,15502371,9781
42329392910000,Texas,Midland,31.907383,-102.095128,2014,1359960,11082
42329380460000,Texas,Midland,31.88084,-102.09536,2012,735909,11415
42329385920000,Texas,Midland,31.7132304,-102.0953754,2013,1604233,11320
42329387730000,Texas,Midland,31.6845034,-102.0955793,2013,1577424,11278
42329406690000,Texas,Midland,31.6674469,-102.0957253,2016,17250492,9533
42329406680000,Texas,Midland,31.6674282,-102.0958026,2016,17777382,9789
42329386870000,Texas,Midland,31.8360818,-102.0958416,2013,1136646,11473
42329406670000,Texas,Midland,31.6673908,-102.0959573,2016,17523912,9539
42329406660000,Texas,Midland,31.6673722,-102.0960346,2016,17707704,9814
42329412200000,Texas,Midland,31.6673223,-102.0961856,2017,10663254,9715
42329412190000,Texas,Midland,31.6673037,-102.0962629,2017,11830224,9470
42329412180000,Texas,Midland,31.6674186,-102.0963402,2017,11530680,9259
42329395560000,Texas,Midland,31.9216749,-102.0963745,2014,1107708,11174
42329412170000,Texas,Midland,31.6672668,-102.0964177,2017,11257680,9696
42329412160000,Texas,Midland,31.6672484,-102.096495,2017,11683518,9443
42329392190000,Texas,Midland,31.88445,-102.09652,2014,874305,11263
42329384630000,Texas,Midland,31.673412,-102.09658,2013,1549002,10000
42329395930000,Texas,Midland,31.7180981,-102.0965875,2015,11240880,9788
42329421290000,Texas,Midland,31.7548071,-102.0966944,2018,444277,8866
42329388130000,Texas,Midland,31.83951,-102.096707,2014,1607550,11469
42329421280000,Texas,Midland,31.7547693,-102.0968491,2018,463515,9728
42329421270000,Texas,Midland,31.7547313,-102.0970037,2018,422686,9042
42329421260000,Texas,Midland,31.7546935,-102.0971584,2018,445514,8865
42329394800000,Texas,Midland,31.661811,-102.097182,2014,10081386,9710
42329404280000,Texas,Midland,31.675267,-102.097186,2015,880866,11312
42329406650000,Texas,Midland,31.6670919,-102.0971945,2016,17752140,9744
42329406640000,Texas,Midland,31.6670732,-102.0972719,2016,16873752,9744
42329406630000,Texas,Midland,31.6670359,-102.0974265,2016,17002356,9744
42329406620000,Texas,Midland,31.6670172,-102.0975038,2016,16955652,9339
42329382760000,Texas,Midland,31.872793,-102.097588,2013,734386,12000
42329412150000,Texas,Midland,31.6669712,-102.0976561,2017,11624886,9281
42329388140000,Texas,Midland,31.84297745,-102.0977197,2013,1542030,11479
42329412140000,Texas,Midland,31.6669527,-102.0977334,2017,11707248,9706
42329384820000,Texas,Midland,31.691101,-102.097756,2013,1035216,10000
42329415280000,Texas,Midland,31.714973,-102.0978218,2017,14027244,9065
42329412110000,Texas,Midland,31.6669158,-102.0978882,2017,11584902,9277
42329412080000,Texas,Midland,31.668972,-102.0979656,2017,11291994,9695
42329415270000,Texas,Midland,31.7149356,-102.0979765,2017,13956138,8889
42329392120000,Texas,Midland,31.88784,-102.09809,2014,839634,11230
42329415260000,Texas,Midland,31.71489891,-102.0981313,2017,14027664,9064
42329394460000,Texas,Midland,31.76099,-102.09815,2014,788172,11175
42329406400000,Texas,Midland,31.974529,-102.098153,2016,1269072,10908
42329412130000,Texas,Midland,31.6669343,-102.0982249,2017,11275488,9456
42329382690000,Texas,Midland,31.85966,-102.09825,2013,1207521,11314
42329421250000,Texas,Midland,31.7544098,-102.098318,2018,458705,9715
42329389740000,Texas,Midland,31.87638,-102.09834,2014,1032555,11387
42329405920000,Texas,Midland,31.7163124,-102.0983594,2016,15199380,9801
42329405570000,Texas,Midland,31.7162936,-102.0984368,2016,15128946,9499
42329426340000,Texas,Midland,31.9254455,-102.0984685,2019,17221246,9789.42
42329421240000,Texas,Midland,31.7543723,-102.0984727,2018,446303,9065
42329390330000,Texas,Midland,31.679281,-102.098503,2014,1569204,11257
42329426330000,Texas,Midland,31.9254313,-102.0985308,2019,16989740,9795.55
42329426320000,Texas,Midland,31.925417,-102.098593,2019,17069592,9792
42329378870000,Texas,Midland,31.664146,-102.098594,2012,1453547.978,11500
42329421230000,Texas,Midland,31.7543344,-102.0986275,2018,459303,9750
42329382720000,Texas,Midland,31.86491,-102.09863,2013,837292,11299
42329406610000,Texas,Midland,31.6667369,-102.0986637,2016,17896956,9778
42329421220000,Texas,Midland,31.7542967,-102.0987821,2018,461148,8886
42329406600000,Texas,Midland,31.6666995,-102.0988184,2016,18216828,9538
42329406590000,Texas,Midland,31.6666621,-102.0989731,2016,17564484,9320
42329408410000,Texas,Midland,31.87655694,-102.0990436,2017,11902405,9654
42329408420000,Texas,Midland,31.87662,-102.09906,2017,11997839,9005
42329423110000,Texas,Midland,31.9730408,-102.0991223,2018,11916236,8373
42329412070000,Texas,Midland,31.6666201,-102.0991265,2017,11480356,9440
42329423160000,Texas,Midland,31.97304083,-102.0991998,2018,11743784,9515
42329412060000,Texas,Midland,31.6666017,-102.0992039,2017,11525039,8947
42329386150000,Texas,Midland,31.925343,-102.099236,2014,1314344,11192
42329412050000,Texas,Midland,31.6665833,-102.0992815,2017,11403899,9716
42329412040000,Texas,Midland,31.6665647,-102.0993588,2017,11291423,9269
42329408400000,Texas,Midland,31.87647,-102.09939,2017,11942674,9637
42329408390000,Texas,Midland,31.87653,-102.09941,2017,12149898,9636
42329384450000,Texas,Midland,31.8308686,-102.0994249,2013,1308174,11578
42329426310000,Texas,Midland,31.92662,-102.0994294,2019,18438241,9780.2
42329412030000,Texas,Midland,31.6665462,-102.0994361,2017,11635604,8817
42329426300000,Texas,Midland,31.9266057,-102.0994916,2019,18398447,9776.87
42329426210000,Texas,Midland,31.9265915,-102.0995539,2019,18793169,9768.46
42329389750000,Texas,Midland,31.88086,-102.09978,2014,839686,11375
42329384830000,Texas,Midland,31.683185,-102.099881,2013,1712550,7662
42329386850000,Texas,Midland,31.8351042,-102.0999365,2013,1175412,11504
42329421210000,Texas,Midland,31.7540131,-102.0999423,2018,19518030,9019
42329386390000,Texas,Midland,31.69,-102.1,2013,1290282,11254
42329388120000,Texas,Midland,31.6925791,-102.1000279,2013,9587046,9250
42329421200000,Texas,Midland,31.7539753,-102.1000968,2018,19652010,9725
42329406580000,Texas,Midland,31.6663819,-102.100133,2016,17671416,9752
42329421190000,Texas,Midland,31.7539375,-102.1002514,2018,19688466,8862
42329406570000,Texas,Midland,31.6664778,-102.1002876,2016,17971506,9519
42329380330000,Texas,Midland,31.907212,-102.100292,2013,1197252,9382
42329395360000,Texas,Midland,31.668598,-102.100343,2015,11900154,9775
42329383300000,Texas,Midland,31.91051098,-102.1003608,2013,1272005,11260
42329382770000,Texas,Midland,31.868668,-102.100395,2013,712293,12000
42329421180000,Texas,Midland,31.7538993,-102.1004063,2018,18841200,9000
42329386840000,Texas,Midland,31.838609,-102.100424,2013,1486422,11483
42329406560000,Texas,Midland,31.663061,-102.1004424,2016,17804514,9307
42329401250000,Texas,Midland,31.7674029,-102.1005898,2015,1175748,11215
42329389800000,Texas,Midland,31.88348,-102.10062,2014,907677,11253
42329412010000,Texas,Midland,31.6662614,-102.1006275,2017,11338744,9261
42329412000000,Texas,Midland,31.6662466,-102.1006895,2017,11475786,8978
42329412020000,Texas,Midland,31.6664096,-102.1009796,2017,10834922,9467
42329409210000,Texas,Midland,31.66353,-102.101022,2016,24458038,2133
42329390300000,Texas,Midland,31.6734918,-102.1011221,2014,1447580,11300
42329385270000,Texas,Midland,31.687046,-102.101145,2012,1375626,10000
42329408950000,Texas,Midland,31.663497,-102.101161,2016,26064000,9675
42329408080000,Texas,Midland,31.854313,-102.101204,2017,16205112,9744
42329379040000,Texas,Midland,32.015904,-102.101379,2012,1155378,10822
42329388020000,Texas,Midland,31.87178,-102.10141,2014,990047,11294
42329408090000,Texas,Midland,31.854473,-102.101479,2017,16448712,9756
42329389810000,Texas,Midland,31.88697,-102.10175,2014,1056481,11288
42329408070000,Texas,Midland,31.854408,-102.101759,2017,15986334,9748
42329389730000,Texas,Midland,31.87542,-102.10243,2014,942070,11390
42329414760000,Texas,Midland,31.851241,-102.102454,2018,17415678,9426
42329385370000,Texas,Midland,31.8416084,-102.1024753,2013,1455384,11477
42329414750000,Texas,Midland,31.851226,-102.102517,2018,17065650,9417
42329414740000,Texas,Midland,31.851213,-102.102576,2018,17244024,9398
42329411120000,Texas,Midland,31.87990917,-102.1026136,2017,14470749,9653
42329411100000,Texas,Midland,31.87987278,-102.1027689,2017,15143664,9715
42329382700000,Texas,Midland,31.86041222,-102.1028297,2013,1397993,11298
42329411140000,Texas,Midland,31.87985444,-102.1028467,2017,15071531,9664
42329315080000,Texas,Midland,32.0106,-102.1031,2012,162185,10177
42329344600000,Texas,Midland,31.80051,-102.103261,2019,662424,11020
42329397480000,Texas,Midland,31.744329,-102.103288,2015,159600,11159
42329382730000,Texas,Midland,31.863773,-102.103386,2013,834427,12000
42329392670000,Texas,Midland,31.923474,-102.1034579,2014,1328670,11259
42329389760000,Texas,Midland,31.87892,-102.10356,2014,816368,11370
42329386880000,Texas,Midland,31.90531075,-102.1038464,2013,1436904,11109
42329391820000,Texas,Midland,31.935511,-102.104043,2014,1167292,11079
42329396250000,Texas,Midland,31.937446,-102.104294,2015,1090110,10994
42329379880000,Texas,Midland,31.89388,-102.10439,2012,499794,11400
42329394510000,Texas,Midland,31.781719,-102.104453,2014,1598562,11175
42329388970000,Texas,Midland,31.68446,-102.10461,2013,1502760,11200
42329428530000,Texas,Midland,31.88013,-102.1047,2019,12546408,9007
42329389790000,Texas,Midland,31.8825,-102.10472,2014,983208,11240
42329428440000,Texas,Midland,31.8801,-102.1048,2019,12994968,8792
42329428430000,Texas,Midland,31.88008,-102.1049,2019,13001814,9007
42329383110000,Texas,Midland,31.86876,-102.10513,2013,747564,11299
42329389930000,Texas,Midland,31.88494,-102.10551,2014,841650,11286
42329388830000,Texas,Midland,31.7401722,-102.1057473,2013,972457.5106,11107
42329381090000,Texas,Midland,32.070706,-102.106108,2012,708527,11510
42329408760000,Texas,Midland,31.66227,-102.106251,2016,31137097,8883
42329408750000,Texas,Midland,31.662236,-102.10639,2016,27127504,8926
42329428610000,Texas,Midland,31.90428278,-102.1065058,2019,19214118,9597
42329428620000,Texas,Midland,31.90426444,-102.1065825,2019,17611684,9412
42329393380000,Texas,Midland,31.826401,-102.10666,2014,845267,12300
42329428630000,Texas,Midland,31.90424556,-102.1066614,2019,19403983,9685
42329428640000,Texas,Midland,31.90422722,-102.1067386,2019,18068907,9373
42329388010000,Texas,Midland,31.87117,-102.10685,2014,830313,11290
42329383260000,Texas,Midland,31.68985,-102.107014,2013,1630146,10000
42329379830000,Texas,Midland,31.86406,-102.10712,2013,410038,9869
42329383150000,Texas,Midland,31.8740736,-102.107655,2013,951369,11200
42329412210000,Texas,Midland,31.6906633,-102.107737,2017,16005238,9344
42329389770000,Texas,Midland,31.87786,-102.10806,2014,825828,11381
42329388240000,Texas,Midland,31.6702,-102.10857,2013,1246840,11294
42329389920000,Texas,Midland,31.88111,-102.10909,2014,1058453,11368
42329427950000,Texas,Midland,31.876028,-102.1092406,2019,11930306,8805
42329427920000,Texas,Midland,31.875973,-102.1093067,2019,12243150,9005
42329427940000,Texas,Midland,31.87601,-102.1093183,2019,11354739,8970
42329412440000,Texas,Midland,31.659384,-102.109331,2017,27577387,8873
42329382740000,Texas,Midland,31.86572,-102.10936,2013,801278,11298
42329412090000,Texas,Midland,31.659503,-102.109371,2017,28887868,8895
42329427930000,Texas,Midland,31.875992,-102.1093958,2019,11599950,8800
42329427890000,Texas,Midland,31.875955,-102.1095511,2019,11393602,8790
42329427780000,Texas,Midland,31.875937,-102.1096289,2019,11552775,9000
42329399440000,Texas,Midland,31.85751722,-102.1098911,2015,7233008,8981
42329428650000,Texas,Midland,31.902829,-102.109943,2019,23820090,9592
42329399410000,Texas,Midland,31.8575,-102.10997,2015,11472411.62,9579
42329411130000,Texas,Midland,31.8774325,-102.1099981,2016,14849794.4,9558
42329408730000,Texas,Midland,31.69,-102.11,2016,29469606,8927
42329428660000,Texas,Midland,31.902807,-102.110019,2019,20995464,9422
42329424230000,Texas,Midland,31.795513,-102.110029,2019,19350121,9710
42329399390000,Texas,Midland,31.85748,-102.11005,2015,9791929,8981
42329428670000,Texas,Midland,31.902786,-102.110097,2019,24137484,9675
42329399400000,Texas,Midland,31.85746,-102.11012,2015,9448695,9676
42329389380000,Texas,Midland,31.6601519,-102.1101219,2014,15194695,9621
42329411090000,Texas,Midland,31.87739583,-102.1101533,2016,15226864.9,9549
42329424240000,Texas,Midland,31.795478,-102.110168,2019,19670451,9692
42329428680000,Texas,Midland,31.902764,-102.110172,2019,21338016,9399
42329424210000,Texas,Midland,31.795743,-102.1102,2019,19659405,8345
42329411030000,Texas,Midland,31.87737778,-102.1102311,2016,14934521.9,9562
42329382750000,Texas,Midland,31.87002333,-102.1103303,2013,844125,11329
42329424200000,Texas,Midland,31.795708,-102.110339,2019,19399085,9014
42329424220000,Texas,Midland,31.795554,-102.110438,2019,23103862,9111
42329347140000,Texas,Midland,31.92293,-102.11047,2012,868480,15984
42329408120000,Texas,Midland,31.87418472,-102.1104714,2016,11918584,9584
42329424190000,Texas,Midland,31.795673,-102.110479,2019,19460316,8167
42329408110000,Texas,Midland,31.87416667,-102.1105492,2016,11810567,9630
42329386980000,Texas,Midland,31.858374,-102.110619,2013,862010,11500
42329408100000,Texas,Midland,31.87414833,-102.1106267,2016,12023426,9557
42329407890000,Texas,Midland,31.87413,-102.1107044,2016,45896767,9583
42329408720000,Texas,Midland,31.688357,-102.110834,2016,27091980,8935
42329400570000,Texas,Midland,31.71519,-102.110898,2015,1146810,10240
42329383140000,Texas,Midland,31.87359,-102.111298,2013,719925,12000
42329424430000,Texas,Midland,31.85754317,-102.1113889,2018,15598464,9010
42329424440000,Texas,Midland,31.85756111,-102.1113889,2018,15783936,9010
42329424420000,Texas,Midland,31.857525,-102.1116667,2018,15130920,9002
42329415080000,Texas,Midland,31.85451417,-102.1117258,2017,14333328,9068
42329386990000,Texas,Midland,31.861872,-102.11174,2013,899873,12000
42329424360000,Texas,Midland,31.795077,-102.111791,2019,19349253,9849
42329406940000,Texas,Midland,32.038097,-102.111797,2016,16863006,9127
42329414960000,Texas,Midland,31.85449556,-102.1118036,2017,14378259,9045
42329414970000,Texas,Midland,31.85447722,-102.1118814,2017,14719133,9029
42329388030000,Texas,Midland,31.87695,-102.11192,2014,935589,11297
42329424370000,Texas,Midland,31.795009,-102.112069,2019,18293498,9697
42329424340000,Texas,Midland,31.795265,-102.112104,2019,18436780,9093
42329370920000,Texas,Midland,31.654442,-102.112219,2014,770112,10990
42329424250000,Texas,Midland,31.795195,-102.112382,2019,17188388,8349
42329424330000,Texas,Midland,31.79529,-102.112383,2019,18813760,9004
42329389780000,Texas,Midland,31.87993,-102.11239,2014,866504,11375
42329409900000,Texas,Midland,31.658579,-102.112666,2016,15099654,8974
42329409890000,Texas,Midland,31.658698,-102.112705,2016,28479514,8796
42329386810000,Texas,Midland,31.86587222,-102.1134036,2016,605054.97,6396
42329420780000,Texas,Midland,31.688676,-102.113445,2018,16947659,9582
42329420880000,Texas,Midland,31.688642,-102.113584,2018,15084900,8960
42329333520000,Texas,Midland,31.748495,-102.113901,2015,879900,9790
42329391330000,Texas,Midland,31.73822,-102.11391,2014,1449042,11200
42329384890000,Texas,Midland,31.79875,-102.11444,2013,1740409,10820
42329424630000,Texas,Midland,31.794791,-102.114906,2019,18548692,9701
42329424620000,Texas,Midland,31.79491,-102.114947,2019,18188807,90
42329409060000,Texas,Midland,31.688272,-102.11497,2016,23940401,9658
42329424610000,Texas,Midland,31.79503,-102.114984,2019,19158359,8334
42329409050000,Texas,Midland,31.688272,-102.115111,2016,23696161,9606
42329424650000,Texas,Midland,31.794995,-102.115124,2019,13899230,9004
42329380440000,Texas,Midland,31.85750278,-102.1151278,2012,850070.3913,11375
42329409920000,Texas,Midland,31.658188,-102.115409,2016,28679131,8831
42329410030000,Texas,Midland,31.658154,-102.115548,2016,29561503,9544
42329388230000,Texas,Midland,31.87484361,-102.1156375,2014,1039990,10859
42329386800000,Texas,Midland,31.86102639,-102.1162533,2013,841236,11305
42329386790000,Texas,Midland,31.86516889,-102.1163503,2013,866689,11302
42329412690000,Texas,Midland,32.066318,-102.116384,2018,15970092,9480
42329412670000,Texas,Midland,32.066297,-102.116509,2018,17760919,9734
42329415160000,Texas,Midland,31.657174,-102.116614,2018,21108401,8797
42329383170000,Texas,Midland,31.77382,-102.116679,2014,1525692,11500
42329415170000,Texas,Midland,31.655714,-102.116753,2018,21126212,9471
42329341790000,Texas,Midland,31.9607438,-102.1170147,2013,5138448,11888
42329405660000,Texas,Midland,31.8559025,-102.1170722,2016,8868963.2,8977
42329405760000,Texas,Midland,31.85588389,-102.1171347,2016,8796864.8,9108
42329405750000,Texas,Midland,31.85586556,-102.1172125,2016,8796864.8,17282
42329405740000,Texas,Midland,31.85584722,-102.11729,2016,10255835.4,9613
42329407510000,Texas,Midland,31.793724,-102.117432,2016,2185470,11700
42329368750000,Texas,Midland,31.656364,-102.1175091,2014,452970,11000
42329421470000,Texas,Midland,31.712241,-102.117764,2018,15567558,8901
42329421460000,Texas,Midland,31.71236,-102.117803,2018,15735753,8990
42329421430000,Texas,Midland,31.712478,-102.117842,2018,15507327,9585
42329344810000,Texas,Midland,31.9757069,-102.1182053,2014,5543790,12000
42329386780000,Texas,Midland,31.86807611,-102.1185217,2013,983245,11305
42329406960000,Texas,Midland,32.065699,-102.119061,2017,15570143,9421
42329412450000,Texas,Midland,31.656619,-102.119158,2017,28218259,9465
42329406950000,Texas,Midland,32.06567,-102.119185,2017,15521073,9492
42329412470000,Texas,Midland,31.656685,-102.119281,2017,28183263,8774
42329412300000,Texas,Midland,31.65675,-102.119403,2017,28940990,8091
42329388200000,Texas,Midland,31.87189417,-102.1197458,2013,935231,11235
42329421420000,Texas,Midland,31.711616,-102.119793,2018,11996502,9285
42329424410000,Texas,Midland,31.85557472,-102.1198111,2018,16107168,8990
42329421410000,Texas,Midland,31.711735,-102.119832,2018,12376266,8977
42329422310000,Texas,Midland,32.065509,-102.11987,2019,16835451,8505
42329421400000,Texas,Midland,31.711854,-102.119871,2018,15848112,9566
42329424400000,Texas,Midland,31.85555639,-102.1198886,2018,16553956,8993
42329424390000,Texas,Midland,31.8555375,-102.1199664,2018,16494626,8995
42329422300000,Texas,Midland,32.06548,-102.119994,2019,16864755,9033
42329380400000,Texas,Midland,31.7474752,-102.1200481,2012,1166783,10366
42329422150000,Texas,Midland,32.065451,-102.120119,2019,9557839.2,8731
42329388220000,Texas,Midland,31.8755275,-102.1209072,2013,1011336,11269
42329406930000,Texas,Midland,32.065265,-102.120912,2016,17063958,9635
42329342510000,Texas,Midland,31.96136,-102.12118,2013,4334274,14485
42329410560000,Texas,Midland,31.787855,-102.121226,2016,2186562,11200
42329385670000,Texas,Midland,31.6585222,-102.1216,2013,1329814,10755
42329385410000,Texas,Midland,32.06708611,-102.1217611,2013,812726,10792
42329422100000,Texas,Midland,31.7071597,-102.1218196,2018,15292368,9935
42329426660000,Texas,Midland,31.817372,-102.122188,2019,19166501,0
42329426550000,Texas,Midland,31.817338,-102.122328,2019,13610340,9083
42329426430000,Texas,Midland,31.817304,-102.122467,2019,13658370,0
42329403230000,Texas,Midland,31.854814,-102.122592,2015,9533799,9660
42329403170000,Texas,Midland,31.854796,-102.122669,2015,11896232.54,9459
42329385640000,Texas,Midland,31.7381129,-102.1226953,2013,1130564,10216
42329403220000,Texas,Midland,31.854777,-102.122747,2015,11067459,9103
42329403210000,Texas,Midland,31.854759,-102.122825,2015,9513724,9132
42329382350000,Texas,Midland,32.063689,-102.122854,2014,601243.3,11298
42329421360000,Texas,Midland,31.71164,-102.123067,2018,16341402,9568
42329421310000,Texas,Midland,31.711538,-102.123149,2018,20137530,8860
42329421350000,Texas,Midland,31.711436,-102.123231,2018,15852018,8940
42329381120000,Texas,Midland,31.5301,-102.1234,2012,738558,11006
