APINumber,County,Year,Volume_gal,Latitude,Longitude,TotalVerticalDepth_ft
30-015-41723,Eddy,2014,2121953.211050188,32.6933174,-104.4122925,2880
30-015-41723,Eddy,2014,2121953.211050188,32.6933174,-104.4122925,2880
30-015-41723,Eddy,2014,2121953.211050188,32.6933174,-104.4122925,2880
30-015-41786,Eddy,2014,2121953.211050188,32.6406097,-104.49801640000001,2469
30-015-41786,Eddy,2014,2121953.211050188,32.6406097,-104.49801640000001,2469
30-015-41786,Eddy,2014,2121953.211050188,32.6406097,-104.49801640000001,2469
30-015-41786,Eddy,2014,2121953.211050188,32.6406097,-104.49801640000001,2469
30-015-41820,Eddy,2014,2121953.211050188,32.6223793,-103.8525391,9095
30-015-41820,Eddy,2014,2121953.211050188,32.6223793,-103.8525391,9095
30-015-41820,Eddy,2014,2121953.211050188,32.6223793,-103.8525391,9095
30-015-41820,Eddy,2014,2121953.211050188,32.6223793,-103.8525391,9095
30-015-41968,Eddy,2014,2121953.211050188,32.821407300000004,-103.9227219,6100
30-015-41980,Eddy,2014,2121953.211050188,32.008781400000004,-103.8628387,7523
30-025-41305,Lea,2013,1458204.536370805,32.596206699999996,-103.5976105,10902
30-025-41313,Lea,2013,1458204.536370805,32.2819786,-103.4941788,10605
30-025-41313,Lea,2013,1458204.536370805,32.2819786,-103.4941788,10605
30-025-41383,Lea,2014,2365159.2132217395,32.2243385,-103.5238724,11162
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41492,Lea,2014,2365159.2132217395,32.0224342,-103.408783,9046
30-025-41496,Lea,2014,2365159.2132217395,32.4732513,-103.7020493,8301
30-025-41496,Lea,2014,2365159.2132217395,32.4732513,-103.7020493,8301
30-025-41496,Lea,2014,2365159.2132217395,32.4732513,-103.7020493,8301
30-025-41496,Lea,2014,2365159.2132217395,32.4732513,-103.7020493,8301
30-025-41563,Lea,2014,2365159.2132217395,32.6667595,-103.7948532,9244
30-025-41574,Lea,2014,2365159.2132217395,32.624683399999995,-103.5063705,10872
30-015-42303,Eddy,2014,2121953.211050188,32.804653200000004,-104.2011108,3600
30-015-42303,Eddy,2014,2121953.211050188,32.804653200000004,-104.2011108,3612
30-015-42303,Eddy,2014,2121953.211050188,32.804653200000004,-104.2011108,3600
30-015-42303,Eddy,2014,2121953.211050188,32.804653200000004,-104.2011108,3612
30-015-42306,Eddy,2015,3907482.9845540165,32.8061867,-104.1862183,3650
30-015-42306,Eddy,2015,3907482.9845540165,32.8061867,-104.1862183,3650
30-015-42306,Eddy,2015,3907482.9845540165,32.8061867,-104.1862183,3650
30-015-42306,Eddy,2015,3907482.9845540165,32.8061867,-104.1862183,3650
30-015-42307,Eddy,2014,2121953.211050188,32.2850685,-104.1759872,4035
30-015-42307,Eddy,2014,2121953.211050188,32.2850685,-104.1759872,4035
30-015-42307,Eddy,2014,2121953.211050188,32.2850685,-104.1759872,4035
30-015-42404,Eddy,2015,3907482.9845540165,32.8573647,-104.0873642,4080
30-015-42404,Eddy,2015,3907482.9845540165,32.8573647,-104.0873642,4080
30-015-42404,Eddy,2015,3907482.9845540165,32.8573647,-104.0873642,4080
30-015-42404,Eddy,2015,3907482.9845540165,32.8573647,-104.0873642,4080
30-015-42488,Eddy,2014,2121953.211050188,32.1986313,-103.8593063,7655
30-015-42488,Eddy,2014,2121953.211050188,32.1986313,-103.8593063,7655
30-015-42488,Eddy,2014,2121953.211050188,32.1986313,-103.8593063,7655
30-015-42488,Eddy,2014,2121953.211050188,32.1986313,-103.8593063,7655
30-015-42602,Eddy,2014,2121953.211050188,32.7968788,-104.2308197,3600
30-015-42602,Eddy,2014,2121953.211050188,32.7968788,-104.2308197,3600
30-015-42602,Eddy,2014,2121953.211050188,32.7968788,-104.2308197,3600
30-015-42602,Eddy,2014,2121953.211050188,32.7968788,-104.2308197,3600
30-025-42293,Lea,2015,5051542.035985098,32.6091214941298,-103.508846988269,11000
30-025-42337,Lea,2015,5051542.035985098,32.855796836075605,-103.374185082908,13200
30-025-42337,Lea,2015,5051542.035985098,32.855796836075605,-103.374185082908,13200
30-025-42337,Lea,2015,5051542.035985098,32.855796836075605,-103.374185082908,13200
30-025-42691,Lea,2016,9116645.901109273,32.799661,-103.45047199999999,6072
30-025-42691,Lea,2016,9116645.901109273,32.799661,-103.45047199999999,6072
30-025-42691,Lea,2016,9116645.901109273,32.799661,-103.45047199999999,6072
30-015-42134,Eddy,2014,2121953.211050188,32.0930405,-104.2281723,0
30-015-42205,Eddy,2014,2121953.211050188,32.6829758,-104.39179229999999,3610
30-015-42205,Eddy,2014,2121953.211050188,32.6829758,-104.39179229999999,3610
30-015-42205,Eddy,2014,2121953.211050188,32.6829758,-104.39179229999999,3610
30-015-42205,Eddy,2014,2121953.211050188,32.6829758,-104.39179229999999,3610
30-015-42212,Eddy,2016,5155443.972697944,32.8432312,-103.9194641,6088
30-015-42384,Eddy,2014,2121953.211050188,32.6100883,-104.4588699,2918
30-015-42384,Eddy,2014,2121953.211050188,32.6100883,-104.4588699,2918
30-015-42384,Eddy,2014,2121953.211050188,32.6100883,-104.4588699,2918
30-015-42384,Eddy,2014,2121953.211050188,32.6100883,-104.4588699,2918
30-015-42494,Eddy,2014,2121953.211050188,32.710067699999996,-104.0011597,0
30-025-41631,Lea,2014,2365159.2132217395,32.2240486,-103.57938390000001,11172
30-025-41631,Lea,2014,2365159.2132217395,32.2240486,-103.57938390000001,11172
30-025-41631,Lea,2014,2365159.2132217395,32.2240486,-103.57938390000001,11172
30-025-41631,Lea,2014,2365159.2132217395,32.2240486,-103.57938390000001,11172
30-025-41688,Lea,2014,2365159.2132217395,32.2243195,-103.5061874,11055
30-025-41701,Lea,2014,2365159.2132217395,32.657676699999996,-103.69316859999999,9967
30-025-41738,Lea,2014,2365159.2132217395,32.8610916,-103.24477390000001,11500
30-025-41757,Lea,2014,2365159.2132217395,32.7414474,-103.4786072,9887
30-025-41849,Lea,2014,2365159.2132217395,32.0641289,-103.6676865,9124
30-025-42320,Lea,2015,5051542.035985098,32.0581546522155,-103.71988245315399,8863
30-025-42446,Lea,2015,5051542.035985098,32.267951000000004,-103.4221084,11685
30-015-42782,Eddy,2015,3907482.9845540165,32.8070555151224,-104.155577563688,3738
30-015-42782,Eddy,2015,3907482.9845540165,32.8070555151224,-104.155577563688,3738
30-015-42782,Eddy,2015,3907482.9845540165,32.8070555151224,-104.155577563688,3738
30-015-42782,Eddy,2015,3907482.9845540165,32.8070555151224,-104.155577563688,3738
30-015-42782,Eddy,2015,3907482.9845540165,32.8070555151224,-104.155577563688,3738
30-015-42782,Eddy,2015,3907482.9845540165,32.8070555151224,-104.155577563688,3738
30-025-41984,Lea,2016,9116645.901109273,32.2678757,-103.4344025,11537
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42004,Lea,2014,2365159.2132217395,32.786922499999996,-103.5987778,5003
30-025-42142,Lea,2015,5051542.035985098,32.4580102720543,-103.60210771022498,12805
30-025-42142,Lea,2015,5051542.035985098,32.4580102720543,-103.60210771022498,12805
30-025-42142,Lea,2015,5051542.035985098,32.4580102720543,-103.60210771022498,12805
30-025-42142,Lea,2015,5051542.035985098,32.4580102720543,-103.60210771022498,12805
30-025-42152,Lea,2015,5051542.035985098,32.4988339168113,-103.114319229724,7700
30-025-42214,Lea,2015,5051542.035985098,32.152244800000005,-103.621306,10731
30-025-42214,Lea,2015,5051542.035985098,32.152244800000005,-103.621306,10731
30-025-42214,Lea,2015,5051542.035985098,32.152244800000005,-103.621306,10731
30-025-42214,Lea,2015,5051542.035985098,32.152244800000005,-103.621306,10731
30-025-39661,Lea,2012,1505502.3860209258,32.25468060000001,-103.702446,8387
30-015-42497,Eddy,2015,3907482.9845540165,32.0930023,-104.24009699999999,7393
30-015-42500,Eddy,2014,2121953.211050188,32.6101608,-104.4551849,2955
30-015-42500,Eddy,2014,2121953.211050188,32.6101608,-104.4551849,2955
30-015-42500,Eddy,2014,2121953.211050188,32.6101608,-104.4551849,2955
30-015-42500,Eddy,2014,2121953.211050188,32.6101608,-104.4551849,2955
30-015-42518,Eddy,2014,2121953.211050188,32.5025635,-104.0603485,8316
30-015-42570,Eddy,2014,2121953.211050188,32.8060913,-104.2164688,0
30-015-42570,Eddy,2014,2121953.211050188,32.8060913,-104.2164688,0
30-015-42570,Eddy,2014,2121953.211050188,32.8060913,-104.2164688,0
30-015-42570,Eddy,2014,2121953.211050188,32.8060913,-104.2164688,0
30-015-42934,Eddy,2015,3907482.9845540165,32.03462675,-104.0940306,7959
30-025-42294,Lea,2015,5051542.035985098,32.6090982686066,-103.51832814777201,10925
30-025-42458,Lea,2015,5051542.035985098,32.094789075,-103.55283553,9361
30-025-42597,Lea,2016,9116645.901109273,32.3996358357843,-103.44331601946399,11202
30-015-42944,Eddy,2015,3907482.9845540165,32.026116568,-103.87665159999999,7490
30-025-39741,Lea,2011,399378.0,32.739036600000006,-103.6098022,5411
30-025-39741,Lea,2011,399378.0,32.73903161041866,-103.6098124785966,0
30-025-39753,Lea,2011,399378.0,33.247638699999996,-103.56992340000001,12849
30-025-39753,Lea,2011,399378.0,33.24763384269163,-103.56989788721201,0
30-025-39753,Lea,2011,399378.0,33.247638699999996,-103.56992340000001,12849
30-025-39753,Lea,2011,399378.0,33.247638699999996,-103.56992340000001,12849
30-025-39753,Lea,2011,399378.0,33.24763384269163,-103.56989788721201,0
30-025-39753,Lea,2011,399378.0,33.247638699999996,-103.56992340000001,12849
30-025-39757,Lea,2011,399378.0,32.9011497,-103.778389,9063
30-025-39757,Lea,2011,399378.0,32.9011533838424,-103.7783802661212,13381
30-025-39757,Lea,2011,399378.0,32.9011497,-103.778389,9063
30-025-39757,Lea,2011,399378.0,32.9011533838424,-103.7783802661212,13381
30-025-39837,Lea,2011,399378.0,32.8391266,-103.7661362,7020
30-025-39837,Lea,2011,399378.0,32.8391266,-103.7661362,7020
30-025-39837,Lea,2011,399378.0,32.8391266,-103.7661362,7020
30-025-39837,Lea,2011,399378.0,32.8391266,-103.7661362,7020
30-025-39882,Lea,2012,1505502.3860209258,32.2384529,-103.6039429,10879
30-025-39882,Lea,2012,1505502.3860209258,32.238442617466674,-103.60394764538208,0
30-025-39882,Lea,2012,1505502.3860209258,32.238442617466674,-103.60394764538208,0
30-025-39950,Lea,2011,399378.0,32.8227005,-103.7865906,7034
30-025-39950,Lea,2011,399378.0,32.8227005,-103.7865906,7034
30-025-39950,Lea,2011,399378.0,32.8227005,-103.7865906,7034
30-025-39950,Lea,2011,399378.0,32.8227005,-103.7865906,7034
30-025-40043,Lea,2011,399378.0,32.0511932,-103.5014954,9598
30-025-27292,Lea,2013,1458204.536370805,32.795616100000004,-103.78968809999999,99999
30-025-27292,Lea,2013,1458204.536370805,32.795620694823796,-103.78965459902142,99999
30-025-27292,Lea,2013,1458204.536370805,32.795620694823796,-103.78965459902142,99999
30-025-27771,Lea,2011,399378.0,32.6030655,-103.17281340000001,7150
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,99999
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7165
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,99999
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7165
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7150
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7150
30-025-27771,Lea,2011,399378.0,32.6030655,-103.17281340000001,7150
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,99999
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7165
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,99999
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7165
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7150
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7150
30-025-27771,Lea,2011,399378.0,32.6030655,-103.17281340000001,7150
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,99999
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7165
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,99999
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7165
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7150
30-025-27771,Lea,2011,399378.0,32.60304962523293,-103.1727835276629,7150
30-025-40066,Lea,2011,399378.0,32.7492218,-103.7466965,9103
30-025-40066,Lea,2011,399378.0,32.74922295820615,-103.7467021451181,0
30-025-40066,Lea,2011,399378.0,32.7492218,-103.7466965,9103
30-025-40066,Lea,2011,399378.0,32.74922295820615,-103.7467021451181,0
30-025-40090,Lea,2013,1458204.536370805,32.1945839,-103.65544129999999,9595
30-025-40127,Lea,2011,399378.0,32.8186684,-103.61023709999999,11600
30-025-40127,Lea,2011,399378.0,32.8186684,-103.61023709999999,11600
30-025-40139,Lea,2011,399378.0,32.8282471,-103.77042390000001,6927
30-025-40146,Lea,2011,399378.0,32.5813103,-103.2747345,7702
30-025-40146,Lea,2011,399378.0,32.5813103,-103.2747345,7702
30-025-40248,Lea,2011,399378.0,32.1232185,-103.5388031,9485
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021568237442395,-103.4167971792374,0
30-025-40277,Lea,2011,399378.0,32.021568237442395,-103.4167971792374,0
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021568237442395,-103.4167971792374,0
30-025-40277,Lea,2011,399378.0,32.021568237442395,-103.4167971792374,0
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021564500000004,-103.4167862,9070
30-025-40277,Lea,2011,399378.0,32.021568237442395,-103.4167971792374,0
30-025-40277,Lea,2011,399378.0,32.021568237442395,-103.4167971792374,0
30-025-40291,Lea,2012,1505502.3860209258,32.774772600000006,-103.4872055,8052
30-025-40363,Lea,2012,1505502.3860209258,32.4962425,-103.16051479999999,7199
30-025-40421,Lea,2013,1458204.536370805,32.683239,-103.7465897,9467
30-025-40551,Lea,2012,1505502.3860209258,32.2397118,-103.6475296,9636
30-025-40551,Lea,2012,1505502.3860209258,32.23970060259724,-103.6475013448403,999
30-025-40572,Lea,2012,1505502.3860209258,32.0888481,-103.6419449,11920
30-025-40572,Lea,2012,1505502.3860209258,32.08884789353679,-103.64196665302609,16394
30-025-40572,Lea,2012,1505502.3860209258,32.0888481,-103.6419449,11920
30-025-40572,Lea,2012,1505502.3860209258,32.08884789353679,-103.64196665302609,16394
30-025-40604,Lea,2014,2365159.2132217395,32.565376300000004,-103.4901733,11626
30-025-40604,Lea,2014,2365159.2132217395,32.5653774381479,-103.49018592986,0
30-025-40604,Lea,2014,2365159.2132217395,32.5653774381479,-103.49018592986,0
30-025-40621,Lea,2012,1505502.3860209258,32.2982941,-103.43867490000001,11260
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40730,Lea,2013,1458204.536370805,32.8269157,-103.34027859999999,10141
30-025-40773,Lea,2012,1505502.3860209258,32.695835100000004,-103.7809525,9303
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6139031664105,-103.71857282429,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6139031664105,-103.71857282429,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6139031664105,-103.71857282429,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6138191,-103.7185364,10009
30-025-40827,Lea,2014,2365159.2132217395,32.6139031664105,-103.71857282429,10009
30-025-40834,Lea,2013,1458204.536370805,32.7458382,-103.1934433,4650
30-025-40946,Lea,2014,2365159.2132217395,32.5008354,-103.56250759999999,11440
30-025-40949,Lea,2014,2365159.2132217395,32.500286100000004,-103.56251529999999,11689
30-025-40952,Lea,2015,5051542.035985098,32.5168571,-103.5858765,11523
30-025-40978,Lea,2013,1458204.536370805,32.846401199999995,-103.776886,7020
30-025-40978,Lea,2013,1458204.536370805,32.846401199999995,-103.776886,7020
30-025-40978,Lea,2013,1458204.536370805,32.846401199999995,-103.776886,7020
30-025-40978,Lea,2013,1458204.536370805,32.846401199999995,-103.776886,7020
30-025-41033,Lea,2013,1458204.536370805,32.750579800000004,-103.4915771,9665
30-025-41044,Lea,2013,1458204.536370805,32.630950899999995,-103.27774050000001,4020
30-025-41087,Lea,2014,2365159.2132217395,32.2243423,-103.5547714,11186
30-025-41087,Lea,2014,2365159.2132217395,32.2243423,-103.5547714,11186
30-025-41087,Lea,2014,2365159.2132217395,32.2243423,-103.5547714,11186
30-025-41087,Lea,2014,2365159.2132217395,32.2243423,-103.5547714,11186
30-025-41111,Lea,2013,1458204.536370805,32.6552544,-103.2822342,3993
30-025-41111,Lea,2013,1458204.536370805,32.6552544,-103.2822342,3993
30-025-41111,Lea,2013,1458204.536370805,32.6552544,-103.2822342,3993
30-025-41139,Lea,2014,2365159.2132217395,32.1964264,-103.5761337,11104
30-025-41139,Lea,2014,2365159.2132217395,32.1964264,-103.5761337,11104
30-025-41139,Lea,2014,2365159.2132217395,32.1964264,-103.5761337,11104
30-025-41139,Lea,2014,2365159.2132217395,32.1964264,-103.5761337,11104
30-025-41215,Lea,2014,2365159.2132217395,32.565425899999994,-103.53688050000001,10930
30-025-41382,Lea,2014,2365159.2132217395,32.2243538,-103.5281677,11067
30-025-41390,Lea,2014,2365159.2132217395,32.6629868,-103.81288149999999,9185
30-025-41475,Lea,2015,5051542.035985098,33.495284999999996,-103.0554199,5438
30-025-41475,Lea,2015,5051542.035985098,33.49527945723289,-103.055385952695,0
30-025-41475,Lea,2015,5051542.035985098,33.49527945723289,-103.055385952695,0
30-025-41475,Lea,2015,5051542.035985098,33.495284999999996,-103.0554199,5438
30-025-41475,Lea,2015,5051542.035985098,33.49527945723289,-103.055385952695,0
30-025-41475,Lea,2015,5051542.035985098,33.49527945723289,-103.055385952695,0
30-025-41575,Lea,2014,2365159.2132217395,32.5667191,-103.5405807,7269
30-025-41575,Lea,2014,2365159.2132217395,32.5667191,-103.5405807,7269
30-025-41626,Lea,2014,2365159.2132217395,32.843998,-103.644722,13020
30-025-41633,Lea,2014,2365159.2132217395,32.5232315,-103.48729709999999,10773
30-025-41640,Lea,2014,2365159.2132217395,32.2819748,-103.4984512,10556
30-025-41714,Lea,2014,2365159.2132217395,32.6814346,-103.48571779999999,10794
30-025-41759,Lea,2014,2365159.2132217395,32.8387451,-103.7339325,5805
30-025-41759,Lea,2014,2365159.2132217395,32.8387451,-103.7339325,5805
30-025-41759,Lea,2014,2365159.2132217395,32.8387451,-103.7339325,5805
30-025-41759,Lea,2014,2365159.2132217395,32.8387451,-103.7339325,5805
30-025-41775,Lea,2014,2365159.2132217395,32.6680679,-103.54599,10697
30-025-41777,Lea,2014,2365159.2132217395,32.196373,-103.64295959999998,10961
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,99999
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,99999
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,11000
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,99999
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,99999
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,11000
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,99999
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,99999
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,11000
30-025-30855,Lea,2014,2365159.2132217395,33.1470266514135,-103.164446231516,12582
30-025-30855,Lea,2014,2365159.2132217395,33.1470337,-103.1644363,12582
30-025-41809,Lea,2014,2365159.2132217395,32.725471500000005,-103.4915009,10019
30-025-41906,Lea,2015,5051542.035985098,32.2702789,-103.085701,8100
30-025-41995,Lea,2015,5051542.035985098,32.5649185,-103.5638275,11097
30-025-42029,Lea,2017,9977462.237615386,32.0202789,-103.6202164,13145
30-025-42129,Lea,2014,2365159.2132217395,32.6964684,-103.5539398,10809
30-025-42288,Lea,2015,5051542.035985098,32.3704313539733,-103.455715437197,11157
30-025-30568,Lea,2013,1458204.536370805,32.3207474,-103.1705933,10258
30-025-30568,Lea,2013,1458204.536370805,32.32074449739445,-103.1705617815193,10258
30-025-30568,Lea,2013,1458204.536370805,32.32074449739445,-103.1705617815193,10258
30-025-30568,Lea,2013,1458204.536370805,32.32074449739445,-103.1705617815193,10258
30-025-42436,Lea,2015,5051542.035985098,32.26796458,-103.4305959,11572
30-025-42699,Lea,2016,9116645.901109273,32.71229722,-103.58404444,9880
30-025-42699,Lea,2016,9116645.901109273,32.71229722,-103.58404444,9880
30-025-42699,Lea,2016,9116645.901109273,32.71229722,-103.58404444,9880
30-025-42699,Lea,2016,9116645.901109273,32.71229722,-103.58404444,9880
30-025-42749,Lea,2019,12786706.6072247,32.3404576,-103.3925067,13100
30-025-42749,Lea,2019,12786706.6072247,32.3404576,-103.3925067,0
30-025-03718,Lea,2012,1505502.3860209258,32.9759102,-103.27668759999999,13720
30-025-03718,Lea,2012,1505502.3860209258,32.97589910132507,-103.2766564161105,13720
30-025-03718,Lea,2012,1505502.3860209258,32.97589910132507,-103.2766564161105,13720
30-025-03718,Lea,2012,1505502.3860209258,32.9759102,-103.27668759999999,13720
30-025-03718,Lea,2012,1505502.3860209258,32.97589910132507,-103.2766564161105,13720
30-025-03718,Lea,2012,1505502.3860209258,32.97589910132507,-103.2766564161105,13720
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.49439301459961,-103.3436797747041,99999
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.49439301459961,-103.3436797747041,99999
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.49439301459961,-103.3436797747041,99999
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-03444,Lea,2011,399378.0,32.4943848,-103.34369659999999,3866
30-025-04492,Lea,2011,399378.0,32.5169476,-103.27678990000001,3778
30-025-04492,Lea,2011,399378.0,32.51683767417611,-103.2767930367795,3870
30-025-05112,Lea,2011,399378.0,33.0835915,-103.1677628,12654
30-025-05112,Lea,2011,399378.0,33.0835915,-103.1677628,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.0835915,-103.1677628,12654
30-025-05112,Lea,2011,399378.0,33.0835915,-103.1677628,12654
30-025-05112,Lea,2011,399378.0,33.0835915,-103.1677628,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.083583870915376,-103.1677898137621,12654
30-025-05112,Lea,2011,399378.0,33.0835915,-103.1677628,12654
