State,County,Year,Population
Texas,Bosque,1983,14141
Texas,Bowie,1983,78525
Texas,Brazoria,1983,184144
Texas,Brazos,1983,116543
Texas,Brewster,1983,8410
Texas,Briscoe,1983,2344
Texas,Brooks,1983,8711
Texas,Brown,1983,35608
Texas,Burleson,1983,14618
Texas,Burnet,1983,20169
Texas,Caldwell,1983,25224
Texas,Calhoun,1983,21576
Texas,Callahan,1983,12528
Texas,Cameron,1983,238878
Texas,Camp,1983,10078
Texas,Carson,1983,7473
Texas,Cass,1983,30595
Texas,Castro,1983,10283
Texas,Chambers,1983,20218
Texas,Cherokee,1983,39371
Texas,Childress,1983,6885
Texas,Clay,1983,10243
Texas,Cochran,1983,4613
Texas,Coke,1983,3744
Texas,Coleman,1983,10740
Texas,Collin,1983,175366
Texas,Collingsworth,1983,4392
Texas,Colorado,1983,20239
Texas,Comal,1983,40875
Texas,Comanche,1983,13474
Texas,Concho,1983,3119
Texas,Cooke,1983,29028
Texas,Coryell,1983,59235
Texas,Cottle,1983,2823
Texas,Crane,1983,5513
Texas,Crockett,1983,5166
Texas,Crosby,1983,8507
Texas,Culberson,1983,3675
Texas,Dallam,1983,6388
Texas,Dallas,1983,1678364
Texas,Dawson,1983,16619
Texas,Deaf Smith,1983,20616
Texas,Delta,1983,4943
Texas,Denton,1983,176180
Texas,DeWitt,1983,19905
Texas,Dickens,1983,3282
Texas,Dimmit,1983,12019
Texas,Donley,1983,4270
Texas,Duval,1983,13546
Texas,Eastland,1983,21381
Texas,Ector,1983,138041
Texas,Edwards,1983,2269
Texas,Ellis,1983,65246
Texas,El Paso,1983,521038
Texas,Erath,1983,24607
Texas,Falls,1983,18490
Texas,Fannin,1983,24631
Texas,Fayette,1983,20957
Texas,Fisher,1983,5982
Texas,Floyd,1983,9103
Texas,Foard,1983,2077
Texas,Fort Bend,1983,172517
Texas,Franklin,1983,7415
Texas,Freestone,1983,16546
Texas,Frio,1983,14141
Texas,Gaines,1983,14373
Texas,Galveston,1983,213335
Texas,Garza,1983,5910
Texas,Gillespie,1983,14942
Texas,Glasscock,1983,1378
Texas,Goliad,1983,5876
Texas,Gonzales,1983,18768
Texas,Gray,1983,28451
Texas,Grayson,1983,92562
Texas,Gregg,1983,110647
Texas,Grimes,1983,17725
Texas,Guadalupe,1983,52024
Texas,Hale,1983,37705
Texas,Hall,1983,5193
Texas,Hamilton,1983,8357
Texas,Hansford,1983,6475
Texas,Hardeman,1983,6599
Texas,Hardin,1983,43116
Texas,Harris,1983,2757212
Texas,Harrison,1983,56586
Texas,Hartley,1983,4086
Texas,Haskell,1983,7697
Texas,Hays,1983,46907
Texas,Hemphill,1983,6338
Texas,Henderson,1983,48151
Texas,Hidalgo,1983,326453
Texas,Hill,1983,26358
Texas,Hockley,1983,25106
Texas,Hood,1983,21279
Texas,Hopkins,1983,27204
Texas,Houston,1983,22441
Texas,Howard,1983,36868
Texas,Hudspeth,1983,2935
Texas,Hunt,1983,61008
Texas,Hutchinson,1983,30528
Texas,Irion,1983,1633
Texas,Jack,1983,7791
Texas,Jackson,1983,14153
Texas,Jasper,1983,31939
Texas,Jeff Davis,1983,1743
Texas,Jefferson,1983,256959
Texas,Jim Hogg,1983,5498
Texas,Jim Wells,1983,39968
Texas,Johnson,1983,77279
Texas,Jones,1983,18618
Texas,Karnes,1983,13674
Texas,Kaufman,1983,43851
Texas,Kendall,1983,11652
Texas,Kenedy,1983,475
Texas,Kent,1983,1114
Texas,Kerr,1983,31571
Texas,Kimble,1983,4252
Texas,King,1983,379
Texas,Kinney,1983,2476
Texas,Kleberg,1983,34873
Texas,Knox,1983,5554
Texas,Lamar,1983,43390
Texas,Lamb,1983,17948
Texas,Lampasas,1983,12651
Texas,La Salle,1983,5972
Texas,Lavaca,1983,19489
Texas,Lee,1983,13819
Texas,Leon,1983,11530
Texas,Liberty,1983,53564
Texas,Limestone,1983,21382
Texas,Lipscomb,1983,4398
Texas,Live Oak,1983,9803
Texas,Llano,1983,11169
Texas,Loving,1983,91
Texas,Lubbock,1983,219308
Texas,Lynn,1983,8047
Texas,McCulloch,1983,8873
Texas,McLennan,1983,179181
Texas,McMullen,1983,841
Texas,Madison,1983,11723
Texas,Marion,1983,10907
Texas,Martin,1983,5471
Texas,Mason,1983,3608
Texas,Matagorda,1983,37579
Texas,Maverick,1983,34980
Texas,Medina,1983,24079
Texas,Menard,1983,2420
Texas,Midland,1983,106724
Texas,Milam,1983,23613
Texas,Mills,1983,4659
Texas,Mitchell,1983,9493
Texas,Montague,1983,18586
Texas,Montgomery,1983,160975
Texas,Moore,1983,18348
Texas,Morris,1983,15117
Texas,Motley,1983,1875
Texas,Nacogdoches,1983,50142
Texas,Navarro,1983,38206
Texas,Newton,1983,13457
Texas,Nolan,1983,18116
Texas,Nueces,1983,288832
Texas,Ochiltree,1983,11111
Texas,Oldham,1983,2418
Texas,Orange,1983,87102
Texas,Palo Pinto,1983,25945
Texas,Panola,1983,22441
Texas,Parker,1983,49077
Texas,Parmer,1983,10698
Texas,Pecos,1983,17289
Texas,Polk,1983,27902
Texas,Potter,1983,104408
Texas,Presidio,1983,5602
Texas,Rains,1983,5568
Texas,Randall,1983,79376
Texas,Reagan,1983,5036
Texas,Real,1983,2583
Texas,Red River,1983,15921
Texas,Reeves,1983,17256
Texas,Refugio,1983,9444
Texas,Roberts,1983,1191
Texas,Robertson,1983,15850
Texas,Rockwall,1983,17371
Texas,Runnels,1983,12416
Texas,Rusk,1983,44168
Texas,Sabine,1983,9275
Texas,San Augustine,1983,8840
Texas,San Jacinto,1983,13641
Texas,San Patricio,1983,62344
Texas,San Saba,1983,5984
Texas,Schleicher,1983,3459
Texas,Scurry,1983,20665
Texas,Shackelford,1983,4290
Texas,Shelby,1983,23117
Texas,Sherman,1983,3247
Texas,Smith,1983,141243
Texas,Somervell,1983,4763
Texas,Starr,1983,32344
Texas,Stephens,1983,10810
Texas,Sterling,1983,1508
Texas,Stonewall,1983,2501
Texas,Sutton,1983,5936
Texas,Swisher,1983,9107
Texas,Tarrant,1983,967408
Texas,Taylor,1983,121793
Texas,Terrell,1983,1609
Texas,Terry,1983,15023
Texas,Throckmorton,1983,2304
Texas,Titus,1983,23280
Texas,Tom Green,1983,94543
Texas,Travis,1983,473881
Texas,Trinity,1983,10480
Texas,Tyler,1983,16852
Texas,Upshur,1983,32230
Texas,Upton,1983,5469
Texas,Uvalde,1983,23717
Texas,Val Verde,1983,39674
Texas,Van Zandt,1983,34092
Texas,Victoria,1983,75036
Texas,Walker,1983,47650
Texas,Waller,1983,23275
Texas,Ward,1983,16279
Texas,Washington,1983,24853
Texas,Webb,1983,115419
Texas,Wharton,1983,41428
Texas,Wheeler,1983,8254
Texas,Wichita,1983,125917
Texas,Wilbarger,1983,16790
Texas,Willacy,1983,18506
Texas,Williamson,1983,92624
Texas,Wilson,1983,18021
Texas,Winkler,1983,11455
Texas,Wise,1983,29405
Texas,Wood,1983,26863
Texas,Yoakum,1983,8979
Texas,Young,1983,21046
Texas,Zapata,1983,7961
Texas,Zavala,1983,12474
New Mexico,Bernalillo,1984,447307
New Mexico,Catron,1984,2750
New Mexico,Chaves,1984,56455
New Mexico,Cibola,1984,24700
New Mexico,Colfax,1984,14199
New Mexico,Curry,1984,42955
New Mexico,De Baca,1984,2411
New Mexico,Dona Ana,1984,112474
New Mexico,Eddy,1984,52581
New Mexico,Grant,1984,27035
New Mexico,Guadalupe,1984,4509
New Mexico,Harding,1984,1008
New Mexico,Hidalgo,1984,6388
New Mexico,Lea,1984,64992
New Mexico,Lincoln,1984,13292
New Mexico,Los Alamos,1984,17817
New Mexico,Luna,1984,16957
New Mexico,McKinley,1984,58863
New Mexico,Mora,1984,4452
New Mexico,Otero,1984,49095
New Mexico,Quay,1984,11515
New Mexico,Rio Arriba,1984,31581
New Mexico,Roosevelt,1984,16556
New Mexico,Sandoval,1984,42619
New Mexico,San Juan,1984,91339
New Mexico,San Miguel,1984,24732
New Mexico,Santa Fe,1984,84106
New Mexico,Sierra,1984,9144
New Mexico,Socorro,1984,13865
New Mexico,Taos,1984,22313
New Mexico,Torrance,1984,8278
New Mexico,Union,1984,5091
New Mexico,Valencia,1984,35340
Texas,Anderson,1984,45215
Texas,Andrews,1984,15752
Texas,Angelina,1984,68314
Texas,Aransas,1984,17259
Texas,Archer,1984,8099
Texas,Armstrong,1984,2022
Texas,Atascosa,1984,28251
Texas,Austin,1984,20588
Texas,Bailey,1984,7899
Texas,Bandera,1984,8551
Texas,Bastrop,1984,32045
Texas,Baylor,1984,5156
Texas,Bee,1984,27633
Texas,Bell,1984,174169
Texas,Bexar,1984,1094803
Texas,Blanco,1984,4985
Texas,Borden,1984,932
Texas,Bosque,1984,14304
Texas,Bowie,1984,79188
Texas,Brazoria,1984,186330
Texas,Brazos,1984,118965
Texas,Brewster,1984,8698
Texas,Briscoe,1984,2290
Texas,Brooks,1984,8797
Texas,Brown,1984,35764
Texas,Burleson,1984,14709
Texas,Burnet,1984,21354
Texas,Caldwell,1984,25698
Texas,Calhoun,1984,21210
Texas,Callahan,1984,12832
Texas,Cameron,1984,242355
Texas,Camp,1984,9836
Texas,Carson,1984,7285
Texas,Cass,1984,30414
Texas,Castro,1984,10014
Texas,Chambers,1984,20249
Texas,Cherokee,1984,39933
Texas,Childress,1984,6784
Texas,Clay,1984,10304
Texas,Cochran,1984,4589
Texas,Coke,1984,3743
Texas,Coleman,1984,10920
Texas,Collin,1984,189057
Texas,Collingsworth,1984,4349
Texas,Colorado,1984,20424
Texas,Comal,1984,42951
Texas,Comanche,1984,13450
Texas,Concho,1984,3160
Texas,Cooke,1984,29174
Texas,Coryell,1984,57608
Texas,Cottle,1984,2794
Texas,Crane,1984,5458
Texas,Crockett,1984,4941
Texas,Crosby,1984,8320
Texas,Culberson,1984,3729
Texas,Dallam,1984,6378
Texas,Dallas,1984,1713907
Texas,Dawson,1984,15884
Texas,Deaf Smith,1984,20791
Texas,Delta,1984,4966
Texas,Denton,1984,192176
Texas,DeWitt,1984,19966
Texas,Dickens,1984,3148
Texas,Dimmit,1984,11961
Texas,Donley,1984,4175
Texas,Duval,1984,13529
Texas,Eastland,1984,21028
Texas,Ector,1984,134006
Texas,Edwards,1984,2262
Texas,Ellis,1984,68408
Texas,El Paso,1984,529668
Texas,Erath,1984,25487
Texas,Falls,1984,18516
Texas,Fannin,1984,24924
Texas,Fayette,1984,20752
Texas,Fisher,1984,5637
Texas,Floyd,1984,9062
Texas,Foard,1984,2038
Texas,Fort Bend,1984,182145
Texas,Franklin,1984,7511
Texas,Freestone,1984,16865
Texas,Frio,1984,13967
Texas,Gaines,1984,14554
Texas,Galveston,1984,213410
Texas,Garza,1984,5823
Texas,Gillespie,1984,15583
Texas,Glasscock,1984,1419
Texas,Goliad,1984,5813
Texas,Gonzales,1984,18645
Texas,Gray,1984,27969
Texas,Grayson,1984,93722
Texas,Gregg,1984,110163
Texas,Grimes,1984,18549
Texas,Guadalupe,1984,54032
Texas,Hale,1984,37235
Texas,Hall,1984,4981
Texas,Hamilton,1984,8382
Texas,Hansford,1984,6399
Texas,Hardeman,1984,6497
Texas,Hardin,1984,43270
Texas,Harris,1984,2757361
Texas,Harrison,1984,57202
Texas,Hartley,1984,4132
Texas,Haskell,1984,7608
Texas,Hays,1984,50826
Texas,Hemphill,1984,5754
Texas,Henderson,1984,50542
Texas,Hidalgo,1984,334571
Texas,Hill,1984,27034
Texas,Hockley,1984,25285
Texas,Hood,1984,22812
Texas,Hopkins,1984,28051
Texas,Houston,1984,21664
Texas,Howard,1984,36404
Texas,Hudspeth,1984,2717
Texas,Hunt,1984,62368
Texas,Hutchinson,1984,29519
Texas,Irion,1984,1792
Texas,Jack,1984,8007
Texas,Jackson,1984,14027
Texas,Jasper,1984,32323
Texas,Jeff Davis,1984,1771
Texas,Jefferson,1984,255996
Texas,Jim Hogg,1984,5385
Texas,Jim Wells,1984,40306
Texas,Johnson,1984,82715
Texas,Jones,1984,18475
Texas,Karnes,1984,13698
Texas,Kaufman,1984,45138
Texas,Kendall,1984,12293
Texas,Kenedy,1984,558
Texas,Kent,1984,1210
Texas,Kerr,1984,33084
Texas,Kimble,1984,4225
Texas,King,1984,395
Texas,Kinney,1984,2669
Texas,Kleberg,1984,34975
Texas,Knox,1984,5625
Texas,Lamar,1984,43651
Texas,Lamb,1984,17730
Texas,Lampasas,1984,12920
Texas,La Salle,1984,5968
Texas,Lavaca,1984,19543
Texas,Lee,1984,13939
Texas,Leon,1984,12238
Texas,Liberty,1984,54033
Texas,Limestone,1984,21535
Texas,Lipscomb,1984,4388
Texas,Live Oak,1984,9729
Texas,Llano,1984,11596
Texas,Loving,1984,87
Texas,Lubbock,1984,221095
Texas,Lynn,1984,7879
Texas,McCulloch,1984,8968
Texas,McLennan,1984,181304
Texas,McMullen,1984,913
Texas,Madison,1984,11788
Texas,Marion,1984,10594
Texas,Martin,1984,5426
Texas,Mason,1984,3677
Texas,Matagorda,1984,39648
Texas,Maverick,1984,34804
Texas,Medina,1984,24274
Texas,Menard,1984,2488
Texas,Midland,1984,106493
Texas,Milam,1984,23872
Texas,Mills,1984,4715
Texas,Mitchell,1984,9406
Texas,Montague,1984,18439
Texas,Montgomery,1984,165147
Texas,Moore,1984,18127
Texas,Morris,1984,14701
Texas,Motley,1984,1741
Texas,Nacogdoches,1984,51091
Texas,Navarro,1984,39095
Texas,Newton,1984,13487
Texas,Nolan,1984,17930
Texas,Nueces,1984,290729
Texas,Ochiltree,1984,11036
Texas,Oldham,1984,2476
Texas,Orange,1984,85763
Texas,Palo Pinto,1984,26011
Texas,Panola,1984,22363
Texas,Parker,1984,51326
Texas,Parmer,1984,10398
Texas,Pecos,1984,16969
Texas,Polk,1984,28534
Texas,Potter,1984,104694
Texas,Presidio,1984,5787
Texas,Rains,1984,5776
Texas,Randall,1984,82433
Texas,Reagan,1984,4949
Texas,Real,1984,2507
Texas,Red River,1984,15753
Texas,Reeves,1984,17071
Texas,Refugio,1984,9115
Texas,Roberts,1984,1112
Texas,Robertson,1984,16075
Texas,Rockwall,1984,18803
Texas,Runnels,1984,12749
Texas,Rusk,1984,43998
Texas,Sabine,1984,9468
Texas,San Augustine,1984,8580
Texas,San Jacinto,1984,14188
Texas,San Patricio,1984,61891
Texas,San Saba,1984,5942
Texas,Schleicher,1984,3412
Texas,Scurry,1984,20688
Texas,Shackelford,1984,4305
Texas,Shelby,1984,23082
Texas,Sherman,1984,3077
Texas,Smith,1984,145030
Texas,Somervell,1984,4840
Texas,Starr,1984,33376
Texas,Stephens,1984,10591
Texas,Sterling,1984,1581
Texas,Stonewall,1984,2464
Texas,Sutton,1984,5674
Texas,Swisher,1984,8970
Texas,Tarrant,1984,1001836
Texas,Taylor,1984,122280
Texas,Terrell,1984,1587
Texas,Terry,1984,14920
Texas,Throckmorton,1984,2399
Texas,Titus,1984,23213
Texas,Tom Green,1984,96152
Texas,Travis,1984,499415
Texas,Trinity,1984,11005
Texas,Tyler,1984,17372
Texas,Upshur,1984,32239
Texas,Upton,1984,5394
Texas,Uvalde,1984,24014
Texas,Val Verde,1984,39303
Texas,Van Zandt,1984,35451
Texas,Victoria,1984,75484
Texas,Walker,1984,49043
Texas,Waller,1984,23370
Texas,Ward,1984,15997
Texas,Washington,1984,25480
Texas,Webb,1984,116566
Texas,Wharton,1984,41617
Texas,Wheeler,1984,7795
Texas,Wichita,1984,125806
Texas,Wilbarger,1984,17006
Texas,Willacy,1984,18460
Texas,Williamson,1984,99662
Texas,Wilson,1984,18770
Texas,Winkler,1984,11099
Texas,Wise,1984,30395
Texas,Wood,1984,27515
Texas,Yoakum,1984,9191
Texas,Young,1984,20938
Texas,Zapata,1984,8164
Texas,Zavala,1984,12332
New Mexico,Bernalillo,1985,452555
New Mexico,Catron,1985,2594
New Mexico,Chaves,1985,56517
New Mexico,Cibola,1985,24372
New Mexico,Colfax,1985,14185
New Mexico,Curry,1985,42890
New Mexico,De Baca,1985,2441
New Mexico,Dona Ana,1985,116321
New Mexico,Eddy,1985,52477
New Mexico,Grant,1985,26852
New Mexico,Guadalupe,1985,4409
New Mexico,Harding,1985,944
New Mexico,Hidalgo,1985,6434
New Mexico,Lea,1985,65293
New Mexico,Lincoln,1985,13359
New Mexico,Los Alamos,1985,17928
New Mexico,Luna,1985,17062
New Mexico,McKinley,1985,60879
New Mexico,Mora,1985,4532
New Mexico,Otero,1985,50312
New Mexico,Quay,1985,11750
New Mexico,Rio Arriba,1985,32197
New Mexico,Roosevelt,1985,16623
New Mexico,Sandoval,1985,46902
New Mexico,San Juan,1985,91644
New Mexico,San Miguel,1985,25337
New Mexico,Santa Fe,1985,85676
New Mexico,Sierra,1985,9191
New Mexico,Socorro,1985,14081
New Mexico,Taos,1985,22545
New Mexico,Torrance,1985,8530
New Mexico,Union,1985,4912
New Mexico,Valencia,1985,36616
Texas,Anderson,1985,46020
Texas,Andrews,1985,16345
Texas,Angelina,1985,68500
Texas,Aransas,1985,17707
Texas,Archer,1985,8041
Texas,Armstrong,1985,2054
Texas,Atascosa,1985,28746
Texas,Austin,1985,20794
Texas,Bailey,1985,7769
Texas,Bandera,1985,9109
Texas,Bastrop,1985,34545
Texas,Baylor,1985,4858
Texas,Bee,1985,26536
Texas,Bell,1985,179511
Texas,Bexar,1985,1122089
Texas,Blanco,1985,5376
Texas,Borden,1985,846
Texas,Bosque,1985,14421
Texas,Bowie,1985,80607
Texas,Brazoria,1985,187971
Texas,Brazos,1985,121901
Texas,Brewster,1985,8426
Texas,Briscoe,1985,2214
Texas,Brooks,1985,8646
Texas,Brown,1985,34929
Texas,Burleson,1985,14595
Texas,Burnet,1985,22368
Texas,Caldwell,1985,26572
Texas,Calhoun,1985,21010
Texas,Callahan,1985,12747
Texas,Cameron,1985,245894
Texas,Camp,1985,9860
Texas,Carson,1985,7163
Texas,Cass,1985,30410
Texas,Castro,1985,9925
Texas,Chambers,1985,20815
Texas,Cherokee,1985,40089
Texas,Childress,1985,6531
Texas,Clay,1985,10294
Texas,Cochran,1985,4625
Texas,Coke,1985,3673
Texas,Coleman,1985,10617
Texas,Collin,1985,204221
Texas,Collingsworth,1985,4098
Texas,Colorado,1985,20424
Texas,Comal,1985,45098
Texas,Comanche,1985,13378
Texas,Concho,1985,3073
Texas,Cooke,1985,29397
Texas,Coryell,1985,60121
Texas,Cottle,1985,2706
Texas,Crane,1985,5241
Texas,Crockett,1985,4720
Texas,Crosby,1985,8014
Texas,Culberson,1985,3600
Texas,Dallam,1985,6225
Texas,Dallas,1985,1760803
Texas,Dawson,1985,15931
Texas,Deaf Smith,1985,20095
Texas,Delta,1985,4779
Texas,Denton,1985,211105
Texas,DeWitt,1985,19762
Texas,Dickens,1985,3075
Texas,Dimmit,1985,11742
Texas,Donley,1985,4044
Texas,Duval,1985,13649
Texas,Eastland,1985,20562
Texas,Ector,1985,133225
Texas,Edwards,1985,2225
Texas,Ellis,1985,73050
Texas,El Paso,1985,538809
Texas,Erath,1985,25678
Texas,Falls,1985,18041
Texas,Fannin,1985,24672
Texas,Fayette,1985,21356
Texas,Fisher,1985,5613
Texas,Floyd,1985,8887
Texas,Foard,1985,2062
Texas,Fort Bend,1985,191195
Texas,Franklin,1985,7541
Texas,Freestone,1985,17123
Texas,Frio,1985,13893
Texas,Gaines,1985,15027
Texas,Galveston,1985,214651
Texas,Garza,1985,5785
Texas,Gillespie,1985,15756
Texas,Glasscock,1985,1411
Texas,Goliad,1985,5818
Texas,Gonzales,1985,18571
Texas,Gray,1985,27693
Texas,Grayson,1985,94827
Texas,Gregg,1985,109691
Texas,Grimes,1985,19264
Texas,Guadalupe,1985,55963
Texas,Hale,1985,36510
Texas,Hall,1985,4792
Texas,Hamilton,1985,8164
Texas,Hansford,1985,6487
Texas,Hardeman,1985,6325
Texas,Hardin,1985,42619
Texas,Harris,1985,2747170
Texas,Harrison,1985,56876
Texas,Hartley,1985,4207
Texas,Haskell,1985,7397
Texas,Hays,1985,56225
Texas,Hemphill,1985,5267
Texas,Henderson,1985,52844
Texas,Hidalgo,1985,341145
Texas,Hill,1985,26850
Texas,Hockley,1985,25708
Texas,Hood,1985,23925
Texas,Hopkins,1985,28540
Texas,Houston,1985,21723
Texas,Howard,1985,35203
Texas,Hudspeth,1985,2725
Texas,Hunt,1985,63594
Texas,Hutchinson,1985,28694
Texas,Irion,1985,1875
Texas,Jack,1985,7970
Texas,Jackson,1985,13899
Texas,Jasper,1985,32283
Texas,Jeff Davis,1985,1829
Texas,Jefferson,1985,252820
Texas,Jim Hogg,1985,5448
Texas,Jim Wells,1985,40388
Texas,Johnson,1985,86968
Texas,Jones,1985,18257
Texas,Karnes,1985,13340
Texas,Kaufman,1985,46503
Texas,Kendall,1985,12516
Texas,Kenedy,1985,570
Texas,Kent,1985,1133
Texas,Kerr,1985,34592
Texas,Kimble,1985,4166
Texas,King,1985,387
Texas,Kinney,1985,2706
Texas,Kleberg,1985,33998
Texas,Knox,1985,5443
Texas,Lamar,1985,43441
Texas,Lamb,1985,17150
Texas,Lampasas,1985,13013
Texas,La Salle,1985,5789
Texas,Lavaca,1985,19523
Texas,Lee,1985,14082
Texas,Leon,1985,13029
Texas,Liberty,1985,53772
Texas,Limestone,1985,22007
Texas,Lipscomb,1985,4156
Texas,Live Oak,1985,9595
Texas,Llano,1985,11885
Texas,Loving,1985,83
Texas,Lubbock,1985,219679
Texas,Lynn,1985,7806
Texas,McCulloch,1985,9196
Texas,McLennan,1985,183163
Texas,McMullen,1985,919
Texas,Madison,1985,11556
Texas,Marion,1985,10217
Texas,Martin,1985,5396
Texas,Mason,1985,3656
Texas,Matagorda,1985,40331
Texas,Maverick,1985,34729
Texas,Medina,1985,24760
Texas,Menard,1985,2319
Texas,Midland,1985,108601
Texas,Milam,1985,24186
Texas,Mills,1985,4651
Texas,Mitchell,1985,9090
Texas,Montague,1985,18457
Texas,Montgomery,1985,168585
Texas,Moore,1985,18182
Texas,Morris,1985,14333
Texas,Motley,1985,1647
Texas,Nacogdoches,1985,51413
Texas,Navarro,1985,39392
Texas,Newton,1985,13378
Texas,Nolan,1985,17806
Texas,Nueces,1985,291727
Texas,Ochiltree,1985,11139
Texas,Oldham,1985,2464
Texas,Orange,1985,84969
Texas,Palo Pinto,1985,25935
Texas,Panola,1985,22074
Texas,Parker,1985,54281
Texas,Parmer,1985,10393
Texas,Pecos,1985,17025
Texas,Polk,1985,28464
Texas,Potter,1985,104190
Texas,Presidio,1985,5722
Texas,Rains,1985,5835
Texas,Randall,1985,83536
Texas,Reagan,1985,5225
Texas,Real,1985,2424
Texas,Red River,1985,15557
Texas,Reeves,1985,17026
Texas,Refugio,1985,8884
Texas,Roberts,1985,1123
Texas,Robertson,1985,16228
Texas,Rockwall,1985,20721
Texas,Runnels,1985,12550
Texas,Rusk,1985,43926
Texas,Sabine,1985,9513
Texas,San Augustine,1985,8487
Texas,San Jacinto,1985,14660
Texas,San Patricio,1985,61135
Texas,San Saba,1985,5815
Texas,Schleicher,1985,3261
Texas,Scurry,1985,20823
Texas,Shackelford,1985,4198
Texas,Shelby,1985,22812
Texas,Sherman,1985,3112
Texas,Smith,1985,148975
Texas,Somervell,1985,4829
Texas,Starr,1985,34274
Texas,Stephens,1985,10494
Texas,Sterling,1985,1632
Texas,Stonewall,1985,2329
Texas,Sutton,1985,5495
Texas,Swisher,1985,8937
Texas,Tarrant,1985,1043207
Texas,Taylor,1985,122466
Texas,Terrell,1985,1571
Texas,Terry,1985,14732
Texas,Throckmorton,1985,2189
Texas,Titus,1985,23384
Texas,Tom Green,1985,96368
Texas,Travis,1985,530511
Texas,Trinity,1985,11181
Texas,Tyler,1985,17421
Texas,Upshur,1985,31819
Texas,Upton,1985,5487
Texas,Uvalde,1985,24056
Texas,Val Verde,1985,39365
Texas,Van Zandt,1985,36307
Texas,Victoria,1985,75875
Texas,Walker,1985,49833
Texas,Waller,1985,23635
Texas,Ward,1985,15994
Texas,Washington,1985,25948
Texas,Webb,1985,118164
Texas,Wharton,1985,41561
Texas,Wheeler,1985,7343
Texas,Wichita,1985,126136
Texas,Wilbarger,1985,16966
Texas,Willacy,1985,18373
Texas,Williamson,1985,110657
Texas,Wilson,1985,19158
Texas,Winkler,1985,10849
Texas,Wise,1985,31745
Texas,Wood,1985,27631
Texas,Yoakum,1985,9521
Texas,Young,1985,20689
Texas,Zapata,1985,8366
Texas,Zavala,1985,12122
New Mexico,Bernalillo,1986,459938
New Mexico,Catron,1986,2579
New Mexico,Chaves,1986,56419
New Mexico,Cibola,1986,23528
New Mexico,Colfax,1986,14272
New Mexico,Curry,1986,43223
New Mexico,De Baca,1986,2363
New Mexico,Dona Ana,1986,120474
New Mexico,Eddy,1986,52453
New Mexico,Grant,1986,26638
New Mexico,Guadalupe,1986,4292
New Mexico,Harding,1986,966
New Mexico,Hidalgo,1986,6188
New Mexico,Lea,1986,64312
New Mexico,Lincoln,1986,13190
New Mexico,Los Alamos,1986,18066
New Mexico,Luna,1986,17090
New Mexico,McKinley,1986,61020
New Mexico,Mora,1986,4460
New Mexico,Otero,1986,51463
New Mexico,Quay,1986,11579
New Mexico,Rio Arriba,1986,32780
New Mexico,Roosevelt,1986,16916
New Mexico,Sandoval,1986,50920
New Mexico,San Juan,1986,93577
New Mexico,San Miguel,1986,25554
New Mexico,Santa Fe,1986,89134
New Mexico,Sierra,1986,9275
New Mexico,Socorro,1986,14434
New Mexico,Taos,1986,22775
New Mexico,Torrance,1986,8998
New Mexico,Union,1986,4849
New Mexico,Valencia,1986,39003
Texas,Anderson,1986,46495
Texas,Andrews,1986,16509
Texas,Angelina,1986,69088
Texas,Aransas,1986,18128
Texas,Archer,1986,8069
Texas,Armstrong,1986,2197
Texas,Atascosa,1986,29426
Texas,Austin,1986,20812
Texas,Bailey,1986,7823
Texas,Bandera,1986,9377
Texas,Bastrop,1986,37166
Texas,Baylor,1986,4907
Texas,Bee,1986,25920
Texas,Bell,1986,181509
Texas,Bexar,1986,1153625
Texas,Blanco,1986,5530
Texas,Borden,1986,849
Texas,Bosque,1986,14626
Texas,Bowie,1986,80657
Texas,Brazoria,1986,188086
Texas,Brazos,1986,123112
Texas,Brewster,1986,8199
Texas,Briscoe,1986,2071
Texas,Brooks,1986,8616
Texas,Brown,1986,34660
Texas,Burleson,1986,14775
Texas,Burnet,1986,23568
Texas,Caldwell,1986,27446
Texas,Calhoun,1986,20736
Texas,Callahan,1986,12618
Texas,Cameron,1986,250996
Texas,Camp,1986,9901
Texas,Carson,1986,7097
Texas,Cass,1986,30341
Texas,Castro,1986,9678
Texas,Chambers,1986,20474
Texas,Cherokee,1986,40639
Texas,Childress,1986,6422
Texas,Clay,1986,10159
Texas,Cochran,1986,4337
