State,County,Year,Volume,Count
New Mexico,Eddy,2017,23886534,1
New Mexico,Eddy,2017,11582004,1
New Mexico,Eddy,2017,8688666,1
New Mexico,Eddy,2017,5195190,1
New Mexico,Eddy,2017,21941640,1
New Mexico,Eddy,2017,5435430,1
New Mexico,Eddy,2017,17957226,1
New Mexico,Eddy,2017,11817120,1
New Mexico,Eddy,2017,21993090,1
New Mexico,Eddy,2017,6218268,1
New Mexico,Eddy,2017,6467622,1
New Mexico,Eddy,2017,2045799,1
New Mexico,Eddy,2017,9884910,1
New Mexico,Eddy,2017,5802678,1
New Mexico,Eddy,2017,8920338,1
New Mexico,Eddy,2017,9000,1
New Mexico,Eddy,2017,6992496,1
New Mexico,Eddy,2017,9474864,1
New Mexico,Eddy,2017,5031894,1
New Mexico,Eddy,2017,2706203,1
New Mexico,Eddy,2017,11481162,1
New Mexico,Eddy,2017,11445252,1
New Mexico,Eddy,2017,7331310,1
New Mexico,Eddy,2017,9401028,1
New Mexico,Eddy,2017,19876038,1
New Mexico,Eddy,2017,10482528,1
New Mexico,Eddy,2017,7133700,1
New Mexico,Eddy,2017,7541310,1
New Mexico,Eddy,2017,17678346,1
New Mexico,Eddy,2017,7187838,1
New Mexico,Eddy,2017,15961638,1
New Mexico,Eddy,2017,16507848,1
New Mexico,Eddy,2017,24408804,1
New Mexico,Eddy,2017,18401376,1
New Mexico,Eddy,2017,8833314,1
New Mexico,Eddy,2017,11296404,1
New Mexico,Eddy,2017,11582172,1
New Mexico,Eddy,2017,1316742,1
New Mexico,Eddy,2017,356760,1
New Mexico,Eddy,2017,1452528,1
New Mexico,Eddy,2017,2097858,1
New Mexico,Eddy,2017,11802,1
New Mexico,Eddy,2017,7748748,1
New Mexico,Eddy,2017,8880270,1
New Mexico,Eddy,2017,978718,1
New Mexico,Eddy,2017,24637,1
New Mexico,Eddy,2017,44898,1
New Mexico,Eddy,2017,3976602,1
New Mexico,Eddy,2017,6639822,1
New Mexico,Eddy,2017,789096,1
New Mexico,Eddy,2017,3979038,1
New Mexico,Eddy,2017,8696646,1
New Mexico,Eddy,2017,7688772,1
New Mexico,Eddy,2017,22181670,1
New Mexico,Eddy,2017,7750974,1
New Mexico,Eddy,2017,8821764,1
New Mexico,Eddy,2017,1794492,1
New Mexico,Eddy,2017,1022700,1
New Mexico,Eddy,2017,9175236,1
New Mexico,Eddy,2017,190386,1
New Mexico,Eddy,2017,6373584,1
New Mexico,Eddy,2017,7274778,1
New Mexico,Eddy,2017,7424172,1
New Mexico,Eddy,2017,5135634,1
New Mexico,Eddy,2017,5175912,1
New Mexico,Eddy,2017,8300292,1
New Mexico,Eddy,2017,1194144,1
New Mexico,Eddy,2017,12385212,1
New Mexico,Eddy,2017,9120426,1
New Mexico,Eddy,2017,1296624,1
New Mexico,Eddy,2017,1312020,1
New Mexico,Eddy,2017,399788,1
New Mexico,Eddy,2017,8522052,1
New Mexico,Eddy,2017,300090,1
New Mexico,Eddy,2017,1221192,1
New Mexico,Eddy,2017,1131236,1
New Mexico,Eddy,2017,1332912,1
New Mexico,Eddy,2017,316024,1
New Mexico,Eddy,2017,1445304,1
New Mexico,Eddy,2017,703719,1
New Mexico,Eddy,2017,1236016,1
New Mexico,Eddy,2017,4960872,1
New Mexico,Eddy,2017,1341312,1
New Mexico,Eddy,2017,269052,1
New Mexico,Eddy,2017,5035128,1
New Mexico,Eddy,2017,5589234,1
New Mexico,Eddy,2017,7187124,1
New Mexico,Eddy,2017,1382598,1
New Mexico,Eddy,2017,492366,1
New Mexico,Eddy,2017,288040,1
New Mexico,Eddy,2017,6510924,1
New Mexico,Eddy,2017,320100,1
New Mexico,Eddy,2017,5851566,1
New Mexico,Eddy,2017,294042,1
New Mexico,Eddy,2017,4939494,1
New Mexico,Eddy,2018,7683825,1
New Mexico,Eddy,2018,17527342,1
New Mexico,Eddy,2018,9594690,1
New Mexico,Eddy,2018,9767562,1
New Mexico,Eddy,2018,22648752,1
New Mexico,Eddy,2018,147714,1
New Mexico,Eddy,2018,13584396,1
New Mexico,Eddy,2018,13770078,1
New Mexico,Eddy,2018,106890,1
New Mexico,Eddy,2018,11059440,1
New Mexico,Eddy,2018,13334202,1
New Mexico,Eddy,2018,10831128,1
New Mexico,Eddy,2018,18592350,1
New Mexico,Eddy,2018,12509574,1
New Mexico,Eddy,2018,5465250,1
New Mexico,Eddy,2018,5139036,1
New Mexico,Eddy,2018,25272408,1
New Mexico,Eddy,2018,12840816,1
New Mexico,Eddy,2018,11697630,1
New Mexico,Eddy,2018,16961448,1
New Mexico,Eddy,2018,10176180,1
New Mexico,Eddy,2018,2155020,1
New Mexico,Eddy,2018,3073980,1
New Mexico,Eddy,2018,7679112,1
New Mexico,Eddy,2018,5461764,1
New Mexico,Eddy,2018,8533644,1
New Mexico,Eddy,2018,17575026,1
New Mexico,Eddy,2018,10202178,1
New Mexico,Eddy,2018,23847012,1
New Mexico,Eddy,2018,10410456,1
New Mexico,Eddy,2018,8555778,1
New Mexico,Eddy,2018,6067236,1
New Mexico,Eddy,2018,2598666,1
New Mexico,Eddy,2018,105622,1
New Mexico,Eddy,2018,71586,1
New Mexico,Eddy,2018,7669956,1
New Mexico,Eddy,2018,4545156,1
New Mexico,Eddy,2018,209498,1
New Mexico,Eddy,2018,11830770,1
New Mexico,Eddy,2018,11872182,1
New Mexico,Eddy,2018,4354350,1
New Mexico,Eddy,2018,11551764,1
New Mexico,Eddy,2018,18399276,1
New Mexico,Eddy,2018,18594366,1
New Mexico,Eddy,2018,5040,1
New Mexico,Eddy,2018,20741952,1
New Mexico,Eddy,2018,1302624,1
New Mexico,Eddy,2018,636532,1
New Mexico,Eddy,2018,1426736,1
New Mexico,Eddy,2018,1721224,1
New Mexico,Eddy,2018,1110480,1
New Mexico,Eddy,2018,1270436,1
New Mexico,Eddy,2018,1178288,1
New Mexico,Eddy,2018,1282176,1
New Mexico,Eddy,2018,1022784,1
New Mexico,Eddy,2018,1370484,1
New Mexico,Eddy,2018,998172,1
New Mexico,Eddy,2018,3516114,1
New Mexico,Eddy,2018,318928,1
New Mexico,Eddy,2018,3814314,1
New Mexico,Eddy,2018,559692,1
New Mexico,Eddy,2018,385938,1
New Mexico,Eddy,2018,1224426,1
New Mexico,Eddy,2018,1143072,1
New Mexico,Eddy,2018,299082,1
New Mexico,Eddy,2018,557046,1
New Mexico,Eddy,2018,4286730,1
New Mexico,Eddy,2018,3732246,1
New Mexico,Eddy,2018,19554276,1
New Mexico,Eddy,2018,328302,1
New Mexico,Eddy,2018,4721724,1
New Mexico,Eddy,2018,546504,1
New Mexico,Eddy,2019,22220310,1
New Mexico,Eddy,2019,19315128,1
New Mexico,Eddy,2019,56525,1
New Mexico,Eddy,2019,4812234,1
New Mexico,Eddy,2019,10041024,1
New Mexico,Eddy,2019,16207338,1
New Mexico,Eddy,2019,25713786,1
New Mexico,Eddy,2019,10446114,1
New Mexico,Eddy,2019,567924,1
New Mexico,Eddy,2019,16593822,1
New Mexico,Eddy,2019,9216816,1
New Mexico,Eddy,2019,1175496,1
New Mexico,Eddy,2019,12861702,1
New Mexico,Eddy,2019,13331598,1
New Mexico,Eddy,2019,8034390,1
New Mexico,Eddy,2019,9328200,1
New Mexico,Eddy,2019,9233868,1
New Mexico,Eddy,2019,9111102,1
New Mexico,Eddy,2019,6522558,1
New Mexico,Eddy,2019,4477452,1
New Mexico,Eddy,2019,4482366,1
New Mexico,Eddy,2019,20932884,1
New Mexico,Eddy,2019,588756,1
New Mexico,Eddy,2019,942807,1
New Mexico,Eddy,2019,7195776,1
New Mexico,Eddy,2019,819084,1
New Mexico,Eddy,2019,7821702,1
Texas,Edwards,2000,53000,1
Texas,Edwards,2000,9660,1
Texas,Edwards,2000,19000,1
Texas,Edwards,2000,92000,1
Texas,Edwards,2000,59598,1
Texas,Edwards,2000,1500,1
Texas,Edwards,2000,87108,1
Texas,Edwards,2000,22722,1
Texas,Edwards,2000,34230,1
Texas,Edwards,2001,65000,1
Texas,Edwards,2001,146160,1
Texas,Edwards,2001,86184,1
Texas,Edwards,2001,68880,1
Texas,Edwards,2001,36000,1
Texas,Edwards,2001,37000,1
Texas,Edwards,2001,66276,1
Texas,Edwards,2001,39000,1
Texas,Edwards,2001,24360,1
Texas,Edwards,2002,37000,1
Texas,Edwards,2002,56000,1
Texas,Edwards,2002,11340,1
Texas,Edwards,2002,1250,1
Texas,Edwards,2002,4116,1
Texas,Edwards,2002,7224,1
Texas,Edwards,2002,57000,1
Texas,Edwards,2002,139500,1
Texas,Edwards,2002,20622,1
Texas,Edwards,2002,67400,1
Texas,Edwards,2002,13650,1
Texas,Edwards,2003,18000,1
Texas,Edwards,2003,48000,1
Texas,Edwards,2003,88000,1
Texas,Edwards,2003,27000,1
Texas,Edwards,2003,87900,1
Texas,Edwards,2003,18000,1
Texas,Edwards,2003,102942,1
Texas,Edwards,2003,62000,1
Texas,Edwards,2003,18000,1
Texas,Edwards,2003,20202,1
Texas,Edwards,2003,22008,1
Texas,Edwards,2003,23016,1
Texas,Edwards,2003,60000,1
Texas,Edwards,2004,158340,1
Texas,Edwards,2004,31500,1
Texas,Edwards,2004,16000,1
Texas,Edwards,2004,100000,1
Texas,Edwards,2004,205632,1
Texas,Edwards,2004,34000,1
Texas,Edwards,2004,7034,1
Texas,Edwards,2004,20000,1
Texas,Edwards,2004,20000,1
Texas,Edwards,2004,46000,1
Texas,Edwards,2004,8600,1
Texas,Edwards,2004,57000,1
Texas,Edwards,2004,45500,1
Texas,Edwards,2004,18220,1
Texas,Edwards,2004,44500,1
Texas,Edwards,2004,66000,1
Texas,Edwards,2004,84500,1
Texas,Edwards,2004,43000,1
Texas,Edwards,2005,139986,1
Texas,Edwards,2005,41170,1
Texas,Edwards,2005,27000,1
Texas,Edwards,2005,55000,1
Texas,Edwards,2005,21000,1
Texas,Edwards,2005,34783,1
Texas,Edwards,2005,90000,1
Texas,Edwards,2005,94000,1
Texas,Edwards,2005,100000,1
Texas,Edwards,2006,416,1
Texas,Edwards,2006,74328,1
Texas,Edwards,2006,25810,1
Texas,Edwards,2006,38000,1
Texas,Edwards,2006,60000,1
Texas,Edwards,2006,56000,1
Texas,Edwards,2006,103000,1
Texas,Edwards,2006,58548,1
Texas,Edwards,2006,34000,1
Texas,Edwards,2006,200000,1
Texas,Edwards,2006,45000,1
Texas,Edwards,2006,131500,1
Texas,Edwards,2006,41000,1
Texas,Edwards,2007,637560,1
Texas,Edwards,2007,10000,1
Texas,Edwards,2007,111000,1
Texas,Edwards,2007,70938,1
Texas,Edwards,2007,64100,1
Texas,Edwards,2007,23000,1
Texas,Edwards,2007,73750,1
Texas,Edwards,2008,541068,1
Texas,Edwards,2008,5023492.373,1
Texas,Edwards,2008,32335,1
Texas,Edwards,2008,20622,1
Texas,Edwards,2008,25514,1
Texas,Edwards,2008,83000,1
Texas,Edwards,2008,47265,1
Texas,Edwards,2008,78000,1
Texas,Edwards,2008,26255,1
Texas,Edwards,2008,30000,1
Texas,Edwards,2008,90634,1
Texas,Edwards,2008,102000,1
Texas,Edwards,2008,58500,1
Texas,Edwards,2009,247494,1
Texas,Edwards,2009,84698,1
Texas,Edwards,2009,185205,1
Texas,Edwards,2009,65800,1
Texas,Edwards,2009,74900,1
Texas,Edwards,2009,112000,1
Texas,Edwards,2009,40000,1
Texas,Edwards,2010,44100,1
Texas,Edwards,2010,42672,1
Texas,Edwards,2010,44000,1
Texas,Edwards,2010,232000,1
Texas,Edwards,2010,74000,1
Texas,Edwards,2010,85000,1
Texas,Edwards,2010,64125,1
Texas,Edwards,2010,52000,1
Texas,Edwards,2010,62000,1
Texas,Edwards,2011,840,1
Texas,Edwards,2011,30366,1
Texas,Edwards,2011,36834,1
Texas,Edwards,2011,19971,1
Texas,Edwards,2011,840,1
Texas,Edwards,2011,103400,1
Texas,Edwards,2011,55734,1
Texas,Edwards,2011,33000,1
Texas,Edwards,2011,64000,1
Texas,Edwards,2012,27510,1
Texas,Edwards,2012,126000,1
Texas,Edwards,2012,26670,1
Texas,Edwards,2013,36078,1
Texas,Edwards,2013,55986,1
Texas,Edwards,2013,52542,1
Texas,Edwards,2013,33684,1
Texas,Edwards,2013,27132,1
Texas,Edwards,2013,113400,1
Texas,Fisher,2000,12000,1
Texas,Fisher,2001,12750,1
Texas,Fisher,2002,28000,1
Texas,Fisher,2005,19320,1
Texas,Fisher,2006,13400,1
Texas,Fisher,2006,14490,1
Texas,Fisher,2007,54000,1
Texas,Fisher,2007,18900,1
Texas,Fisher,2007,18732,1
Texas,Fisher,2007,600,1
Texas,Fisher,2008,25000,1
Texas,Fisher,2008,4000,1
Texas,Fisher,2008,26670,1
Texas,Fisher,2008,54000,1
Texas,Fisher,2008,38000,1
Texas,Fisher,2008,33600,1
Texas,Fisher,2008,50400,1
Texas,Fisher,2008,29820,1
Texas,Fisher,2008,36330,1
Texas,Fisher,2009,36456,1
Texas,Fisher,2009,24000,1
Texas,Fisher,2009,35700,1
Texas,Fisher,2009,55130,1
Texas,Fisher,2009,54180,1
Texas,Fisher,2009,45360,1
Texas,Fisher,2009,25200,1
Texas,Fisher,2009,49140,1
Texas,Fisher,2009,33600,1
Texas,Fisher,2009,52920,1
Texas,Fisher,2009,26208,1
Texas,Fisher,2009,35700,1
Texas,Fisher,2010,377370,1
Texas,Fisher,2010,32340,1
Texas,Fisher,2011,55000,1
Texas,Fisher,2011,69216,1
Texas,Fisher,2011,66662,1
Texas,Fisher,2011,21588,1
Texas,Fisher,2011,10500,1
Texas,Fisher,2011,25452,1
Texas,Fisher,2011,46200,1
Texas,Fisher,2012,131000,1
Texas,Fisher,2012,45453,1
Texas,Fisher,2012,64000,1
Texas,Fisher,2012,33852,1
Texas,Fisher,2012,62328,1
Texas,Fisher,2012,3401412,1
Texas,Fisher,2012,10080,1
Texas,Fisher,2012,47460,1
Texas,Fisher,2012,14000,1
Texas,Fisher,2013,11933922,1
Texas,Fisher,2013,45766,1
Texas,Fisher,2013,54000,1
Texas,Fisher,2013,164000,1
Texas,Fisher,2013,160998,1
Texas,Fisher,2013,8191848,1
Texas,Fisher,2013,2810850,1
Texas,Fisher,2013,2500,1
Texas,Fisher,2013,2500,1
Texas,Fisher,2013,4434444,1
Texas,Fisher,2013,954870,1
Texas,Fisher,2013,158382,1
Texas,Fisher,2013,36867,1
Texas,Fisher,2013,77218,1
Texas,Fisher,2013,34000,1
Texas,Fisher,2013,21336,1
Texas,Fisher,2013,33600,1
Texas,Fisher,2014,60000,1
Texas,Fisher,2014,8099112,1
Texas,Fisher,2014,131024,1
Texas,Fisher,2014,179592,1
Texas,Fisher,2014,3360,1
Texas,Fisher,2014,215329,1
Texas,Fisher,2014,12222,1
Texas,Fisher,2014,14406,1
Texas,Fisher,2014,13769,1
Texas,Fisher,2014,26376,1
Texas,Fisher,2014,23058,1
Texas,Fisher,2014,10500,1
Texas,Fisher,2015,29442,1
Texas,Fisher,2015,229362,1
Texas,Fisher,2015,90132,1
Texas,Fisher,2015,204036,1
Texas,Fisher,2015,45000,1
Texas,Fisher,2015,288960,1
Texas,Fisher,2015,29400,1
Texas,Fisher,2015,25956,1
Texas,Fisher,2017,38914,1
Texas,Fisher,2018,24444,1
Texas,Fisher,2018,8358,1
Texas,Fisher,2018,18998,1
Texas,Fisher,2019,12700,1
Texas,Fisher,2019,65732,1
Texas,Fisher,2019,1008,1
Texas,Floyd,2006,60000,1
Texas,Floyd,2006,33600,1
Texas,Floyd,2007,35603,1
Texas,Floyd,2007,541800,1
Texas,Floyd,2010,21000,1
Texas,Floyd,2012,210000,1
Texas,Gaines,2000,14000,1
Texas,Gaines,2000,20000,1
Texas,Gaines,2000,35000,1
Texas,Gaines,2000,11500,1
Texas,Gaines,2000,9500,1
Texas,Gaines,2000,19000,1
Texas,Gaines,2000,20500,1
Texas,Gaines,2000,54000,1
Texas,Gaines,2000,28000,1
Texas,Gaines,2000,101202,1
Texas,Gaines,2000,18900,1
Texas,Gaines,2000,18838.82564,1
Texas,Gaines,2000,273.2175,1
Texas,Gaines,2000,18900,1
Texas,Gaines,2000,14400,1
Texas,Gaines,2001,52000,1
Texas,Gaines,2001,35000,1
Texas,Gaines,2001,55000,1
Texas,Gaines,2001,50000,1
Texas,Gaines,2001,17200,1
Texas,Gaines,2001,21466,1
Texas,Gaines,2001,38501,1
Texas,Gaines,2001,10000,1
Texas,Gaines,2001,8000,1
Texas,Gaines,2001,840000,1
Texas,Gaines,2001,90226,1
Texas,Gaines,2001,17000,1
Texas,Gaines,2001,10500,1
Texas,Gaines,2001,65620,1
Texas,Gaines,2001,99664,1
Texas,Gaines,2001,12000,1
Texas,Gaines,2001,15238,1
Texas,Gaines,2001,72000,1
Texas,Gaines,2001,43000,1
Texas,Gaines,2001,18113.84062,1
Texas,Gaines,2001,24190.53325,1
Texas,Gaines,2001,10000,1
Texas,Gaines,2001,1166958,1
Texas,Gaines,2001,6059205,1
Texas,Gaines,2002,68425,1
Texas,Gaines,2002,54000,1
Texas,Gaines,2002,37000,1
Texas,Gaines,2002,72583,1
Texas,Gaines,2002,35000,1
Texas,Gaines,2002,115000,1
Texas,Gaines,2002,123270,1
Texas,Gaines,2002,13438,1
Texas,Gaines,2002,89500,1
Texas,Gaines,2002,104000,1
Texas,Gaines,2003,18000,1
Texas,Gaines,2003,59800,1
Texas,Gaines,2003,1428000,1
Texas,Gaines,2003,23000,1
Texas,Gaines,2003,142158,1
Texas,Gaines,2003,50000,1
Texas,Gaines,2003,135492,1
Texas,Gaines,2003,106000,1
Texas,Gaines,2003,114000,1
Texas,Gaines,2003,127000,1
Texas,Gaines,2003,92000,1
Texas,Gaines,2003,42000,1
Texas,Gaines,2003,37421,1
Texas,Gaines,2003,25000,1
Texas,Gaines,2004,147680,1
Texas,Gaines,2004,112350,1
Texas,Gaines,2004,30000,1
Texas,Gaines,2004,29500,1
Texas,Gaines,2004,24000,1
Texas,Gaines,2004,36666,1
Texas,Gaines,2004,8000,1
Texas,Gaines,2004,59200,1
Texas,Gaines,2004,60000,1
Texas,Gaines,2004,146370,1
Texas,Gaines,2004,119490,1
Texas,Gaines,2004,101000,1
Texas,Gaines,2004,4000,1
Texas,Gaines,2004,99000,1
Texas,Gaines,2004,1000,1
Texas,Gaines,2004,54300,1
Texas,Gaines,2004,122600,1
Texas,Gaines,2004,2500,1
Texas,Gaines,2004,81000,1
Texas,Gaines,2004,4000,1
Texas,Gaines,2005,27300,1
Texas,Gaines,2005,24001,1
Texas,Gaines,2005,58000,1
Texas,Gaines,2005,36620,1
Texas,Gaines,2005,6300,1
Texas,Gaines,2005,49000,1
Texas,Gaines,2005,143682,1
Texas,Gaines,2005,87528,1
Texas,Gaines,2005,77000,1
Texas,Gaines,2005,26620,1
Texas,Gaines,2005,135000,1
Texas,Gaines,2005,542136,1
Texas,Gaines,2005,50000,1
Texas,Gaines,2005,65500,1
Texas,Gaines,2005,42500,1
Texas,Gaines,2005,29500,1
Texas,Gaines,2005,25000,1
Texas,Gaines,2005,68500,1
Texas,Gaines,2005,17500,1
Texas,Gaines,2005,4200,1
Texas,Gaines,2006,33500,1
Texas,Gaines,2006,53508,1
Texas,Gaines,2006,117894,1
Texas,Gaines,2006,21500,1
Texas,Gaines,2006,106596,1
Texas,Gaines,2006,76000,1
Texas,Gaines,2006,20622,1
Texas,Gaines,2006,6342,1
Texas,Gaines,2006,19050,1
Texas,Gaines,2006,20000,1
Texas,Gaines,2006,34818,1
Texas,Gaines,2006,55000,1
Texas,Gaines,2006,95000,1
Texas,Gaines,2006,30000,1
Texas,Gaines,2006,44000,1
Texas,Gaines,2006,54000,1
Texas,Gaines,2006,139113,1
Texas,Gaines,2006,224364,1
Texas,Gaines,2006,103400,1
Texas,Gaines,2006,50600,1
Texas,Gaines,2006,77112,1
Texas,Gaines,2006,22300,1
Texas,Gaines,2006,23000,1
Texas,Gaines,2006,85000,1
Texas,Gaines,2006,97500,1
Texas,Gaines,2006,116348,1
Texas,Gaines,2006,101834,1
Texas,Gaines,2006,82500,1
Texas,Gaines,2006,96500,1
Texas,Gaines,2006,70000,1
Texas,Gaines,2007,16500,1
Texas,Gaines,2007,103000,1
Texas,Gaines,2007,69500,1
Texas,Gaines,2007,13500,1
Texas,Gaines,2007,45000,1
Texas,Gaines,2007,35100,1
Texas,Gaines,2007,35500,1
Texas,Gaines,2007,71190,1
Texas,Gaines,2007,99000,1
Texas,Gaines,2007,99000,1
Texas,Gaines,2007,334782,1
Texas,Gaines,2007,90500,1
Texas,Gaines,2007,107352,1
Texas,Gaines,2007,48400,1
Texas,Gaines,2007,49000,1
Texas,Gaines,2007,2000,1
Texas,Gaines,2007,62500,1
Texas,Gaines,2007,34000,1
Texas,Gaines,2007,97440,1
Texas,Gaines,2007,67578,1
Texas,Gaines,2007,38500,1
Texas,Gaines,2007,45466,1
Texas,Gaines,2007,99000,1
Texas,Gaines,2007,78000,1
Texas,Gaines,2007,17684,1
Texas,Gaines,2007,70000,1
Texas,Gaines,2007,61510,1
Texas,Gaines,2007,82750,1
Texas,Gaines,2007,99000,1
Texas,Gaines,2007,112225,1
Texas,Gaines,2008,882630,1
Texas,Gaines,2008,481000,1
Texas,Gaines,2008,61842,1
Texas,Gaines,2008,76440,1
Texas,Gaines,2008,31647,1
Texas,Gaines,2008,34113,1
Texas,Gaines,2008,3000,1
Texas,Gaines,2008,43351,1
Texas,Gaines,2008,101000,1
Texas,Gaines,2008,334782,1
Texas,Gaines,2008,163338,1
Texas,Gaines,2008,180600,1
Texas,Gaines,2008,67700,1
Texas,Gaines,2008,67700,1
Texas,Gaines,2008,67200,1
Texas,Gaines,2008,66700,1
Texas,Gaines,2008,64200,1
Texas,Gaines,2008,268338,1
Texas,Gaines,2008,52700,1
Texas,Gaines,2008,639492,1
Texas,Gaines,2008,323358,1
Texas,Gaines,2008,78000,1
Texas,Gaines,2008,368718,1
Texas,Gaines,2008,91950,1
Texas,Gaines,2008,77500,1
Texas,Gaines,2008,72500,1
Texas,Gaines,2008,77500,1
Texas,Gaines,2008,138400,1
Texas,Gaines,2009,16002,1
Texas,Gaines,2009,39900,1
Texas,Gaines,2009,61106,1
Texas,Gaines,2009,67000,1
Texas,Gaines,2009,30744,1
Texas,Gaines,2009,19152,1
Texas,Gaines,2009,48500,1
Texas,Gaines,2009,30232,1
Texas,Gaines,2009,33474,1
Texas,Gaines,2009,305800,1
Texas,Gaines,2009,29778,1
Texas,Gaines,2009,134400,1
Texas,Gaines,2009,69460,1
Texas,Gaines,2009,13700,1
Texas,Gaines,2009,275226,1
Texas,Gaines,2009,61700,1
Texas,Gaines,2009,20496,1
Texas,Gaines,2009,15500,1
Texas,Gaines,2009,54994,1
Texas,Gaines,2010,167370,1
Texas,Gaines,2010,168756,1
Texas,Gaines,2010,23268,1
Texas,Gaines,2010,40000,1
Texas,Gaines,2010,35000,1
Texas,Gaines,2010,1112412,1
Texas,Gaines,2010,871878,1
Texas,Gaines,2010,889560,1
Texas,Gaines,2010,40000,1
Texas,Gaines,2010,1242544.8,1
Texas,Gaines,2010,46284,1
Texas,Gaines,2010,62034,1
Texas,Gaines,2010,26796,1
Texas,Gaines,2010,226212,1
Texas,Gaines,2010,1500,1
Texas,Gaines,2010,18000,1
Texas,Gaines,2010,102732,1
Texas,Gaines,2010,41370,1
Texas,Gaines,2010,59346,1
Texas,Gaines,2010,78666,1
Texas,Gaines,2010,122976,1
Texas,Gaines,2010,22512,1
Texas,Gaines,2010,193758,1
Texas,Gaines,2010,138658,1
Texas,Gaines,2010,93910,1
Texas,Gaines,2010,132820,1
Texas,Gaines,2010,15288,1
Texas,Gaines,2010,11466,1
Texas,Gaines,2010,82486,1
Texas,Gaines,2010,70150,1
Texas,Gaines,2010,94500,1
Texas,Gaines,2010,203028,1
Texas,Gaines,2010,65300,1
Texas,Gaines,2010,23408,1
Texas,Gaines,2010,18520,1
Texas,Gaines,2010,268464,1
Texas,Gaines,2011,90636,1
Texas,Gaines,2011,371322,1
Texas,Gaines,2011,117600,1
Texas,Gaines,2011,993921,1
Texas,Gaines,2011,111300,1
Texas,Gaines,2011,1426362,1
Texas,Gaines,2011,147756,1
Texas,Gaines,2011,52626,1
Texas,Gaines,2011,65000,1
Texas,Gaines,2011,25000,1
Texas,Gaines,2011,644490,1
Texas,Gaines,2011,51618,1
Texas,Gaines,2011,96054,1
Texas,Gaines,2011,25000,1
Texas,Gaines,2011,31070,1
Texas,Gaines,2011,25000,1
Texas,Gaines,2011,42546,1
Texas,Gaines,2011,48846,1
Texas,Gaines,2011,59388,1
Texas,Gaines,2011,58212,1
Texas,Gaines,2011,1240050,1
Texas,Gaines,2011,67032,1
Texas,Gaines,2011,66016,1
Texas,Gaines,2011,30954,1
Texas,Gaines,2011,583422,1
Texas,Gaines,2011,151452,1
Texas,Gaines,2011,76104,1
Texas,Gaines,2011,174384,1
Texas,Gaines,2011,193074,1
Texas,Gaines,2011,63756,1
Texas,Gaines,2011,97639,1
Texas,Gaines,2011,1407628,1
Texas,Gaines,2011,203440,1
Texas,Gaines,2011,156798,1
Texas,Gaines,2011,73450,1
Texas,Gaines,2011,4818072,1
Texas,Gaines,2011,89712,1
Texas,Gaines,2011,311304,1
Texas,Gaines,2011,1500,1
Texas,Gaines,2011,154369,1
Texas,Gaines,2011,294210,1
Texas,Gaines,2011,139824,1
Texas,Gaines,2011,103824,1
Texas,Gaines,2011,60970,1
Texas,Gaines,2011,40278,1
Texas,Gaines,2011,34400,1
Texas,Gaines,2012,180810,1
Texas,Gaines,2012,182574,1
Texas,Gaines,2012,112350,1
Texas,Gaines,2012,200382,1
Texas,Gaines,2012,26460,1
Texas,Gaines,2012,25116,1
Texas,Gaines,2012,25000,1
Texas,Gaines,2012,25326,1
Texas,Gaines,2012,1180142,1
Texas,Gaines,2012,26460,1
Texas,Gaines,2012,29988,1
Texas,Gaines,2012,630882,1
Texas,Gaines,2012,103152,1
Texas,Gaines,2012,1506407,1
Texas,Gaines,2012,626220,1
Texas,Gaines,2012,10980,1
Texas,Gaines,2012,70098,1
Texas,Gaines,2012,154873,1
Texas,Gaines,2012,224035,1
Texas,Gaines,2012,976077,1
Texas,Gaines,2012,1241486,1
Texas,Gaines,2012,576000,1
Texas,Gaines,2012,207396,1
Texas,Gaines,2012,59864,1
Texas,Gaines,2012,73290,1
Texas,Gaines,2012,10836,1
Texas,Gaines,2012,15000,1
Texas,Gaines,2012,1221290,1
Texas,Gaines,2012,1210770,1
Texas,Gaines,2012,158585,1
Texas,Gaines,2012,66906,1
Texas,Gaines,2012,156529,1
Texas,Gaines,2012,61815,1
Texas,Gaines,2012,129723,1
Texas,Gaines,2012,60100,1
Texas,Gaines,2012,36917,1
Texas,Gaines,2012,77868,1
Texas,Gaines,2012,28669.2,1
Texas,Gaines,2012,98154,1
Texas,Gaines,2012,5724,1
Texas,Gaines,2012,2800,1
Texas,Gaines,2012,10458,1
Texas,Gaines,2012,68206,1
Texas,Gaines,2012,7098,1
Texas,Gaines,2012,70434,1
Texas,Gaines,2012,56868,1
Texas,Gaines,2012,77616,1
Texas,Gaines,2012,178128,1
Texas,Gaines,2012,38000,1
Texas,Gaines,2012,71535,1
Texas,Gaines,2013,164316,1
Texas,Gaines,2013,1018080,1
Texas,Gaines,2013,1094952,1
Texas,Gaines,2013,1583988,1
Texas,Gaines,2013,25494,1
Texas,Gaines,2013,85000,1
Texas,Gaines,2013,23730,1
Texas,Gaines,2013,1318842,1
Texas,Gaines,2013,78061,1
Texas,Gaines,2013,34356,1
Texas,Gaines,2013,24696,1
Texas,Gaines,2013,974274,1
Texas,Gaines,2013,992382,1
Texas,Gaines,2013,185052,1
Texas,Gaines,2013,86100,1
Texas,Gaines,2013,45990,1
Texas,Gaines,2013,49014,1
